ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,A1,A2,DM,NB,CRIME_COUNT,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
11372,Queens,West Queens,2006,"$1,108,758,000 ","32,381","$34,241.00","$40,215.11",40215.10632,36270.52,,,,,,,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",,0,0.793717077,0.932198728,0.93,0.072733948,,,,,,,1424,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
11372,Queens,West Queens,2007,"$1,207,335,000 ","34,689","$34,805.00","$39,764.11",39764.11353,34939.64,,,,,,,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",,0,0.811578967,0.927215003,0.92,0.072733948,,,,,,,1401,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
11372,Queens,West Queens,2008,"$1,226,106,000 ","33,063","$37,084.00","$40,816.79",40816.79365,35671.88,,,,,,,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",,0,0.784492955,0.863458286,0.86,0.072733948,,,,,,,1289,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
11372,Queens,West Queens,2009,"$1,211,933,000 ","33,522","$36,153.00","$39,951.89",39951.8888,35473.67,,,,,,,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.735993658,0.813330478,0.735993658,0.813330478,0.83,0.072733948,,,,,,,1228,green,98,43818.55709,64797.35987,0.83252179,0.960932841
11372,Queens,West Queens,2010,"$1,254,865,000 ","33,926","$36,988.00","$40,230.93",40230.93407,35348.36,,,,,,,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.729739253,0.793719362,0.729739253,0.793719362,0.81,0.072733948,,,,,,,1243,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11372,Queens,West Queens,2011,"$1,274,752,000 ","33,724","$37,800.00","$39,839.27",39839.26978,34557.93,"$48,400.00 ","$61,056.00 ",$336.67 ,63.50%,5.60%,30.90%,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.711768851,0.750168023,0.711768851,0.750168023,0.74,0.072733948,,,,,,,1359,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11372,Queens,West Queens,2012,"$1,323,742,000 ","35,000","$37,821.00","$39,041.53",39041.53057,34300.93,"$47,750.00 ","$60,505.00 ",$338.83 ,62.50%,6.30%,31.20%,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.716349542,0.73946703,0.716349542,0.73946703,0.71,0.072733948,,,,,,,1344,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11372,Queens,West Queens,2013,"$1,379,743,000 ","34,560","$39,923.00","$40,602.33",40602.32977,34785.2,"$48,683.00 ","$62,316.00 ",$348.58 ,61.90%,5.50%,32.50%,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.73696265,0.749502806,0.73696265,0.749502806,0.73,0.072733948,1,0,12,177,1,3,1379,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11372,Queens,West Queens,2014,"$1,475,256,000 ","35,270","$41,828.00","$41,869.83",41869.828,35285.65,"$46,402.00 ","$62,444.00 ",$362.42 ,60.40%,4.90%,34.70%,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.766208598,0.766974807,0.766208598,0.766974807,0.79,0.072733948,3,0,8,173,5,5,1610,green,98,44754.1094,66383.317,0.834928415,0.869141886
11372,Queens,West Queens,2015,"$1,558,394,000 ","35,250","$44,210.00","$44,210.00",44210,36901.6,"$50,485.00 ","$63,963.00 ",$402.17 ,61.60%,4.20%,34.20%,N,3,"90 St - Elmhurst Av, 82 St - Jackson Hts, 74 St - Broadway",1,7,4,0,4.752,0.7,40.75169,-73.883638,"11370, 11369, 11368, 11373, 11377",0.850246653,0.850246653,0.850246653,0.850246653,0.87,0.072733948,4,0,12,186,7,3,1479,blue,65,46874.6,69680,0.890887346,0.913241778
11373,Queens,West Queens,2001,"$1,152,606,000 ","32,374","$35,603.00","$47,628.77",47628.77341,60264.94,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0,0,0,0.083207202,,,,,,,,purple,38,52061.08675,80382.83593,0,0
11373,Queens,West Queens,2002,"$1,083,532,000 ","31,300","$34,618.00","$45,581.76",45581.75774,60002.99,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0,0,0,0.083207202,,,,,,,,purple,38,51446.63339,78836.50594,0,0
11373,Queens,West Queens,2004,"$1,089,456,000 ","40,064","$27,193.00","$34,080.04",34080.04349,46298.34,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0,0,0,0.083207202,,,,,,,,purple,38,43532.17044,63267.33923,0,0
11373,Queens,West Queens,2005,"$1,131,255,000 ","41,177","$27,473.00","$33,298.80",33298.79863,46547.37,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0.666410441,0.807726389,0.81,0.083207202,,,,,,,,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
11373,Queens,West Queens,2006,"$1,209,030,000 ","42,526","$28,430.00","$33,390.25",33390.24774,46629.1,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0.768505103,0.902587963,0.91,0.083207202,,,,,,,1710,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
11373,Queens,West Queens,2007,"$1,308,402,000 ","45,962","$28,467.00","$32,523.06",32523.0576,45608.87,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0.776291488,0.886899666,0.89,0.083207202,,,,,,,1692,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
11373,Queens,West Queens,2008,"$1,333,704,000 ","44,846","$29,740.00","$32,733.56",32733.56281,46714.3,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",,0,0.778679223,0.857059356,0.86,0.083207202,,,,,,,1617,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
11373,Queens,West Queens,2009,"$1,332,100,000 ","45,730","$29,130.00","$32,190.93",32190.92525,45887.82,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.782992327,0.865267678,0.782992327,0.865267678,0.82,0.083207202,,,,,,,1349,green,98,43818.55709,64797.35987,0.83252179,0.960932841
11373,Queens,West Queens,2010,"$1,369,677,000 ","46,609","$29,387.00","$31,963.51",31963.5141,45907.33,,,,,,,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.77945439,0.847793289,0.77945439,0.847793289,0.81,0.083207202,,,,,,,1362,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11373,Queens,West Queens,2011,"$1,421,394,000 ","47,503","$29,922.00","$31,536.26",31536.26006,45212.65,"$45,585.00 ","$59,333.00 ",$442.22 ,59.10%,4.20%,36.70%,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.713640239,0.752140371,0.713640239,0.752140371,0.76,0.083207202,,,,,,,1444,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11373,Queens,West Queens,2012,"$1,496,745,000 ","49,240","$30,397.00","$31,377.95",31377.94888,45445.05,"$44,964.00 ","$59,277.00 ",$366.00 ,58.60%,4.10%,37.30%,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.70014919,0.722743873,0.70014919,0.722743873,0.73,0.083207202,,,,,,,1447,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11373,Queens,West Queens,2013,"$1,540,367,000 ","49,090","$31,378.00","$31,911.93",31911.92805,46039.81,"$47,667.00 ","$62,530.00 ",$383.71 ,58.60%,4%,37.40%,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.736040068,0.748564526,0.736040068,0.748564526,0.75,0.083207202,0,0,27,188,16,43,1504,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11373,Queens,West Queens,2014,"$1,635,071,000 ","50,550","$32,346.00","$32,378.35",32378.346,47145.1,"$49,042.00 ","$65,470.00 ",$401.33 ,59%,3.80%,37.10%,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.775170503,0.775945674,0.775170503,0.775945674,0.8,0.083207202,7,1,31,236,10,30,1316,green,98,44754.1094,66383.317,0.834928415,0.869141886
11373,Queens,West Queens,2015,"$1,720,962,000 ","51,230","$33,593.00","$33,593.00",33593,49948.33,"$47,588.00 ","$62,616.00 ",$456.40 ,59.10%,3.90%,37%,N,4,"Woodhaven Blvd, Grand Av - Newtown, Elmhurst Av, Jackson Hts - Roosevelt Av",4,"M, R, E, F",21,0,16.288,1.5,40.738837,-73.878535,"11377, 11372, 11368, 11374, 11379, 11378",0.867966752,0.867966752,0.867966752,0.867966752,0.88,0.083207202,10,0,35,250,24,29,1347,blue,65,46874.6,69680,0.890887346,0.913241778
11374,Queens,Northwest Queens,2001,"$891,484,000 ","16,000","$55,718.00","$74,538.10",74538.10063,68360.26,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",,0,0,0,0,0.104194479,,,,,,,,purple,38,52061.08675,80382.83593,0,0
11374,Queens,Northwest Queens,2002,"$877,624,000 ","15,676","$55,985.00","$73,715.83",73715.833,66908.79,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",,0,0,0,0,0.104194479,,,,,,,,purple,38,51446.63339,78836.50594,0,0
11374,Queens,Northwest Queens,2004,"$887,945,000 ","20,332","$43,672.00","$54,732.60",54732.60249,51459.07,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.605455755,0.758796693,0,0,0,0.104194479,,,,,,,,green,98,43532.17044,63267.33923,0,0
11374,Queens,Northwest Queens,2005,"$961,571,000 ","20,720","$46,408.00","$56,249.07",56249.06805,52172.62,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.604790419,0.733039507,0.604790419,0.733039507,0.81,0.104194479,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
11374,Queens,Northwest Queens,2006,"$1,025,185,000 ","21,802","$47,023.00","$55,227.21",55227.21137,54102.95,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.707252162,0.83064808,0.707252162,0.83064808,0.92,0.104194479,,,,,,,617,green,98,44350.42332,66478.2646,0.893471665,1.130588767
11374,Queens,Northwest Queens,2007,"$1,145,963,000 ","23,560","$48,640.00","$55,570.36",55570.36293,52794.99,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.699434464,0.799091838,0.699434464,0.799091838,0.91,0.104194479,,,,,,,583,green,98,43326.83186,63664.85351,0.892759679,1.135458269
11374,Queens,Northwest Queens,2008,"$1,113,278,000 ","21,742","$51,204.00","$56,358.08",56358.0817,53528.02,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.709747172,0.781188757,0.709747172,0.781188757,0.88,0.104194479,,,,,,,519,green,98,44541.41962,64579.99543,0.890607641,1.042492584
11374,Queens,Northwest Queens,2009,"$1,075,142,000 ","21,429","$50,172.00","$55,443.98",55443.97878,50993.28,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.726879574,0.803258704,0.726879574,0.803258704,0.86,0.104194479,,,,,,,425,green,98,43818.55709,64797.35987,0.83252179,0.960932841
11374,Queens,Northwest Queens,2010,"$1,118,463,000 ","21,786","$51,339.00","$55,840.16",55840.16233,51460.37,,,,,,,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.774617432,0.842532249,0.774617432,0.842532249,0.83,0.104194479,,,,,,,423,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11374,Queens,Northwest Queens,2011,"$1,146,082,000 ","21,974","$52,156.00","$54,969.76",54969.76071,50912.58,"$54,339.00 ","$74,227.00 ",$363.25 ,59.70%,5.80%,34.50%,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.7250499,0.764165571,0.7250499,0.764165571,0.76,0.104194479,,,,,,,470,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11374,Queens,Northwest Queens,2012,"$1,194,554,000 ","22,040","$54,199.00","$55,948.07",55948.06894,51400.91,"$54,868.00 ","$73,974.00 ",$365.50 ,59.40%,6.30%,34.30%,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.729540918,0.753084108,0.729540918,0.753084108,0.74,0.104194479,,,,,,,475,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11374,Queens,Northwest Queens,2013,"$1,234,938,000 ","22,240","$55,528.00","$56,472.86",56472.86445,51872.9,"$52,532.00 ","$74,469.00 ",$376.92 ,58.70%,6.10%,35.20%,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.752328676,0.765130301,0.752328676,0.765130301,0.76,0.104194479,0,0,15,116,2,9,446,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11374,Queens,Northwest Queens,2014,"$1,313,645,000 ","22,640","$58,023.00","$58,081.02",58081.023,53170.62,"$50,606.00 ","$68,255.00 ",$401.92 ,57.50%,5.30%,37.10%,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.802228876,0.803031105,0.802228876,0.803031105,0.82,0.104194479,0,0,15,80,12,12,418,green,98,44754.1094,66383.317,0.834928415,0.869141886
11374,Queens,Northwest Queens,2015,"$1,414,758,000 ","22,870","$61,861.00","$61,861.00",61861,55988.5,"$52,132.00 ","$70,852.00 ",$449.08 ,58.30%,4.70%,37%,N,1,63 Dr - Rego Park,2,"M, R",6,0,7.287,0.9,40.726418,-73.861526,"11373, 11368, 11375, 11379",0.939368066,0.939368066,0.939368066,0.939368066,0.9,0.104194479,0,0,10,126,13,11,377,blue,65,46874.6,69680,0.890887346,0.913241778
11375,Queens,Northwest Queens,2001,"$2,129,052,000 ","26,620","$79,979.00","$106,993.84",106993.8395,60260.48,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",,0,0,0,0,0.120197018,,,,,,,,purple,38,52061.08675,80382.83593,0,0
11375,Queens,Northwest Queens,2002,"$2,037,638,000 ","25,985","$78,416.00","$103,250.88",103250.8844,59991.58,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",,0,0,0,0,0.120197018,,,,,,,,purple,38,51446.63339,78836.50594,0,0
11375,Queens,Northwest Queens,2004,"$2,162,448,000 ","34,195","$63,239.00","$79,255.24",79255.24475,46409.88,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.617837338,0.774314101,0,0,0,0.120197018,,,,,,,,green,98,43532.17044,63267.33923,0,0
11375,Queens,Northwest Queens,2005,"$2,364,738,000 ","34,390","$68,762.00","$83,343.35",83343.35497,46867.56,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.681146026,0.825586734,0.681146026,0.825586734,0.8,0.120197018,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
11375,Queens,Northwest Queens,2006,"$2,685,047,000 ","35,019","$76,674.00","$90,051.49",90051.4898,46704.85,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.81284658,0.954665799,0.81284658,0.954665799,0.9,0.120197018,,,,,,,1027,green,98,44350.42332,66478.2646,0.893471665,1.130588767
11375,Queens,Northwest Queens,2007,"$2,884,341,000 ","37,293","$77,343.00","$88,363.05",88363.04647,45473.1,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.834873691,0.953828824,0.834873691,0.953828824,0.87,0.120197018,,,,,,,912,blue,65,43326.83186,63664.85351,0.892759679,1.135458269
11375,Queens,Northwest Queens,2008,"$2,835,802,000 ","35,253","$80,441.00","$88,538.01",88538.01364,46145.26,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.843037585,0.927895889,0.843037585,0.927895889,0.84,0.120197018,,,,,,,792,red,22,44541.41962,64579.99543,0.890607641,1.042492584
11375,Queens,Northwest Queens,2009,"$2,543,837,000 ","34,885","$72,921.00","$80,583.40",80583.40063,45192.17,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.850893407,0.940303675,0.850893407,0.940303675,0.84,0.120197018,,,,,,,686,blue,65,43818.55709,64797.35987,0.83252179,0.960932841
11375,Queens,Northwest Queens,2010,"$2,676,657,000 ","35,165","$76,117.00","$82,790.58",82790.58096,45143.78,,,,,,,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.768811883,0.836217697,0.768811883,0.836217697,0.84,0.120197018,,,,,,,642,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11375,Queens,Northwest Queens,2011,"$2,755,827,000 ","35,220","$78,246.00","$82,467.29",82467.28845,44746.63,"$72,394.00 ","$93,527.00 ",$413.75 ,60.30%,4.10%,35.60%,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.717100185,0.755786977,0.717100185,0.755786977,0.78,0.120197018,,,,,,,676,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11375,Queens,Northwest Queens,2012,"$2,890,852,000 ","35,180","$82,173.00","$84,824.82",84824.8246,44841.35,"$72,538.00 ","$95,176.00 ",$425.50 ,59.90%,4.20%,35.90%,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.731636108,0.755246912,0.731636108,0.755246912,0.77,0.120197018,,,,,,,695,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11375,Queens,Northwest Queens,2013,"$2,958,154,000 ","35,280","$83,848.00","$85,274.76",85274.75757,44685.48,"$72,000.00 ","$94,345.00 ",$445.33 ,59.90%,4.40%,35.80%,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.772921989,0.78607403,0.772921989,0.78607403,0.78,0.120197018,0,0,17,177,3,7,655,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11375,Queens,Northwest Queens,2014,"$3,132,777,000 ","35,360","$88,597.00","$88,685.60",88685.597,46000.12,"$71,643.00 ","$94,340.00 ",$476.42 ,60.50%,4%,35.50%,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.842456198,0.843298654,0.842456198,0.843298654,0.83,0.120197018,5,1,33,201,7,8,614,red,22,44754.1094,66383.317,0.834928415,0.869141886
11375,Queens,Northwest Queens,2015,"$3,299,953,000 ","35,770","$92,255.00","$92,255.00",92255,47521,"$72,414.00 ","$95,909.00 ",$493.25 ,61.30%,3.70%,35%,N,4,"Kew Gardens - Union Tpke, 75 Av, Forest Hills - 71 Av, 67 Av",4,"E, F, M, R",10,0,11.049,2,40.720934,-73.846151,"11374, 11368, 11355, 11367, 11415, 11385",0.930885407,0.930885407,0.930885407,0.930885407,0.89,0.120197018,6,0,21,195,4,16,562,blue,65,46874.6,69680,0.890887346,0.913241778
11377,Queens,West Queens,2001,"$1,113,091,000 ","29,018","$38,359.00","$51,315.68",51315.67899,54075.32,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",,0,0,0,0,0.057775111,,,,,,,,purple,38,52061.08675,80382.83593,0,0
11377,Queens,West Queens,2002,"$1,082,833,000 ","28,368","$38,171.00","$50,260.02",50260.01717,53541.63,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",,0,0,0,0,0.057775111,,,,,,,,purple,38,51446.63339,78836.50594,0,0
11377,Queens,West Queens,2004,"$1,149,286,000 ","36,547","$31,447.00","$39,411.43",39411.43411,42320.8,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",0.76179716,0.954733952,0,0,0,0.057775111,,,,,,,,green,98,43532.17044,63267.33923,0,0
11377,Queens,West Queens,2005,"$1,194,106,000 ","36,985","$32,286.00","$39,132.42",39132.42137,42687.03,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",0.678009955,0.821785643,0.678009955,0.821785643,0.77,0.057775111,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
11377,Queens,West Queens,2006,"$1,303,114,000 ","38,817","$33,571.00","$39,428.21",39428.20988,43522.25,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",0.738628239,0.867498413,0.738628239,0.867498413,0.89,0.057775111,,,,,,,1524,green,98,44350.42332,66478.2646,0.893471665,1.130588767
11377,Queens,West Queens,2007,"$1,408,454,000 ","42,099","$33,456.00","$38,222.90",38222.90424,42878.68,,,,,,,N,5,"65 St, Northern Blvd, 69 St, Woodside - 61 St, 52 St",3,"M, R, 7",22,0,19.839,2.5,40.744819,-73.905156,"11101, 11104, 11103, 11370, 11372, 11373, 11378",0.735272132,0.840035757,0.735272132,0.840035757,0.87,0.057775111,,,,,,,1354,green,98,43326.83186,63664.85351,0.892759679,1.135458269
