LAT_TRIM,LON_TRIM,Zip Code,crime_count
40.7171,-73.9402,11211,6
40.7171,-73.9204,11378,2
40.7171,-73.852,11375,1
40.7171,-73.819,11367,4
40.7171,-73.8033,11432,10
40.7171,-73.7619,11423,2
40.7171,-73.7598,11423,1
40.7171,-73.751,11428,1
40.7171,-73.75,11428,1
40.7171,-73.7408,11428,2
40.7172,-74.0129,10282,5
40.7172,-74.0108,10013,1
40.7172,-74.0038,10013,5
40.7172,-73.9889,10002,15
40.7172,-73.987,10002,3
40.7172,-73.9831,10002,1
40.7172,-73.9641,11249,3
40.7172,-73.9552,11211,5
40.7172,-73.9431,11211,3
40.7172,-73.9383,11211,11
40.7172,-73.8572,11375,2
40.7172,-73.8533,11375,2
40.7172,-73.835,11375,4
40.7172,-73.7746,11423,1
40.7172,-73.7719,11423,1
40.7172,-73.7678,11423,1
40.7172,-73.7639,11423,1
40.7172,-73.7565,11428,1
40.7172,-73.7481,11428,1
40.7172,-73.7444,11428,3
40.7172,-73.7403,11428,4
40.7173,-74.0096,10013,1
40.7173,-74.0094,10013,2
40.7173,-74.0049,10013,2
40.7173,-74.0016,10013,1
40.7173,-74.0005,10013,3
40.7173,-73.999,10013,2
40.7173,-73.9954,10002,2
40.7173,-73.9934,10002,6
40.7173,-73.9909,10002,3
40.7173,-73.9657,7030,2
40.7173,-73.9583,11249,4
40.7173,-73.9561,11211,6
40.7173,-73.9457,11211,1
40.7173,-73.9416,11211,4
40.7173,-73.8883,11379,1
40.7173,-73.8874,11379,1
40.7173,-73.8546,11375,1
40.7173,-73.8334,11375,2
40.7174,-74.016,10282,2
40.7174,-74.0143,10282,3
40.7174,-74.0103,10013,1
40.7174,-74.009,10013,1
40.7174,-74.0027,10013,1
40.7174,-73.9974,10013,2
40.7174,-73.9959,10013,5
40.7174,-73.9914,10002,2
40.7174,-73.9897,10002,2
40.7174,-73.9879,10002,1
40.7174,-73.984,10002,1
40.7174,-73.9801,10002,15
40.7174,-73.9615,11249,2
40.7174,-73.9571,11211,1
40.7174,-73.954,11211,1
40.7174,-73.9522,11222,1
40.7174,-73.9499,11211,1
40.7174,-73.944,11211,3
40.7174,-73.9403,11211,11
40.7174,-73.9393,11211,12
40.7174,-73.9145,11378,1
40.7174,-73.9081,11378,2
40.7174,-73.9077,11378,1
40.7174,-73.8758,11379,2
40.7174,-73.8559,11375,1
40.7174,-73.8246,11367,1
40.7174,-73.8217,11367,2
40.7174,-73.7634,11423,1
40.7174,-73.7611,11423,1
40.7175,-74.0136,10282,1
40.7175,-74.0107,10013,1
40.7175,-73.9918,10002,1
40.7175,-73.98,10002,1
40.7175,-73.9056,11378,4
40.7175,-73.902,11378,1
40.7175,-73.8355,11375,2
40.7175,-73.77199999999998,11423,1
40.7175,-73.7394,11428,1
40.7176,-74.0013,10013,12
40.7176,-74.0003,10013,1
40.7176,-73.9993,10013,1
40.7176,-73.9983,10013,3
40.7176,-73.9963,10013,3
40.7176,-73.9941,10002,3
40.7176,-73.9625,11249,2
40.7176,-73.958,11249,5
40.7176,-73.9558,11211,1
40.7176,-73.953,11211,3
40.7176,-73.9499,11211,1
40.7176,-73.9495,11211,3
40.7176,-73.9466,11211,3
40.7176,-73.9422,11211,4
40.7176,-73.9136,11378,1
40.7176,-73.7384,11428,1
40.7177,-74.0058,10013,1
40.7177,-74.0033,10013,5
40.7177,-74.0024,10013,1
40.7177,-73.9967,10013,2
40.7177,-73.9922,10002,1
40.7177,-73.9905,10002,5
40.7177,-73.9887,10002,2
40.7177,-73.9858,10002,1
40.7177,-73.985,10002,1
40.7177,-73.9848,10002,1
40.7177,-73.9828,10002,33
40.7177,-73.9781,10002,9
40.7177,-73.9635,11249,3
40.7177,-73.959,11249,4
40.7177,-73.9522,11211,1
40.7177,-73.9486,11211,1
40.7177,-73.9413,11211,1
40.7177,-73.9127,11378,1
40.7177,-73.9117,11378,2
40.7177,-73.9065,11378,1
40.7177,-73.9044,11378,1
40.7177,-73.8811,11379,1
40.7177,-73.8003,11432,1
40.7177,-73.796,11432,1
40.7177,-73.7649,11423,1
40.7177,-73.7384,11428,1
40.7177,-73.7379,11428,4
40.7177,-73.7376,11428,2
40.7178,-74.0106,10013,3
40.7178,-73.9996,10013,2
40.7178,-73.9927,10002,8
40.7178,-73.9909,10002,1
40.7178,-73.9891,10002,1
40.7178,-73.986,10002,2
40.7178,-73.9854,10002,20
40.7178,-73.9577,11211,21
40.7178,-73.9546,11211,4
40.7178,-73.9408,11211,1
40.7178,-73.9403,11211,7
40.7178,-73.9368,11211,7
40.7178,-73.8768,11379,1
40.7178,-73.8589,11374,1
40.7178,-73.8328,11375,1
40.7178,-73.8036,11432,1
40.7178,-73.7921,11432,1
40.7178,-73.7749,11423,1
40.7178,-73.7603,11423,2
40.7178,-73.7412,11428,1
40.7178,-73.7377,11428,5
40.7179,-74.0145,10282,1
40.7179,-74.0089,10013,1
40.7179,-73.9971,10013,1
40.7179,-73.9951,10013,6
40.7179,-73.9931,10002,1
40.7179,-73.9895,10002,2
40.7179,-73.9864,10002,1
40.7179,-73.9857,10002,12
40.7179,-73.9483,11211,2
40.7179,-73.9432,11211,1
40.7179,-73.8529,11375,1
40.7179,-73.8166,11367,1
40.7179,-73.8161,11367,1
40.7179,-73.813,11435,5
40.7179,-73.8084,11432,1
40.7179,-73.7452,11428,2
40.7179,-73.737,11428,4
40.7179,-73.7369,11428,1
40.718,-74.0095,10013,1
40.718,-74.0082,10013,1
40.718,-74.0047,10013,3
40.718,-74.0021,10013,2
40.718,-74.0,10013,10
40.718,-73.999,10013,1
40.718,-73.9975,10013,3
40.718,-73.9899,10002,5
40.718,-73.9868,10002,7
40.718,-73.9866,10002,3
40.718,-73.9837,10002,3
40.718,-73.9797,10002,47
40.718,-73.9565,11211,3
40.718,-73.95,11211,1
40.718,-73.9007,11378,1
40.718,-73.8985,11378,2
40.718,-73.8879,11379,3
40.718,-73.8851,11379,2
40.718,-73.8445,11375,1
40.718,-73.8102,11432,2
40.718,-73.7865,11432,1
40.718,-73.7827,11432,1
40.718,-73.7714,11423,1
40.718,-73.766,11423,1
40.718,-73.7549,11428,1
40.718,-73.7528,11428,1
40.718,-73.7448,11428,1
40.718,-73.7367,11428,2
40.7181,-74.0089,10013,1
40.7181,-74.0014,10013,3
40.7181,-73.992,10002,2
40.7181,-73.9902,10002,2
40.7181,-73.9885,10002,2
40.7181,-73.9641,11249,3
40.7181,-73.9596,11249,1
40.7181,-73.9574,11211,11
40.7181,-73.9553,11211,1
40.7181,-73.9474,11211,1
40.7181,-73.945,11211,2
40.7181,-73.9404,11211,12
40.7181,-73.9065,11378,1
40.7181,-73.883,11379,1
40.7181,-73.8803,11379,3
40.7181,-73.8759,11379,1
40.7181,-73.8246,11367,1
40.7181,-73.7919,11432,1
40.7181,-73.7736,11423,1
40.7181,-73.7595,11423,3
40.7182,-74.0008,10013,6
40.7182,-74.0002,10013,8
40.7182,-73.9979,10013,1
40.7182,-73.99600000000002,10013,6
40.7182,-73.9938,10002,19
40.7182,-73.9752,10002,1
40.7182,-73.9584,11249,6
40.7182,-73.9512,11211,2
40.7182,-73.9484,11211,2
40.7182,-73.9467,11211,1
40.7182,-73.9166,11378,3
40.7182,-73.9087,11378,1
40.7182,-73.8938,11379,1
40.7182,-73.8726,11379,1
40.7182,-73.8368,11375,1
40.7182,-73.8173,11367,2
40.7182,-73.7792,11432,1
40.7182,-73.7639,11423,3
40.7182,-73.7361,11428,2
40.7183,-74.0053,10013,2
40.7183,-74.0037,10013,1
40.7183,-74.0028,10013,5
40.7183,-73.9943,10002,3
40.7183,-73.9907,10002,1
40.7183,-73.9893,10002,13
40.7183,-73.9874,10002,5
40.7183,-73.9845,10002,6
40.7183,-73.9825,10002,5
40.7183,-73.9629,11249,3
40.7183,-73.954,11211,3
40.7183,-73.9501,11211,1
40.7183,-73.942,11211,2
40.7183,-73.7669,11423,2
40.7183,-73.7394,11428,2
40.7184,-74.0094,10013,2
40.7184,-74.0005,10013,16
40.7184,-73.9929,10002,4
40.7184,-73.991,10002,5
40.7184,-73.9829,10002,10
40.7184,-73.9767,10002,1
40.7184,-73.9638,11249,9
40.7184,-73.955,11211,2
40.7184,-73.9492,11211,3
40.7184,-73.945,11211,2
40.7184,-73.9102,11378,2
40.7184,-73.8392,11375,1
40.7184,-73.8255,11367,1
40.7184,-73.8188,11367,1
40.7184,-73.7687,11423,2
40.7184,-73.7541,11428,2
40.7184,-73.7358,11428,4
40.7185,-74.0105,10013,2
40.7185,-73.9968,10013,4
40.7185,-73.9948,10002,1
40.7185,-73.9914,10002,2
40.7185,-73.99,10002,4
40.7185,-73.9878,10002,2
40.7185,-73.9854,10002,13
40.7185,-73.9775,10002,15
40.7185,-73.9603,11249,14
40.7185,-73.9559,11211,2
40.7185,-73.9528,11211,1
40.7185,-73.9524,11211,3
40.7185,-73.9478,11211,2
40.7185,-73.9371,11222,4
40.7185,-73.9297,11211,2
40.7185,-73.8913,11379,1
40.7185,-73.8352,11375,4
40.7185,-73.8165,11367,2
40.7185,-73.8145,11367,3
40.7185,-73.8039,11432,2
40.7185,-73.7749,11423,1
40.7185,-73.763,11423,3
40.7185,-73.7608,11423,1
40.7185,-73.7587,11423,1
40.7185,-73.74600000000002,11428,5
40.7185,-73.7353,11428,2
40.7186,-74.006,10013,1
40.7186,-74.0051,10013,1
40.7186,-73.9991,10013,1
40.7186,-73.9953,10013,2
40.7186,-73.9936,10002,1
40.7186,-73.9917,10002,1
40.7186,-73.9882,10002,60
40.7186,-73.9834,10002,5
40.7186,-73.9766,10002,10
40.7186,-73.959,11211,1
40.7186,-73.9434,11211,2
40.7186,-73.9406,11211,1
40.7186,-73.8551,11375,1
40.7186,-73.8375,11375,1
40.7186,-73.8138,11367,1
40.7186,-73.8037,11432,1
40.7186,-73.7804,11432,1
40.7186,-73.7649,11423,2
40.7187,-74.0093,10013,2
40.7187,-74.0091,10013,1
40.7187,-74.0079,10013,2
40.7187,-74.0009,10013,17
40.7187,-73.9994,10013,1
40.7187,-73.9976,10013,5
40.7187,-73.9922,10002,3
40.7187,-73.9905,10002,1
40.7187,-73.9862,10002,9
40.7187,-73.9652,11249,1
40.7187,-73.9635,11249,1
40.7187,-73.9568,11249,7
40.7187,-73.9547,11211,2
40.7187,-73.9405,11211,4
40.7187,-73.8574,11375,1
40.7187,-73.8564,11375,1
40.7187,-73.8377,11375,5
40.7187,-73.8202,11367,1
40.7187,-73.8177,11367,1
40.7187,-73.8072,11432,1
40.7187,-73.7772,11432,1
40.7188,-74.0104,10013,1
40.7188,-74.0088,10013,1
40.7188,-74.0002,10013,3
40.7188,-73.9908,10002,3
40.7188,-73.9894,10002,9
40.7188,-73.98899999999998,10002,3
40.7188,-73.9886,10002,16
40.7188,-73.9842,10002,3
40.7188,-73.9578,11249,2
40.7188,-73.9524,11211,4
40.7188,-73.9468,11211,1
40.7188,-73.9451,11222,1
40.7188,-73.9143,11378,1
40.7188,-73.8869,11379,1
40.7188,-73.8222,11367,2
40.7188,-73.8154,11367,2
40.7188,-73.8133,11367,4
40.7188,-73.778,11432,1
40.7188,-73.7578,11427,1
40.7188,-73.7533,11428,3
40.7188,-73.7348,11428,2
40.7189,-74.0113,10013,6
40.7189,-74.0048,10013,1
40.7189,-74.0023,10013,8
40.7189,-73.9961,10013,1
40.7189,-73.9926,10002,4
40.7189,-73.9822,10002,25
40.7189,-73.9601,11249,1
40.7189,-73.9587,11249,3
40.7189,-73.9565,11211,1
40.7189,-73.9534,11211,3
40.7189,-73.9513,11211,1
40.7189,-73.9443,11222,2
40.7189,-73.9398,11222,6
40.7189,-73.906,11378,1
40.7189,-73.903,11378,2
40.7189,-73.9004,11378,1
40.7189,-73.8777,11379,1
40.7189,-73.8344,11375,1
40.7189,-73.8016,11432,1
40.7189,-73.7821,11432,1
40.7189,-73.7622,11423,2
40.7189,-73.7376,11428,1
40.719,-74.0065,10013,3
40.719,-74.0013,10013,1
40.719,-73.9984,10013,2
40.719,-73.9946,10013,2
40.719,-73.9915,10002,6
40.719,-73.9898,10002,2
40.719,-73.9894,10002,2
40.719,-73.9871,10002,7
40.719,-73.9847,10002,3
40.719,-73.9792,10002,5
40.719,-73.9755,10002,1
40.719,-73.9632,11249,1
40.719,-73.9544,11211,1
40.719,-73.9429,11222,2
40.719,-73.9364,11211,2
40.719,-73.8755,11379,1
40.719,-73.8495,11375,1
40.719,-73.846,11375,2
40.719,-73.7656,11423,1
40.719,-73.7442,11428,5
40.7191,-74.0124,10013,3
40.7191,-74.0069,10013,6
40.7191,-74.0035,10013,7
40.7191,-73.9965,10013,1
40.7191,-73.9851,10002,4
40.7191,-73.9773,10002,2
40.7191,-73.9764,10009,13
40.7191,-73.9757,10002,15
40.7191,-73.9597,11249,8
40.7191,-73.9553,11211,4
40.7191,-73.9494,11222,3
40.7191,-73.9452,11222,1
40.7191,-73.942,11222,3
40.7191,-73.9374,11222,1
40.7191,-73.9048,11378,1
40.7191,-73.9024,11378,1
40.7191,-73.8909,11379,2
40.7191,-73.8736,11379,1
40.7191,-73.8421,11375,6
40.7191,-73.8386,11375,4
40.7191,-73.8178,11367,1
40.7191,-73.8122,11367,3
40.7191,-73.8121,11367,4
40.7191,-73.8117,11367,2
40.7191,-73.805,11432,1
40.7191,-73.7939,11432,1
40.7191,-73.764,11423,1
40.7192,-74.0078,10013,4
40.7192,-74.0021,10013,1
40.7192,-74.0016,10013,10
40.7192,-73.9969,10013,6
40.7192,-73.9939,10002,3
40.7192,-73.99,10002,2
40.7192,-73.9879,10002,14
40.7192,-73.9855,10002,7
40.7192,-73.9831,10002,7
40.7192,-73.9629,11249,3
40.7192,-73.9584,11249,1
40.7192,-73.9562,11211,3
40.7192,-73.9469,11222,1
40.7192,-73.9041,11378,1
40.7192,-73.8916,11379,1
40.7192,-73.8889,11379,1
40.7192,-73.8643,11374,2
40.7192,-73.8366,11375,1
40.7192,-73.7751,11423,1
40.7192,-73.7678,11423,1
40.7192,-73.7666,11423,1
40.7192,-73.7661,11423,1
40.7192,-73.7422,11428,1
40.7192,-73.7337,11428,5
40.7193,-74.002,10013,1
40.7193,-73.9973,10013,3
40.7193,-73.9955,10013,5
40.7193,-73.9924,10002,5
40.7193,-73.9909,10002,1
40.7193,-73.9905,10002,5
40.7193,-73.9859,10002,2
40.7193,-73.9607,11249,2
40.7193,-73.9572,11249,2
40.7193,-73.9541,11211,3
40.7193,-73.9383,11222,3
40.7193,-73.8801,11379,1
40.7193,-73.8713,11379,1
40.7193,-73.804,11432,1
40.7193,-73.7869,11432,1
40.7193,-73.7852,11432,1
40.7193,-73.7614,11423,4
40.7193,-73.7569,11427,1
40.7193,-73.7338,11428,2
40.7194,-74.0095,10013,2
40.7194,-74.0052,10013,1
40.7194,-74.0019,10013,20
40.7194,-74.0002,10013,2
40.7194,-73.9989,10013,1
40.7194,-73.9617,11249,6
40.7194,-73.85600000000002,11375,1
40.7194,-73.8453,11375,2
40.7194,-73.818,11367,2
40.7194,-73.8131,11367,1
40.7194,-73.773,11423,2
40.7194,-73.7355,11428,1
40.7195,-74.0061,10013,1
40.7195,-74.0044,10013,1
40.7195,-73.9977,10013,1
40.7195,-73.9944,10012,2
40.7195,-73.9932,10002,5
40.7195,-73.9918,10002,1
40.7195,-73.9887,10002,23
40.7195,-73.9819,10002,2
40.7195,-73.9774,10002,2
40.7195,-73.9633,11249,9
40.7195,-73.9626,11249,1
40.7195,-73.9581,11249,5
40.7195,-73.953,11211,1
40.7195,-73.9375,11222,1
40.7195,-73.8912,11379,1
40.7195,-73.8759,11379,1
40.7195,-73.8692,11379,1
40.7195,-73.8532,11375,1
40.7195,-73.8382,11375,2
40.7195,-73.815,11367,3
40.7195,-73.8106,11367,1
40.7195,-73.7346,11428,1
40.7196,-74.0086,10013,1
40.7196,-74.003,10013,2
40.7196,-73.9995,10013,5
40.7196,-73.9963,10013,3
40.7196,-73.9868,10002,3
40.7196,-73.9824,10002,4
40.7196,-73.9591,11249,4
40.7196,-73.947,11222,1
40.7196,-73.94,11222,1
40.7196,-73.9113,11378,1
40.7196,-73.8881,11379,1
40.7196,-73.8743,11379,1
40.7196,-73.8724,11379,1
40.7196,-73.8432,11375,6
40.7196,-73.8255,11367,5
40.7196,-73.8101,11367,2
40.7196,-73.7793,11432,1
40.7196,-73.7583,11427,1
40.7196,-73.7519,11428,2
40.7196,-73.7414,11428,1
40.7197,-74.0124,10013,2
40.7197,-74.0022,10013,3
40.7197,-74.0017,10013,2
40.7197,-73.9949,10013,1
40.7197,-73.9917,10002,2
40.7197,-73.9894,10002,19
40.7197,-73.9871,10002,10
40.7197,-73.9848,10002,9
40.7197,-73.975,10009,10
40.7197,-73.9426,11222,1
40.7197,-73.9416,11222,2
40.7197,-73.9109,11378,2
40.7197,-73.8351,11375,1
40.7197,-73.8195,11367,1
40.7197,-73.817,11367,3
40.7197,-73.7476,11428,4
40.7197,-73.7321,11429,1
40.7198,-74.0102,10013,3
40.7198,-74.0052,10013,2
40.7198,-74.0041,10013,3
40.7198,-74.001,10013,1
40.7198,-73.9943,10012,1
40.7198,-73.9922,10002,2
40.7198,-73.9899,10002,1
40.7198,-73.9875,10002,4
40.7198,-73.9624,11249,15
40.7198,-73.9601,11249,2
40.7198,-73.9556,11211,3
40.7198,-73.9535,11211,1
40.7198,-73.9407,11222,3
40.7198,-73.9006,11378,1
40.7198,-73.8915,11378,1
40.7198,-73.8904,11379,1
40.7198,-73.8571,11375,1
40.7198,-73.8222,11367,1
40.7198,-73.8206,11367,3
40.7198,-73.8139,11367,1
40.7198,-73.7498,11428,1
40.7199,-74.0077,10013,1
40.7199,-74.0026,10013,2
40.7199,-74.0014,10013,1
40.7199,-73.9988,10013,1
40.7199,-73.9971,10013,5
40.7199,-73.9901,10002,2
40.7199,-73.9856,10002,1
40.7199,-73.9832,10002,3
40.7199,-73.9788,10002,1
40.7199,-73.9611,11249,3
40.7199,-73.9566,11249,3
40.7199,-73.9465,11222,1
40.7199,-73.9433,11222,3
40.7199,-73.9046,11378,1
40.7199,-73.8449,11375,2
40.7199,-73.8423,11375,3
40.7199,-73.8406,11375,2
40.7199,-73.8094,11367,3
40.7199,-73.809,11367,2
40.7199,-73.7622,11423,1
40.7199,-73.7468,11428,2
40.7199,-73.7295,11001,1
40.72,-74.0094,10013,1
40.72,-74.0002,10013,10
40.72,-73.9956,10013,1
40.72,-73.9929,10002,2
40.72,-73.9879,10002,28
40.72,-73.9836,10002,3
40.72,-73.9575,11249,7
40.72,-73.9386,11222,1
40.72,-73.8873,11379,1
40.72,-73.8442,11375,3
40.72,-73.8405,11375,2
40.72,-73.8363,11375,1
40.72,-73.8183,11367,1
40.72,-73.8085,11366,1
40.72,-73.7999,11432,1
40.72,-73.7687,11423,1
40.72,-73.7328,11428,2
40.7201,-74.0029,10013,1
40.7201,-73.9991,10013,2
40.7201,-73.9884,10002,5
40.7201,-73.9841,10002,1
40.7201,-73.9816,10002,17
40.7201,-73.962,11249,1
40.7201,-73.9554,11249,1
40.7201,-73.9083,11378,1
40.7201,-73.9056,11378,1
40.7201,-73.8409,11375,1
40.7201,-73.8052,11432,1
40.7201,-73.7929,11432,1
40.7201,-73.7803,11432,1
40.7201,-73.7554,11427,5
40.7201,-73.7489,11428,1
40.7201,-73.7395,11428,1
40.7202,-74.006,10013,1
40.7202,-74.0052,10013,1
40.7202,-73.9995,10013,4
40.7202,-73.9934,10002,2
40.7202,-73.9909,10002,1
40.7202,-73.9887,10002,7
40.7202,-73.9865,10002,7
40.7202,-73.9845,10002,3
40.7202,-73.9585,11249,1
40.7202,-73.9541,11211,1
40.7202,-73.9487,11222,1
40.7202,-73.9443,11222,2
40.7202,-73.9407,11222,1
40.7202,-73.9094,11378,1
40.7202,-73.9036,11378,2
40.7202,-73.8753,11379,1
40.7202,-73.8608,11374,1
40.7202,-73.8528,11375,1
40.7202,-73.8448,11375,4
40.7202,-73.8127,11367,1
40.7202,-73.8085,11366,4
40.7202,-73.808,11366,1
40.7202,-73.79899999999998,11432,1
40.7202,-73.7676,11423,1
40.7202,-73.74600000000002,11428,1
40.7202,-73.7424,11428,1
40.7202,-73.7359,11428,1
40.7202,-73.7314,11428,5
40.7203,-74.0122,10013,1
40.7203,-74.0085,10013,1
40.7203,-74.0046,10013,1
40.7203,-74.0022,10013,1
40.7203,-73.9981,10013,2
40.7203,-73.9951,10012,1
40.7203,-73.994,10002,5
40.7203,-73.9891,10002,2
40.7203,-73.9825,10002,4
40.7203,-73.9785,10009,15
40.7203,-73.9617,11249,1
40.7203,-73.9572,11249,2
40.7203,-73.9551,11249,7
40.7203,-73.9444,11222,2
40.7203,-73.9408,11222,1
40.7203,-73.9402,11222,1
40.7203,-73.9008,11378,1
40.7203,-73.8993,11378,2
40.7203,-73.8728,11379,1
40.7203,-73.87100000000002,11379,3
40.7203,-73.8687,11379,1
40.7203,-73.8647,11374,1
40.7203,-73.8405,11375,1
40.7203,-73.8173,11367,2
40.7203,-73.8079,11366,2
40.7203,-73.80199999999998,11432,1
40.7203,-73.7589,11427,1
40.7203,-73.7572,11427,1
40.7203,-73.7503,11428,1
40.7203,-73.7372,11428,1
40.7203,-73.7335,11428,1
40.7203,-73.7323,11428,2
40.7204,-74.0101,10013,8
40.7204,-74.0067,10013,6
40.7204,-74.0062,10013,1
40.7204,-74.001,10013,15
40.7204,-73.9999,10013,1
40.7204,-73.9964,10013,4
40.7204,-73.9872,10002,24
40.7204,-73.9849,10002,6
40.7204,-73.9618,11211,4
40.7204,-73.9595,11249,1
40.7204,-73.9504,11211,9
40.7204,-73.8453,11375,9
40.7204,-73.8184,11367,1
40.7204,-73.7981,11439,1
40.7204,-73.7323,11428,1
40.7205,-74.0069,10013,24
40.7205,-74.0034,10013,1
40.7205,-73.9945,10012,1
40.7205,-73.9899,10002,4
40.7205,-73.9853,10002,4
40.7205,-73.9799,10009,4
40.7205,-73.976,10009,22
40.7205,-73.9749,10009,25
40.7205,-73.9605,11249,1
40.7205,-73.9527,11211,4
40.7205,-73.947,11222,2
40.7205,-73.9455,11222,1
40.7205,-73.944,11222,2
40.7205,-73.9064,11378,3
40.7205,-73.9028,11378,4
40.7205,-73.8978,11378,1
40.7205,-73.89,11378,1
40.7205,-73.8373,11375,1
40.7205,-73.8092,11367,1
40.7205,-73.8072,11366,2
40.7205,-73.8011,11432,1
40.7205,-73.7786,11432,1
40.7205,-73.7662,11423,1
40.7205,-73.7607,11423,3
40.7206,-74.0052,10013,18
40.7206,-73.9971,10013,5
40.7206,-73.995,10012,1
40.7206,-73.9857,10002,8
40.7206,-73.9833,10002,2
40.7206,-73.9614,11249,1
40.7206,-73.9592,11249,1
40.7206,-73.9548,11249,7
40.7206,-73.7547,11427,1
40.7206,-73.7491,11428,1
40.7206,-73.7422,11428,1
40.7206,-73.736,11428,1
40.7207,-74.0089,10013,2
40.7207,-74.0059,10013,1
40.7207,-73.994,10002,1
40.7207,-73.9925,10002,1
40.7207,-73.9902,10002,2
40.7207,-73.9881,10002,46
40.7207,-73.9813,10002,2
40.7207,-73.9782,10009,1
40.7207,-73.9579,11249,3
40.7207,-73.8621,11374,2
40.7207,-73.8444,11375,8
40.7207,-73.8419,11375,2
40.7207,-73.8394,11375,2
40.7207,-73.8381,11375,2
40.7207,-73.8367,11375,1
40.7207,-73.8249,11367,1
40.7207,-73.7693,11423,1
40.7208,-74.0066,10013,2
40.7208,-74.0052,10013,1
40.7208,-74.0018,10013,5
40.7208,-74.0007,10013,2
40.7208,-73.9977,10013,3
40.7208,-73.9975,10013,1
40.7208,-73.9967,10012,4
40.7208,-73.9906,10002,3
40.7208,-73.9862,10002,1
40.7208,-73.9842,10002,9
40.7208,-73.9781,10009,14
40.7208,-73.9465,11222,1
40.7208,-73.945,11222,1
40.7208,-73.9418,11222,3
40.7208,-73.9044,11378,5
40.7208,-73.8464,11375,6
40.7208,-73.7599,11423,2
40.7208,-73.7527,11427,1
40.7208,-73.7507,11428,1
40.7208,-73.7361,11428,1
40.7209,-73.9994,10013,1
40.7209,-73.9938,10002,1
40.7209,-73.9888,10002,29
40.7209,-73.9866,10002,1
40.7209,-73.9566,11249,3
40.7209,-73.9125,11378,1
40.7209,-73.9019,11378,1
40.7209,-73.8994,11378,1
40.7209,-73.8413,11375,1
40.7209,-73.8059,11366,1
40.7209,-73.8045,11432,1
40.7209,-73.7723,11423,2
40.7209,-73.7438,11428,1
40.7209,-73.7396,11428,1
40.7209,-73.7316,11428,1
40.721,-74.0049,10013,6
40.721,-74.0027,10013,2
40.721,-73.9979,10012,3
40.721,-73.9962,10012,1
40.721,-73.9948,10012,6
40.721,-73.9915,10002,2
40.721,-73.9893,10002,4
40.721,-73.987,10002,4
40.721,-73.9826,10002,2
40.721,-73.9822,10002,1
40.721,-73.9811,10009,2
40.721,-73.9599,11249,3
40.721,-73.9554,11249,3
40.721,-73.9041,11378,1
40.721,-73.8694,11379,3
40.721,-73.8409,11375,1
40.721,-73.8152,11367,2
40.721,-73.8126,11367,2
40.721,-73.8043,11432,1
40.721,-73.7617,11423,1
40.721,-73.7539,11427,1
40.721,-73.7373,11428,1
40.7211,-74.01,10013,3
40.7211,-74.0058,10013,1
40.7211,-74.0055,10013,1
40.7211,-74.0043,10013,4
40.7211,-74.0011,10013,1
40.7211,-73.9982,10013,1
40.7211,-73.9943,10012,11
40.7211,-73.9895,10002,1
40.7211,-73.9874,10002,3
40.7211,-73.985,10002,3
40.7211,-73.9779,10009,10
40.7211,-73.9563,11211,8
40.7211,-73.9467,11222,1
40.7211,-73.9461,11222,2
40.7211,-73.9076,11378,2
40.7211,-73.8876,11379,1
40.7211,-73.8674,11379,1
40.7211,-73.851,11375,2
40.7211,-73.8456,11375,1
40.7211,-73.8225,11367,1
40.7211,-73.8055,11366,1
40.7211,-73.7755,11423,1
40.7211,-73.7594,11427,3
40.7211,-73.7474,11428,1
40.7211,-73.7391,11428,1
40.7212,-73.9975,10012,3
40.7212,-73.9878,10002,4
40.7212,-73.9794,10009,7
40.7212,-73.9587,11249,2
40.7212,-73.9447,11222,1
40.7212,-73.9428,11222,1
40.7212,-73.9383,11222,5
40.7212,-73.8843,11379,1
40.7212,-73.8475,11375,2
40.7212,-73.8435,11375,2
40.7212,-73.8196,11367,1
40.7212,-73.8076,11451,1
40.7212,-73.805,11366,1
40.7212,-73.748,11428,1
40.7213,-74.0003,10013,8
40.7213,-73.997,10012,1
40.7213,-73.9956,10012,2
40.7213,-73.9947,10012,1
40.7213,-73.9937,10012,2
40.7213,-73.9936,10002,15
40.7213,-73.9925,10002,2
40.7213,-73.9922,10002,4
40.7213,-73.9859,10002,4
40.7213,-73.9834,10002,3
40.7213,-73.9778,10009,1
40.7213,-73.9573,11249,3
40.7213,-73.9489,11222,3
40.7213,-73.9484,11222,7
40.7213,-73.91199999999998,11378,1
40.7213,-73.9036,11378,6
40.7213,-73.8939,11378,1
40.7213,-73.8434,11375,4
40.7213,-73.8398,11375,1
40.7213,-73.8095,11366,1
40.7213,-73.7975,11432,1
40.7213,-73.7574,11427,3
40.7213,-73.7558,11427,1
40.7214,-74.0053,10013,1
40.7214,-74.0046,10013,3
40.7214,-74.0035,10013,2
40.7214,-74.0018,10013,4
40.7214,-73.9903,10002,2
40.7214,-73.9881,10002,5
40.7214,-73.9808,10009,4
40.7214,-73.9748,10009,5
40.7214,-73.9605,11249,1
40.7214,-73.956,11249,4
40.7214,-73.94800000000002,11222,1
40.7214,-73.9475,11222,2
40.7214,-73.9424,11222,1
40.7214,-73.8818,11379,1
40.7214,-73.8811,11379,1
40.7214,-73.8562,11375,1
40.7214,-73.855,11375,2
40.7214,-73.8467,11375,1
40.7214,-73.842,11375,4
40.7214,-73.837,11375,1
