ZipCode,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08
11365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543961271,0.562260865,0.578761419,0.594195876,0.610096749,0.626530672,0.634947527,0.638734177,0.646040952,0.658510981,0.667538841,0.676555376,0.682917991,0.689014081,0.696376162,0.704870973,0.712832734,0.721849269,0.725369395,0.725635919,0.730865804,0.74450122,0.757215124,0.770462078,0.785896534,0.798621763,0.812856858,0.829012932,0.847101309,0.865855997,0.877981546,0.882356551,0.887064712,0.891717566,0.892583771,0.888686508,0.883323361,0.876894115,0.871119856,0.865278966,0.858649827,0.852553737,0.845069718,0.834065573,0.826225749,0.823693766,0.824348753,0.824615278,0.826136469,0.827990816,0.831299723,0.833820381,0.835541466,0.835941253,0.833565182,0.83058943,0.827547047,0.825359545,0.819863135,0.814022245,0.807714937,0.800086331,0.79304608,0.786672141,0.781097776,0.774523943,0.769459977,0.764207442,0.755990481,0.751071102,0.750848559,0.75262495,0.757510355,0.759520614,0.758444508,0.759000206,0.765618021,0.775567392,0.787104585,0.763474837,0.779929742,0.787387703,0.788781061,0.79152626,0.79516732,0.785057612,0.782273859,0.772788664,0.771315351,0.764954154,0.747266563,0.740049154,0.738172199,0.731307393,0.745997928,0.742725766,0.732285661,0.734775512,0.747508958,0.740073901,0.73328817,0.731535679,0.73379006,0.743875795,0.755734646,0.752186264,0.747052739,0.749974404,0.763818865,0.764884963,0.75471893,0.759562037,0.738118729,0.756102281,0.756713344,0.754807882,0.75797097,0.794584535,0.807711928,0.811431484,0.818833617,0.843322904,0.841341701,0.830415367,0.831479331,0.828348741,0.841438618,0.85148562,0.851920575,0.839932352,0.842863415,0.846838633,0.881409841,0.878435828,0.879610666,0.871880083,0.885421473,0.879392133,0.892188816,0.911173891,0.91455632,0.913151438,0.924393046,0.922733759,0.941325058,0.934046886,0.953117451,0.950996373,0.966465741,0.976122779,0.980406807,1.001869068,1.000208618,1,1.01471023,1.022195071,1.038852216,1.055315346,1.034220634,1.03445659,1.069695686,1.096232891,1.08732486,1.083484354,1.090603152,1.103765821
11366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560599943,0.578828586,0.594946026,0.609016204,0.624877277,0.643424999,0.653529755,0.655126994,0.661841776,0.678727094,0.693117578,0.701111747,0.705140493,0.709105301,0.71678039,0.727078189,0.73731205,0.74818591,0.75490192,0.759123096,0.768397877,0.782469896,0.795901301,0.81182754,0.827881656,0.844063649,0.859606256,0.874701293,0.890115409,0.906168911,0.915762158,0.91889515,0.919278169,0.919533923,0.916016072,0.91205065,0.906614027,0.898810447,0.89151899,0.884675717,0.876937303,0.870222521,0.862227739,0.851674185,0.84291214,0.836389174,0.830569532,0.826412908,0.823982627,0.821744162,0.819888715,0.821870812,0.821934137,0.819567795,0.816433575,0.81355511,0.809461197,0.807413934,0.805303346,0.801273986,0.797244626,0.792127696,0.78432473,0.774603605,0.764179156,0.756569233,0.748511126,0.741924221,0.735976702,0.731628263,0.729006166,0.729325859,0.730157061,0.735657009,0.744546318,0.753883811,0.76072647,0.76833578,0.775177825,0.781572915,0.787712249,0.791485241,0.792828566,0.792893118,0.793725547,0.790080433,0.784708361,0.780295369,0.778440536,0.775434194,0.772363913,0.770125447,0.768654859,0.766160639,0.762131279,0.755735576,0.751130769,0.751515014,0.751579566,0.750236855,0.749149899,0.748062942,0.74659174,0.749277776,0.752347443,0.75452197,0.755864681,0.759254041,0.76334734,0.766417621,0.767377314,0.766673989,0.767761559,0.772303042,0.777035727,0.782088719,0.784263245,0.786182018,0.789955623,0.795392247,0.801340379,0.809207284,0.821295365,0.833958893,0.839778534,0.840226105,0.840993982,0.841569429,0.845023342,0.850523904,0.858071115,0.864530143,0.868814644,0.870029478,0.87086068,0.870477048,0.87009403,0.873548557,0.881928197,0.890818733,0.900348656,0.908023744,0.91646671,0.924909062,0.933607783,0.941347424,0.946720108,0.954075504,0.964884812,0.975054121,0.98177013,0.98663192,0.990853709,1,1.011703835,1.024303425,1.030954882,1.031913961,1.03044276,1.038310278,1.054236516,1.066132781,1.071824546,1.072783625,1.076940862,1.083016258
11367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622789107,0.644312696,0.659778339,0.672785685,0.688191298,0.705819585,0.71398914,0.716507467,0.726201822,0.738590097,0.744356887,0.737384217,0.720282708,0.710856239,0.711558609,0.71290332,0.707926697,0.699646077,0.692682402,0.689054987,0.686102176,0.693661654,0.695250982,0.691780388,0.693693135,0.702860713,0.715863562,0.736860373,0.761017851,0.781894601,0.789625174,0.791353334,0.798963847,0.807951335,0.805345212,0.806518827,0.809212747,0.802008952,0.788774977,0.779172916,0.772847084,0.765144277,0.758670619,0.74906406,0.738288383,0.729037506,0.726930395,0.726343587,0.724851049,0.726902628,0.731061319,0.734078657,0.737595007,0.745764561,0.751180166,0.750357736,0.749036294,0.749470778,0.74812157,0.742789263,0.74102884,0.737983735,0.73096003,0.725165474,0.720979017,0.717176009,0.71466218,0.712966283,0.711150327,0.712642865,0.717559458,0.724615427,0.726814832,0.732553856,0.743967377,0.751078878,0.74812157,0.753158223,0.763933901,0.768591602,0.758028279,0.749045288,0.750713418,0.753874086,0.753143949,0.754021912,0.752732734,0.746554728,0.737886162,0.72810401,0.715480113,0.709325376,0.712541576,0.713567366,0.709824388,0.707777306,0.711261393,0.716561435,0.721598088,0.722947297,0.722568345,0.722771704,0.727133753,0.731089085,0.736800343,0.742419307,0.748010504,0.752196961,0.758901744,0.759428522,0.754276306,0.752169195,0.753134954,0.758143841,0.765435433,0.776765654,0.787860253,0.789967365,0.78627992,0.785341927,0.789029372,0.785900968,0.788275966,0.805844223,0.82341248,0.820954184,0.813810419,0.806199906,0.801578965,0.800386578,0.814563042,0.834386237,0.846391063,0.848498175,0.853387002,0.857661255,0.859186056,0.858987194,0.86188897,0.865081901,0.874189448,0.881980051,0.886222041,0.887474458,0.893208985,0.893384577,0.892067632,0.892039866,0.903194495,0.921340566,0.929422324,0.951800607,0.97660942,1,1.001110276,0.992415424,1.004165849,0.989840145,0.965641489,1.012907392,1.062797229,1.100054454,1.115577628,1.116469848,1.13242273,1.167848253
11368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627675134,0.645294039,0.668555055,0.692203067,0.711756956,0.732824989,0.744509941,0.747667228,0.749038639,0.752249879,0.755556275,0.750817157,0.733422406,0.705320741,0.672846845,0.642145091,0.615618881,0.60152415,0.595637775,0.590688236,0.58846141,0.594599407,0.6011244,0.612985929,0.627556436,0.639322809,0.64923562,0.662244405,0.681411298,0.697353216,0.704944045,0.708135175,0.711407727,0.715339007,0.717206304,0.718897024,0.721796313,0.725598594,0.728660726,0.729258143,0.72869457,0.726616852,0.727261847,0.724070717,0.721959156,0.725150286,0.728517993,0.727228003,0.729563719,0.735382406,0.74287808,0.746666627,0.749389339,0.748228349,0.743102234,0.738105118,0.730690865,0.723792609,0.72239373,0.722590417,0.716289578,0.711455305,0.713763552,0.716458797,0.717443211,0.719649927,0.723017634,0.721904221,0.716696685,0.712344564,0.707863444,0.707782022,0.713084714,0.713695865,0.710695044,0.707341071,0.704584515,0.703375947,0.704536938,0.710355625,0.718367295,0.730473088,0.740596319,0.744303445,0.74270788,0.742144306,0.735809623,0.728877523,0.727200536,0.722542839,0.710728888,0.701026498,0.695207811,0.688404709,0.681085612,0.676136074,0.671267957,0.669543393,0.672299949,0.673589938,0.672768367,0.672639368,0.673284363,0.676943911,0.681941027,0.684568584,0.684826582,0.686938143,0.688486131,0.689131126,0.68637457,0.684650006,0.685939995,0.690679113,0.697190373,0.702024646,0.702764796,0.702119801,0.7022488,0.706003504,0.713594333,0.724070717,0.739625638,0.758195113,0.770477483,0.772718043,0.774700605,0.777762736,0.785353565,0.802857205,0.82461781,0.842881709,0.852522788,0.857343328,0.857940745,0.853717623,0.853588624,0.865483996,0.88078092,0.887292179,0.883938206,0.884807355,0.890626042,0.893477753,0.894217903,0.903098722,0.914912673,0.928580187,0.941201976,0.950809211,0.953484346,0.996209246,1.005368266,1,1.006656663,1.040903448,1.049944354,1.042634868,1.063022038,1.062033368,1.099398352,1.119094674,1.111879916,1.152288584,1.176549589,1.204679423
11369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543391344,0.559587735,0.576046794,0.593794513,0.610082573,0.629888445,0.640515041,0.645400842,0.657316097,0.674367481,0.685763571,0.689965377,0.690228045,0.69460702,0.701892972,0.708574259,0.719036026,0.731207779,0.736350078,0.740295387,0.748949328,0.76626338,0.781775777,0.80148998,0.821375182,0.841254213,0.865420551,0.888811225,0.908604757,0.926340136,0.938762217,0.948185652,0.956497595,0.969958008,0.982728257,0.995669504,1.004152446,1.010925402,1.014443214,1.014357715,1.011951394,1.009722242,1.001410298,0.987015563,0.974593482,0.97099634,0.972968995,0.973402661,0.972547668,0.96852303,0.958415601,0.949248664,0.947532507,0.947960004,0.946250018,0.937852574,0.925509823,0.908372939,0.883009611,0.858843274,0.839300069,0.822413513,0.813246577,0.808708943,0.799969502,0.789947572,0.78137913,0.773751181,0.768779881,0.768266885,0.769463875,0.772804519,0.777861318,0.774422836,0.7637839,0.754696292,0.753590971,0.754452134,0.753682641,0.752229152,0.748027346,0.743312543,0.738597741,0.736539587,0.735000599,0.731495127,0.728068985,0.727122322,0.724459503,0.722053182,0.720159857,0.718187203,0.715194727,0.711426587,0.709887599,0.705771292,0.702601647,0.701569485,0.706369787,0.708598939,0.707145451,0.703029144,0.702430649,0.705172797,0.709191265,0.712092071,0.714571551,0.715683043,0.717051032,0.720648173,0.722620827,0.722370499,0.71979935,0.719713851,0.72485615,0.73479258,0.744729011,0.752527959,0.758958918,0.765304378,0.774227157,0.785201919,0.799089829,0.809716424,0.813484564,0.814944223,0.811774578,0.809979092,0.810498258,0.816843718,0.828239807,0.838347237,0.841168714,0.8429642,0.846475842,0.846817839,0.84921799,0.860876747,0.876303644,0.886325574,0.895584181,0.901844141,0.909307262,0.918914035,0.927317648,0.933913436,0.943251372,0.9535298,0.965872551,0.975216657,0.980529955,0.98619142,0.991425388,1,1.008910439,1.018511043,1.027848978,1.036075423,1.039416066,1.050983154,1.071717179,1.089287729,1.096402682,1.098631835,1.10299847,1.112342575
11370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55049635,0.568217039,0.582525771,0.59834154,0.610779486,0.623698138,0.632459429,0.63731183,0.641204491,0.64586046,0.642253745,0.632420779,0.620699123,0.614407952,0.61389646,0.617409142,0.6243987,0.63701852,0.645432292,0.651660217,0.665025441,0.681057218,0.693246696,0.703117141,0.713914865,0.731685917,0.754442554,0.770591286,0.778558485,0.786293446,0.795666956,0.796909295,0.787072983,0.779256872,0.782353768,0.790468709,0.798517057,0.805124962,0.808801616,0.807046111,0.804015808,0.803486413,0.797789557,0.789012035,0.783232357,0.780864634,0.782024151,0.786478668,0.791016007,0.794460423,0.794725121,0.795304879,0.796464395,0.797308851,0.791892923,0.779222739,0.76345566,0.750619831,0.738081159,0.726386944,0.713997688,0.709739602,0.720733758,0.737093479,0.743483702,0.7467608,0.746312554,0.750417878,0.765038324,0.781977804,0.788270648,0.797462282,0.809983051,0.788338913,0.744353925,0.722079667,0.727528055,0.733556201,0.742780296,0.752269088,0.755780097,0.754670943,0.75359425,0.750182293,0.7442532,0.746356224,0.747366325,0.739002916,0.728387068,0.722259869,0.715453859,0.710651822,0.704193333,0.697072263,0.695068291,0.696078392,0.695846154,0.698710812,0.70608035,0.713284242,0.71320142,0.70869654,0.705930934,0.704474261,0.705783192,0.709294201,0.713384968,0.715124242,0.716879747,0.722410957,0.727180535,0.727097712,0.724497752,0.725491623,0.730576261,0.736390073,0.736159508,0.730828075,0.727963418,0.728195655,0.734207572,0.746164812,0.761483645,0.774616632,0.78004879,0.776852842,0.77064282,0.771139756,0.777317318,0.788165404,0.801265931,0.812710005,0.815707849,0.816006679,0.815362002,0.816008353,0.824171983,0.843480858,0.862591628,0.874813566,0.884203305,0.897136513,0.917372667,0.931051278,0.937691642,0.948257128,0.96188705,0.960448279,0.948312511,0.942154525,0.945649304,0.953035072,0.97080445,1,1.019226052,1.023217767,1.027574904,1.034911982,1.038323938,1.052434566,1.075554953,1.100412942,1.121527684,1.137822485,1.15001029,1.161353639
11372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701902748,0.718816068,0.731501057,0.742071882,0.746300211,0.746300211,0.752642706,0.748414376,0.729386892,0.712473573,0.710359408,0.712473573,0.720930233,0.733615222,0.739957717,0.746300211,0.748414376,0.742071882,0.733615222,0.727272727,0.723044397,0.720930233,0.725158562,0.723044397,0.712473573,0.706131078,0.704016913,0.701902748,0.704016913,0.706131078,0.706131078,0.708245243,0.712473573,0.716701903,0.716701903,0.712473573,0.708245243,0.708245243,0.712473573,0.716701903,0.718816068,0.723044397,0.723044397,0.727272727,0.729386892,0.729386892,0.731501057,0.739957717,0.746300211,0.746300211,0.746300211,0.742071882,0.735729387,0.731501057,0.731501057,0.733615222,0.735729387,0.739957717,0.746300211,0.742071882,0.735729387,0.733615222,0.744186047,0.76744186,0.792811839,0.813953488,0.822410148,0.820295983,0.813953488,0.813953488,0.816067653,0.822410148,0.835095137,0.841437632,0.841437632,0.860465116,0.881606765,0.88794926,0.89217759,0.89640592,0.894291755,0.890063425,0.88794926,0.89217759,0.90916418,0.937624082,0.975684306,1,1.029174589,1.045635169,1.037711073,1.036159329,1.039934548,1.057965616,1.064571542,1.078197804,1.125425278,1.12816965,1.137019287,1.13262684
11373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772634271,0.781074169,0.783887468,0.787212276,0.783631714,0.783375959,0.789002558,0.783120205,0.762404092,0.747058824,0.742710997,0.743222506,0.75140665,0.767007673,0.784143223,0.800767263,0.812531969,0.816368286,0.815856777,0.809974425,0.793606138,0.774680307,0.757544757,0.737851662,0.717391304,0.704859335,0.696675192,0.68797954,0.679539642,0.673401535,0.669565217,0.670588235,0.675703325,0.679028133,0.682608696,0.689514066,0.699232737,0.706905371,0.709974425,0.710230179,0.714578005,0.715345269,0.710485934,0.708184143,0.710741688,0.718670077,0.731202046,0.742199488,0.749616368,0.749616368,0.740153453,0.734526854,0.737851662,0.739386189,0.73887468,0.739641944,0.746547315,0.755754476,0.759079284,0.751150895,0.741176471,0.734015345,0.741943734,0.766751918,0.798976982,0.826598465,0.841432225,0.838618926,0.833759591,0.834526854,0.839897698,0.85601023,0.878005115,0.881585678,0.876214834,0.88056266,0.883887468,0.877237852,0.880051151,0.893861893,0.903069054,0.901790281,0.896419437,0.897186701,0.901790281,0.931969309,0.973913043,1,1.005626598,1.017391304,1.030179028,1.04859335,1.060869565,1.077749361,1.107672634,1.141943734,1.176470588,1.224808184,1.278772379,1.321994885
11374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518962076,0.536926148,0.55489022,0.568862275,0.584830339,0.602794411,0.612774451,0.618762475,0.628742515,0.640718563,0.634730539,0.618762475,0.602794411,0.596806387,0.594810379,0.594810379,0.598802395,0.598802395,0.592814371,0.586826347,0.586826347,0.594810379,0.604790419,0.618762475,0.634730539,0.650698603,0.662674651,0.676646707,0.688622754,0.700598802,0.714570858,0.72255489,0.72255489,0.720558882,0.72255489,0.726546906,0.720558882,0.708582834,0.704590818,0.704590818,0.700598802,0.700598802,0.700598802,0.696606786,0.69261477,0.69261477,0.694610778,0.696606786,0.700598802,0.708582834,0.716566866,0.720558882,0.724550898,0.724550898,0.720558882,0.716566866,0.710578842,0.704590818,0.700598802,0.696606786,0.690618762,0.690618762,0.694610778,0.700598802,0.704590818,0.71257485,0.72255489,0.724550898,0.728542914,0.734530938,0.738522954,0.74251497,0.754491018,0.764471058,0.760479042,0.758483034,0.760479042,0.76247505,0.766467066,0.774451098,0.780439122,0.78243513,0.788423154,0.790419162,0.788423154,0.78243513,0.774451098,0.764471058,0.754491018,0.744510978,0.730538922,0.714570858,0.706586826,0.70259481,0.70259481,0.70259481,0.700598802,0.70259481,0.708582834,0.714570858,0.718562874,0.72255489,0.726546906,0.73253493,0.738522954,0.738522954,0.736526946,0.738522954,0.738522954,0.740518962,0.74251497,0.744510978,0.746506986,0.748502994,0.748502994,0.750499002,0.75249501,0.754491018,0.754491018,0.756487026,0.760479042,0.768463074,0.774451098,0.78243513,0.786427146,0.78243513,0.776447106,0.776447106,0.78243513,0.796407186,0.818363273,0.840319361,0.852295409,0.858283433,0.860279441,0.864271457,0.872255489,0.882235529,0.916947058,0.900447457,0.93386701,0.984949822,1.040652588,1.024898855,0.998491452,0.993120637,0.976253553,0.967706605,0.96896813,0.958185168,0.97101036,0.981846182,0.995924722,1,1.010993012,1.02348671,1.010584306,1.00358331,1.025951394,1.051658588,1.041096115,1.065011402,1.105975423,1.115447074,1.141951956,1.146065304
11375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537892791,0.556377079,0.569316081,0.582255083,0.597042514,0.609981516,0.615526802,0.61922366,0.628465804,0.641404806,0.645101664,0.641404806,0.634011091,0.630314233,0.635859519,0.643253235,0.65064695,0.661737523,0.665434381,0.66728281,0.674676525,0.687615527,0.700554529,0.715341959,0.73012939,0.741219963,0.756007394,0.772643253,0.785582255,0.800369686,0.80961183,0.815157116,0.822550832,0.831792976,0.837338262,0.839186691,0.84103512,0.842883549,0.844731978,0.844731978,0.846580407,0.846580407,0.84103512,0.831792976,0.826247689,0.824399261,0.824399261,0.822550832,0.826247689,0.839186691,0.850277264,0.850277264,0.852125693,0.859519409,0.859519409,0.853974122,0.846580407,0.84103512,0.837338262,0.831792976,0.818853974,0.815157116,0.826247689,0.839186691,0.84103512,0.842883549,0.848428835,0.852125693,0.852125693,0.852125693,0.852125693,0.861367837,0.881700555,0.861367837,0.807763401,0.780036969,0.789279113,0.789279113,0.791127542,0.79297597,0.754745251,0.747439453,0.744999364,0.751255548,0.738571297,0.738269578,0.751265825,0.724044576,0.724473242,0.714410844,0.71571665,0.715507965,0.711624687,0.714684605,0.710706852,0.710790919,0.70823738,0.703738678,0.698404515,0.704418643,0.703929823,0.725380797,0.726761882,0.737865123,0.73647137,0.744279601,0.744284041,0.753958934,0.759220365,0.744658201,0.756324435,0.767136844,0.756707072,0.753544561,0.758370232,0.768185281,0.77810288,0.780875523,0.792513991,0.782754804,0.788855506,0.791692745,0.783170102,0.784007363,0.807677742,0.844939133,0.854834435,0.866166063,0.858163859,0.868060309,0.86706826,0.861449064,0.856484302,0.85745374,0.864225664,0.897190472,0.909986092,0.870977095,0.891434891,0.942599295,0.938232661,0.958871945,0.970076598,0.979661893,0.97019863,0.977169652,0.964401568,0.977717501,0.991309469,0.995345635,0.999610285,1.012018919,1.023730476,1,1.01304405,1.031475803,1.024382397,1.052185785,1.064790898,1.086659849,1.107711047,1.115848121,1.141379435,1.167503836,1.148932315,1.193724241
11377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636063744,0.664356943,0.697970887,0.725351432,0.746728351,0.767315563,0.774439054,0.770247844,0.772050589,0.783585395,0.795019819,0.79479649,0.774299992,0.7397605,0.711214963,0.698298282,0.690818847,0.684125897,0.674604271,0.665425697,0.659069351,0.658027304,0.656195549,0.667274028,0.682090613,0.688974659,0.697557844,0.709086204,0.717559336,0.723433569,0.736450632,0.746185916,0.750827006,0.758183496,0.76644297,0.75861726,0.749092411,0.750102225,0.75134826,0.749085964,0.744331598,0.743428614,0.741169542,0.734499155,0.73054739,0.728178265,0.725572918,0.72375728,0.721375262,0.72997134,0.745363975,0.757251502,0.760653004,0.754879154,0.742645352,0.729404961,0.715717912,0.709387352,0.712222474,0.71913553,0.719261699,0.71224826,0.701040389,0.696059471,0.696968902,0.706477634,0.714290451,0.717912057,0.720400905,0.722656754,0.72220365,0.727637672,0.740535012,0.72887726,0.698891369,0.683045631,0.685304703,0.687677051,0.694127333,0.706804569,0.720837892,0.731139556,0.735554094,0.732045763,0.725715204,0.726970909,0.732747982,0.735356552,0.733324032,0.723478695,0.706047093,0.690311408,0.680805898,0.674355616,0.665413264,0.653752289,0.647298783,0.652049926,0.659746243,0.661895263,0.66189204,0.661328883,0.660762504,0.661438936,0.660532728,0.65668457,0.651820151,0.653066186,0.654762102,0.694209196,0.700793537,0.715306457,0.715109902,0.696393033,0.700009792,0.686847199,0.698652704,0.682704355,0.689647778,0.695007204,0.711577056,0.723822207,0.737601254,0.742115842,0.731838756,0.740169911,0.73941929,0.748053544,0.770556252,0.797910673,0.788641526,0.813801187,0.782588923,0.80941978,0.810226114,0.822064507,0.850351507,0.808885891,0.797901297,0.824372177,0.836438732,0.855277763,0.862503809,0.876557547,0.894909788,0.896256458,0.919794889,0.949891826,0.963539368,0.96700242,0.981068315,0.997214397,1.000212677,1,1.023883623,1.029960258,1.017712277,1.037334348,1.034134327,1.040159099,1.061439111,1.092248291,1.110378515,1.136252107,1.161271745,1.176562181
11378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506632372,0.522600103,0.53981569,0.557031277,0.57598936,0.594608784,0.60423046,0.606284919,0.616011281,0.633226868,0.64672349,0.65587722,0.660610067,0.662637832,0.667994607,0.6766024,0.68489823,0.69405196,0.697848915,0.697588248,0.705077473,0.720160609,0.732877322,0.749157017,0.765904658,0.782391632,0.799841192,0.814975624,0.827977606,0.842826769,0.849302112,0.851668535,0.854139645,0.858170573,0.862981411,0.866673681,0.866985644,0.866673681,0.865555112,0.864748508,0.863707931,0.862382084,0.85702531,0.85000403,0.843579984,0.84540047,0.851875813,0.856530669,0.862043426,0.869922606,0.882639319,0.890935148,0.895122058,0.899594238,0.902740571,0.893067599,0.878427807,0.866127744,0.852319158,0.836456112,0.822413553,0.815808923,0.812584599,0.806915861,0.800155249,0.792510042,0.785488762,0.77781686,0.772589373,0.769650318,0.768219786,0.775319056,0.786605237,0.778492084,0.754359904,0.742761759,0.743541669,0.746220056,0.748247821,0.75313665,0.756984901,0.75854472,0.757920793,0.755554369,0.753265937,0.748896349,0.748038449,0.746244657,0.743176315,0.738833423,0.732904017,0.728561124,0.725076133,0.722943682,0.720499268,0.718393512,0.716209765,0.716365747,0.718081548,0.718861458,0.718783467,0.717352935,0.718393512,0.720525963,0.722034486,0.720447972,0.719719358,0.718028158,0.716102986,0.719171328,0.723592211,0.722473643,0.719873246,0.721147797,0.726921221,0.734749105,0.741641097,0.746373944,0.751340764,0.757894098,0.76429145,0.773913125,0.787799702,0.801530298,0.808395595,0.807043054,0.802232216,0.798669234,0.80126963,0.809331487,0.81921383,0.824414623,0.82623511,0.830733984,0.836064064,0.838091828,0.839834324,0.84576373,0.853981569,0.861341507,0.869118095,0.875620133,0.883448017,0.889845369,0.894890179,0.903497973,0.913926253,0.924432524,0.936993255,0.950489877,0.963023913,0.975270587,0.988401855,1,1.01042828,1.01958201,1.026785967,1.02715132,1.025540205,1.030195061,1.045485475,1.059423349,1.070631538,1.074845143,1.07666563,1.082127091
