Year,ZIP Code,Zillow_value
2002,11102,
2003,11102,0.536115569823435
2004,11102,0.5588550026752274
2005,11102,0.41813804173354735
2006,11102,0.5409309791332263
2007,11102,0.5543071161048689
2008,11102,0.5698234349919744
2009,11102,0.7465222043873729
2010,11102,0.8390850722311396
2011,11102,0.6970304975922953
2012,11102,0.7109416800428038
2013,11102,0.6991706795077582
2014,11102,0.7335473515248796
2015,11102,0.8257089352594971
2016,11102,0.93151417870519
2017,11102,1.1619181380417336
1996,11103,
1997,11103,
1998,11103,
1999,11103,
2000,11103,
2001,11103,
2002,11103,
2003,11103,0.4887289592747489
2004,11103,0.5700443265892683
2005,11103,0.6258703759802954
2006,11103,0.7312864878877042
2007,11103,0.7415390837247036
2008,11103,0.7379514781996755
2009,11103,0.71729552952862
2010,11103,0.7132202695787165
2011,11103,0.6863318402361904
2012,11103,0.6935851519619622
2013,11103,0.7260295108550491
2014,11103,0.8207902323568635
2015,11103,0.8388718390020068
2016,11103,0.9870580197151467
2017,11103,1.1720330713264575
1996,11104,
1997,11104,
1998,11104,
1999,11104,
2000,11104,
2001,11104,
2002,11104,
2003,11104,0.5278260869565217
2004,11104,0.5678260869565218
2005,11104,0.4944927536231884
2006,11104,0.6223188405797102
2007,11104,0.6246376811594203
2008,11104,0.6340579710144928
2009,11104,0.7199999999999999
2010,11104,0.7659420289855072
2011,11104,0.6933333333333334
2012,11104,0.6613043478260868
2013,11104,0.7072463768115941
2014,11104,0.7675362318840581
2015,11104,0.8442028985507246
2016,11104,0.947391304347826
2017,11104,1.1300000000000001
1996,11105,
1997,11105,
1998,11105,
1999,11105,
2000,11105,
2001,11105,
2002,11105,
2003,11105,0.4997681574392615
2004,11105,0.5740615673767958
2005,11105,0.654505994608147
2006,11105,0.777503614749603
2007,11105,0.774949874285063
2008,11105,0.7682252825915085
2009,11105,0.7349165892077467
2010,11105,0.7194166363953646
2011,11105,0.7160402510381275
2012,11105,0.7245925393704993
2013,11105,0.7549347341823544
2014,11105,0.8308414041966711
2015,11105,0.89048877914058
2016,11105,0.9883381811933302
2017,11105,1.1121052933823372
1996,11201,
1997,11201,
1998,11201,
1999,11201,
2000,11201,
2001,11201,
2002,11201,
2003,11201,
2004,11201,
2005,11201,
2006,11201,
2007,11201,0.49951100819195693
2008,11201,0.5275375020602652
2009,11201,0.555773920138729
2010,11201,0.5696051798054056
2011,11201,0.5824657961686566
2012,11201,0.6245987140950952
2013,11201,0.7032338023920502
2014,11201,0.8098300809725961
2015,11201,0.9488388925675473
2016,11201,1.0037542479443788
2017,11201,1.055264026247828
1996,11203,
1997,11203,
1998,11203,
1999,11203,
2000,11203,
2001,11203,
2002,11203,
2003,11203,0.5579051083825981
2004,11203,0.6850891053937893
2005,11203,0.7778629481107879
2006,11203,0.9575573263329064
2007,11203,1.0136044773948367
2008,11203,0.9769308975766458
2009,11203,0.8637346444588373
2010,11203,0.8211426834664671
2011,11203,0.7979948224093291
2012,11203,0.7820006951430325
2013,11203,0.8075084102035461
2014,11203,0.8414129618822902
2015,11203,0.888947145738675
2016,11203,0.9962973594803258
2017,11203,1.1085560890103048
1996,11204,
1997,11204,
1998,11204,
1999,11204,
2000,11204,
2001,11204,
2002,11204,
2003,11204,0.46089790433838507
2004,11204,0.5701682198041124
2005,11204,0.6096850391252517
2006,11204,0.7123862987445536
2007,11204,0.7028043186737091
2008,11204,0.6931179519581692
2009,11204,0.6739621435072326
2010,11204,0.7109561833018844
2011,11204,0.7110662362410302
2012,11204,0.7178846294992117
2013,11204,0.7712041738947719
2014,11204,0.8341411913275278
2015,11204,0.8988102832868822
2016,11204,0.9757482509802481
2017,11204,1.0414384445261071
1996,11205,
1997,11205,
1998,11205,
1999,11205,
2000,11205,
2001,11205,
2002,11205,
2003,11205,
2004,11205,
2005,11205,
2006,11205,
2007,11205,
2008,11205,
2009,11205,
2010,11205,0.6131676551780993
2011,11205,0.5985808381122805
2012,11205,0.6103135006371055
2013,11205,0.6642891344378755
2014,11205,0.7366553258319705
2015,11205,0.8229301051617903
2016,11205,0.9701093281359192
2017,11205,1.047249217239501
1996,11206,
1997,11206,
1998,11206,
1999,11206,
2000,11206,
2001,11206,
2002,11206,
2003,11206,0.5252877681800316
2004,11206,0.5502596974514752
2005,11206,0.5657359768215984
2006,11206,0.6599179164536298
2007,11206,0.6983402447131444
2008,11206,0.778709471589277
2009,11206,0.7725584775155885
2010,11206,0.7516890834941695
2011,11206,0.7883687233660813
2012,11206,0.8051521324592689
2013,11206,0.8386788712110133
2014,11206,0.9441998338572396
2015,11206,1.0468021062034583
2016,11206,1.0261214636326772
2017,11206,1.1509353373309923
1996,11207,
1997,11207,
1998,11207,
1999,11207,
2000,11207,
2001,11207,
2002,11207,
2003,11207,0.5670409932187834
2004,11207,0.7148631829471707
2005,11207,0.7978624478904907
2006,11207,0.9427837889349387
2007,11207,0.9887368952322682
2008,11207,0.9566618532897276
2009,11207,0.911492665821746
2010,11207,0.8613063067984549
2011,11207,0.8249766159714281
2012,11207,0.797488394480823
2013,11207,0.7863939819925955
2014,11207,0.8485610022098982
2015,11207,0.9324398600378084
2016,11207,0.9946010335922368
2017,11207,1.0398281384323493
1996,11208,
1997,11208,
1998,11208,
1999,11208,
2000,11208,
2001,11208,
2002,11208,
2003,11208,0.539951698627385
2004,11208,0.6941498638157503
2005,11208,0.8200303666857368
2006,11208,1.0001453553964919
2007,11208,1.075690419936617
2008,11208,1.0765134575659776
2009,11208,0.9021280699685706
2010,11208,0.8349277663017132
2011,11208,0.7844335433962649
2012,11208,0.7546789225212794
2013,11208,0.748806617043822
2014,11208,0.8023729987589155
2015,11208,0.8848086015507257
2016,11208,0.9759753616305411
2017,11208,1.0902289756195473
1996,11209,
1997,11209,
1998,11209,
1999,11209,
2000,11209,
2001,11209,
2002,11209,
2003,11209,
2004,11209,1.0059292199370022
2005,11209,0.8075281020319931
2006,11209,0.8391699092088198
2007,11209,0.8532884781668827
2008,11209,0.8041774751405103
2009,11209,0.7582819930825768
2010,11209,0.7417271574886669
2011,11209,0.7331603793951671
2012,11209,0.7237905534119067
2013,11209,0.7764532654509515
2014,11209,0.8243765537397758
2015,11209,0.8969330250851552
2016,11209,1.0051658997792
2017,11209,1.148843536263841
1996,11210,
1997,11210,
1998,11210,
1999,11210,
2000,11210,
2001,11210,
2002,11210,
2003,11210,0.6119828398299259
2004,11210,0.7103302611367127
2005,11210,0.7594840279722654
2006,11210,0.8608347972944301
2007,11210,0.8570147075048163
2008,11210,0.8421791591346931
2009,11210,0.7715777257258276
2010,11210,0.7284169700672997
2011,11210,0.7343701996927804
2012,11210,0.739941102086887
2013,11210,0.7607772176472296
2014,11210,0.784740159791521
2015,11210,0.897796379223924
2016,11210,0.9946835141638678
2017,11210,1.1160081733967986
1996,11211,
1997,11211,
1998,11211,
1999,11211,
2000,11211,
2001,11211,
2002,11211,
2003,11211,
2004,11211,
2005,11211,
2006,11211,
2007,11211,
2008,11211,
2009,11211,
2010,11211,0.5375471325735771
2011,11211,0.5332858766052055
2012,11211,0.5668125118838484
2013,11211,0.6713896717682187
2014,11211,0.7880757959769967
2015,11211,0.8985902836592321
2016,11211,0.9889583259142128
2017,11211,1.013103721332138
1996,11212,
1997,11212,
1998,11212,
1999,11212,
2000,11212,
2001,11212,
2002,11212,
2003,11212,0.6005221932114883
2004,11212,0.7294192523019638
2005,11212,0.8362386972827275
2006,11212,1.017094880282041
2007,11212,1.0721237292951975
2008,11212,1.0733261153043008
2009,11212,1.0179268348629154
2010,11212,0.8924806999408893
2011,11212,0.8353711806246582
2012,11212,0.8142532062801803
2013,11212,0.8452091281168799
2014,11212,0.8572470562686124
2015,11212,0.9033793627077741
2016,11212,0.9882955797740728
2017,11212,1.1347504656074283
1996,11213,
1997,11213,
1998,11213,
1999,11213,
2000,11213,
2001,11213,
2002,11213,
2003,11213,
2004,11213,
2005,11213,
2006,11213,
2007,11213,
2008,11213,
2009,11213,
2010,11213,0.5457692559933702
2011,11213,0.5597911685854594
2012,11213,0.5996518946462605
2013,11213,0.6706896524312325
2014,11213,0.7090013931368633
2015,11213,0.8545943408038061
2016,11213,0.9994613469109527
2017,11213,1.1199976300774472
1996,11214,
1997,11214,
1998,11214,
1999,11214,
2000,11214,
2001,11214,
2002,11214,
2003,11214,0.5586010973249734
2004,11214,0.6811470324507084
2005,11214,0.6944184384670575
2006,11214,0.7833509195396838
2007,11214,0.7444456662587164
2008,11214,0.7181455766816294
2009,11214,0.6912978060288388
2010,11214,0.7708017721286664
2011,11214,0.7469620602910476
2012,11214,0.7523495144551845
2013,11214,0.8166294973992237
2014,11214,0.8716060406113765
2015,11214,0.959701232257339
2016,11214,1.0278207028185495
2017,11214,1.1173941854485632
1996,11215,
1997,11215,
1998,11215,
1999,11215,
2000,11215,
2001,11215,
2002,11215,
2003,11215,
2004,11215,0.5254039443473494
2005,11215,0.5066434401556678
2006,11215,0.5420327410189714
2007,11215,0.5484140140926662
2008,11215,0.575644127334975
2009,11215,0.5541186596464431
2010,11215,0.5790370302282596
2011,11215,0.619603331377967
2012,11215,0.6644594190274266
2013,11215,0.7596030034822786
2014,11215,0.8647950017384652
2015,11215,0.9355508628619315
2016,11215,1.0057232927384907
2017,11215,1.1110371772008143
1996,11216,
1997,11216,
1998,11216,
1999,11216,
2000,11216,
2001,11216,
2002,11216,
2003,11216,
2004,11216,
2005,11216,
2006,11216,
2007,11216,
2008,11216,
2009,11216,
2010,11216,0.46329245120055285
2011,11216,0.4512293430068521
2012,11216,0.47732769044740025
2013,11216,0.5804111245465537
2014,11216,0.7291414752116082
2015,11216,0.8805387372603213
2016,11216,0.9776675574401935
2017,11216,1.053032002712729
1996,11217,
1997,11217,
1998,11217,
1999,11217,
2000,11217,
2001,11217,
2002,11217,
2003,11217,
2004,11217,0.5735339226457711
2005,11217,0.5182103585138916
2006,11217,0.5167545058234108
2007,11217,0.5404548116338083
2008,11217,0.5573638493070467
2009,11217,0.5761842019649944
2010,11217,0.5456897803599027
2011,11217,0.5685443431295067
2012,11217,0.5920928955478529
2013,11217,0.6890942137746402
2014,11217,0.8084683562954419
2015,11217,0.8958878552736884
2016,11217,0.9961760163729005
2017,11217,1.0785545239632917
1996,11218,
1997,11218,
1998,11218,
1999,11218,
2000,11218,
2001,11218,
2002,11218,
2003,11218,
2004,11218,
2005,11218,
2006,11218,
2007,11218,
2008,11218,
2009,11218,
2010,11218,
2011,11218,
2012,11218,
2013,11218,
2014,11218,
2015,11218,
2016,11218,1.0055819587047718
2017,11218,1.0628637710676008
1996,11219,
1997,11219,
1998,11219,
1999,11219,
2000,11219,
2001,11219,
2002,11219,
2003,11219,
2004,11219,
2005,11219,
2006,11219,
2007,11219,
2008,11219,
2009,11219,
2010,11219,0.7043847322032529
2011,11219,0.7004240581820583
2012,11219,0.7144066142320952
2013,11219,0.7774472754532007
2014,11219,0.8296138613661282
2015,11219,0.8941369006978563
2016,11219,0.9803069837134032
2017,11219,1.122073654527596
1996,11220,
1997,11220,
1998,11220,
1999,11220,
2000,11220,
2001,11220,
2002,11220,
2003,11220,
2004,11220,
2005,11220,
2006,11220,
2007,11220,
2008,11220,
2009,11220,
2010,11220,
2011,11220,
2012,11220,
2013,11220,
2014,11220,
2015,11220,
2016,11220,1.0067578322363147
2017,11220,0.9939957709105551
1996,11221,
1997,11221,
1998,11221,
1999,11221,
2000,11221,
2001,11221,
2002,11221,
2003,11221,0.28057629614049845
2004,11221,0.3577400357556
2005,11221,0.4091387106951309
2006,11221,0.46767974199880813
2007,11221,0.48645143197672386
2008,11221,0.4818592911978126
2009,11221,0.4216706979352894
2010,11221,0.41153001250277516
2011,11221,0.3972771409541837
2012,11221,0.43189697479580746
2013,11221,0.5312674542246528
2014,11221,0.7061599537280471
2015,11221,0.85909255559061
2016,11221,0.9813474953552773
2017,11221,1.0660672345497249
1996,11222,
1997,11222,
1998,11222,
1999,11222,
2000,11222,
2001,11222,
2002,11222,
2003,11222,
2004,11222,
2005,11222,
2006,11222,
2007,11222,
2008,11222,
2009,11222,
2010,11222,0.5374787331627481
2011,11222,0.5373582532708927
2012,11222,0.5753861664976907
2013,11222,0.6852183956614445
2014,11222,0.7964080632794895
2015,11222,0.9028937971531485
2016,11222,0.9958068454467998
2017,11222,1.038811672526015
1996,11223,
1997,11223,
1998,11223,
1999,11223,
2000,11223,
2001,11223,
2002,11223,
2003,11223,
2004,11223,0.6614922405127209
2005,11223,0.65187864381744
2006,11223,0.7411718469495687
2007,11223,0.7305831917048073
2008,11223,0.7081863920920016
2009,11223,0.6844331575416974
2010,11223,0.7012866606502283
2011,11223,0.7132708016404011
2012,11223,0.7136811689312562
2013,11223,0.7576174839747821
2014,11223,0.8218695469444307
2015,11223,0.9059341919884779
2016,11223,0.9776849020978706
2017,11223,1.04535874501591
1996,11224,
1997,11224,
1998,11224,
1999,11224,
2000,11224,
2001,11224,
2002,11224,
2003,11224,0.5298701298701298
2004,11224,0.6579715689715689
2005,11224,0.6455095355095356
2006,11224,0.7425811395811396
2007,11224,0.7667506727506727
2008,11224,0.7747842517842519
2009,11224,0.8695610155610156
2010,11224,0.8303788318521977
2011,11224,0.8054451514404662
2012,11224,0.8251738211664593
2013,11224,0.8406077371214152
2014,11224,0.8379007234001871
2015,11224,0.9146635430261826
2016,11224,0.9900603723107485
2017,11224,1.0577250427289053
1996,11225,
1997,11225,
1998,11225,
1999,11225,
2000,11225,
2001,11225,
2002,11225,
2003,11225,
2004,11225,
2005,11225,
2006,11225,
2007,11225,
2008,11225,
2009,11225,
2010,11225,0.581611729283878
2011,11225,0.5781839244296355
2012,11225,0.6003196242266878
2013,11225,0.6783430970014027
2014,11225,0.775764798459131
2015,11225,0.8596278757777448
2016,11225,0.9620866649270486
2017,11225,1.025058567038665
1996,11226,
1997,11226,
1998,11226,
1999,11226,
2000,11226,
2001,11226,
2002,11226,
2003,11226,0.46902432169436054
2004,11226,0.5516316011297743
2005,11226,0.5301284302214394
2006,11226,0.6465121603912954
2007,11226,0.7032077324483693
2008,11226,0.7019478656716519
2009,11226,0.646103872606575
2010,11226,0.6402659798530729
2011,11226,0.6347955019419563
2012,11226,0.646040305137528
2013,11226,0.6928469045748291
2014,11226,0.7523971004800242
2015,11226,0.8737819606749012
2016,11226,0.9846839297791168
2017,11226,1.074907260162874
1996,11228,
1997,11228,
1998,11228,
1999,11228,
2000,11228,
2001,11228,
2002,11228,
2003,11228,0.4897175453338313
2004,11228,0.6117760116256551
2005,11228,0.697472769300017
2006,11228,0.7861434069993684
2007,11228,0.7524046857061842
2008,11228,0.7268992727049532
2009,11228,0.6876386605195698
2010,11228,0.7037812789078285
2011,11228,0.6885427086221414
2012,11228,0.6866493919049752
2013,11228,0.73892454485288
2014,11228,0.8264407962982355
2015,11228,0.9121698462544829
2016,11228,0.9917096443761585
2017,11228,1.0607664008037765
1996,11229,
1997,11229,
1998,11229,
1999,11229,
2000,11229,
2001,11229,
2002,11229,
2003,11229,
2004,11229,
2005,11229,
2006,11229,
2007,11229,
2008,11229,
2009,11229,
2010,11229,
2011,11229,
2012,11229,
2013,11229,0.7091188280684607
2014,11229,0.6356847029912746
2015,11229,0.8226103036129627
2016,11229,0.9885623867406682
2017,11229,1.2713720758866667
1996,11230,
1997,11230,
1998,11230,
1999,11230,
2000,11230,
2001,11230,
2002,11230,
2003,11230,
2004,11230,0.7584422305602276
2005,11230,0.6996808556518738
2006,11230,0.7906801224824256
2007,11230,0.7956290162591105
2008,11230,0.767994997196705
2009,11230,0.7274766032690733
2010,11230,0.7038750161728555
2011,11230,0.6999719670505024
2012,11230,0.679529477724587
2013,11230,0.722635528528917
2014,11230,0.8174300254452928
2015,11230,0.915114072540648
2016,11230,0.9641696031094487
2017,11230,1.0520357421063835
1996,11231,
1997,11231,
1998,11231,
1999,11231,
2000,11231,
2001,11231,
2002,11231,
2003,11231,0.384530284871393
2004,11231,0.45328155553062816
2005,11231,0.4492978921778558
2006,11231,0.5015997665998619
2007,11231,0.5376167852211602
2008,11231,0.5389149845522655
2009,11231,0.5476878581215391
2010,11231,0.6055432332430973
2011,11231,0.6410150332404025
2012,11231,0.6570746498344272
2013,11231,0.7556355825711899
2014,11231,0.8730381523522039
2015,11231,0.9504020024632296
2016,11231,1.001884348307
2017,11231,1.0543227278417844
1996,11232,
1997,11232,
1998,11232,
1999,11232,
2000,11232,
2001,11232,
2002,11232,
2003,11232,
2004,11232,0.6807747955928198
2005,11232,0.5376384833707191
2006,11232,0.610891979501165
2007,11232,0.6350651995149396
2008,11232,0.6791222548371595
2009,11232,0.673134681475236
2010,11232,0.6757488641154152
2011,11232,0.6957823291228836
2012,11232,0.664749996964035
2013,11232,0.6883574432317933
2014,11232,0.7651515250085442
2015,11232,0.9273274574401089
2016,11232,0.9849341506681903
2017,11232,1.083291040161276
1996,11233,
1997,11233,
1998,11233,
1999,11233,
2000,11233,
2001,11233,
2002,11233,
2003,11233,
2004,11233,
2005,11233,
2006,11233,
2007,11233,
2008,11233,
2009,11233,
2010,11233,0.49753157070178966
2011,11233,0.4953148949328022
2012,11233,0.4900007944056371
2013,11233,0.5767064615662366
2014,11233,0.7015991531071725
2015,11233,0.831126946748797
2016,11233,1.0190318562034901
2017,11233,1.167780357680954
1996,11234,
1997,11234,
1998,11234,
1999,11234,
2000,11234,
2001,11234,
2002,11234,
2003,11234,0.6008238726691231
2004,11234,0.7472547318906989
2005,11234,0.8341052918414888
2006,11234,0.9844214006354907
2007,11234,0.9732034868859918
2008,11234,0.9349126044517594
2009,11234,0.8661216004472124
2010,11234,0.8471799650965478
2011,11234,0.8219212222779698
2012,11234,0.8132486749933671
2013,11234,0.8527122113123987
2014,11234,0.8859644217205379
2015,11234,0.9220386963681891
2016,11234,0.9929588880252554
2017,11234,1.0661596368757433
1996,11235,
1997,11235,
1998,11235,
1999,11235,
2000,11235,
2001,11235,
2002,11235,
2003,11235,0.7992294520547946
2004,11235,0.8608949187296314
2005,11235,0.686271621838603
2006,11235,0.780600394493768
2007,11235,0.8341802779215121
2008,11235,0.8648627640549401
2009,11235,0.8383626607932314
2010,11235,0.7831632844872543
2011,11235,0.7594534886312102
2012,11235,0.7727313160282149
2013,11235,0.7877331650786688
2014,11235,0.8381905772986128
2015,11235,0.9237823620316187
2016,11235,0.9949012081841221
2017,11235,1.0570978969837348
1996,11236,
1997,11236,
1998,11236,
1999,11236,
2000,11236,
2001,11236,
2002,11236,
2003,11236,
2004,11236,
2005,11236,
2006,11236,
2007,11236,
2008,11236,
2009,11236,
2010,11236,
2011,11236,
2012,11236,
2013,11236,0.8665532734274717
2014,11236,0.8532586134205596
2015,11236,0.8541104991558103
2016,11236,0.9417502216363619
2017,11236,1.0086693662160646
1996,11237,
1997,11237,
1998,11237,
1999,11237,
2000,11237,
2001,11237,
2002,11237,
2003,11237,
2004,11237,
2005,11237,
2006,11237,
2007,11237,
2008,11237,
2009,11237,
2010,11237,0.46082949308755755
2011,11237,0.43817204301075274
2012,11237,0.49493382961124893
2013,11237,0.5685483870967741
2014,11237,0.6817617866004962
2015,11237,0.8418114143920593
2016,11237,0.9684656741108354
2017,11237,1.027605459057072
1996,11238,
1997,11238,
1998,11238,
1999,11238,
2000,11238,
2001,11238,
2002,11238,
2003,11238,
2004,11238,
2005,11238,
2006,11238,
2007,11238,
2008,11238,
2009,11238,
2010,11238,0.46445683113254654
2011,11238,0.5051361667593715
2012,11238,0.5353864155085796
2013,11238,0.6397749821945257
2014,11238,0.7412211882277088
2015,11238,0.8622599844891602
2016,11238,1.0045806697401287
2017,11238,1.0763038292759008
1996,11249,
1997,11249,
1998,11249,
1999,11249,
2000,11249,
2001,11249,
2002,11249,
2003,11249,
2004,11249,
2005,11249,
2006,11249,
2007,11249,
2008,11249,
2009,11249,
2010,11249,0.5504354623859838
2011,11249,0.5654610716543459
2012,11249,0.5922043322883205
2013,11249,0.7045530534511907
2014,11249,0.8560711981435887
2015,11249,0.913732065743155
2016,11249,0.9860404844549127
2017,11249,1.0147509055705775
1996,11354,
1997,11354,
1998,11354,
1999,11354,
2000,11354,
2001,11354,
2002,11354,
2003,11354,0.5294642857142857
2004,11354,0.5769345238095238
2005,11354,0.5601190476190477
2006,11354,0.6205357142857143
2007,11354,0.6081845238095238
2008,11354,0.6513392857142858
2009,11354,0.6802083333333333
2010,11354,0.7300595238095239
2011,11354,0.703422619047619
2012,11354,0.7111607142857143
2013,11354,0.7297619047619047
2014,11354,0.8047619047619046
2015,11354,0.8504464285714284
2016,11354,0.956845238095238
2017,11354,1.0558035714285714
1996,11355,
1997,11355,
1998,11355,
1999,11355,
2000,11355,
2001,11355,
2002,11355,
2003,11355,0.5200364298724954
2004,11355,0.5438676381299333
2005,11355,0.5245901639344263
2006,11355,0.5843958712811171
2007,11355,0.5799939283545842
2008,11355,0.6010928961748633
2009,11355,0.6475409836065573
2010,11355,0.7343655130540377
2011,11355,0.698542805100182
2012,11355,0.7175166970248936
2013,11355,0.7384638737097754
2014,11355,0.8069216757741349
2015,11355,0.8483977307383507
2016,11355,0.9618298441372793
2017,11355,1.041863617531363
1996,11356,
1997,11356,
1998,11356,
1999,11356,
2000,11356,
2001,11356,
2002,11356,
2003,11356,0.534550729613734
2004,11356,0.6015925894134478
2005,11356,0.7007079542203147
2006,11356,0.8471575679542203
2007,11356,0.8301757653791131
2008,11356,0.8071392274678112
2009,11356,0.7451171101573677
2010,11356,0.7576509871244634
2011,11356,0.7322162804005723
2012,11356,0.7191243776824034
2013,11356,0.7324747067238913
2014,11356,0.803009070100143
2015,11356,0.8685359370529326
2016,11356,0.9829813355382372
2017,11356,1.0587920600271452
1996,11357,
1997,11357,
1998,11357,
1999,11357,
2000,11357,
2001,11357,
2002,11357,
2003,11357,0.6005207700284727
2004,11357,0.6842607199104185
2005,11357,0.7948664229725849
2006,11357,0.9113419358981983
2007,11357,0.8816975357330348
2008,11357,0.8682720671585374
2009,11357,0.8062658127460539
2010,11357,0.7890583995695066
2011,11357,0.7355977717468138
2012,11357,0.7053335134367781
2013,11357,0.7420283944910189
2014,11357,0.8265284702989342
2015,11357,0.8726311785419641
2016,11357,0.9799697348081299
2017,11357,1.0609121730622446
1996,11358,
1997,11358,
1998,11358,
1999,11358,
2000,11358,
2001,11358,
2002,11358,
2003,11358,0.5376016260162602
2004,11358,0.6399051490514904
2005,11358,0.7423780487804877
2006,11358,0.8485772357723577
2007,11358,0.8270663956639565
2008,11358,0.8130081300813009
2009,11358,0.765582655826558
2010,11358,0.758946851483275
2011,11358,0.7255693038714974
2012,11358,0.7065292003175112
2013,11358,0.7502697634803782
2014,11358,0.8510355008186362
2015,11358,0.8966006163188561
2016,11358,0.990074155576504
2017,11358,1.0559636402380725
1996,11360,
1997,11360,
1998,11360,
1999,11360,
2000,11360,
2001,11360,
2002,11360,
2003,11360,
2004,11360,
2005,11360,
2006,11360,
2007,11360,
2008,11360,
2009,11360,
2010,11360,0.788874890904127
2011,11360,0.7011241943795731
2012,11360,0.637384982647209
2013,11360,0.7092114310611713
2014,11360,0.7017208341243938
2015,11360,0.8968709206669653
2016,11360,0.9509420532433494
2017,11360,0.9332871322880586
1996,11361,
1997,11361,
1998,11361,
1999,11361,
2000,11361,
2001,11361,
2002,11361,
2003,11361,0.5783505122508545
2004,11361,0.6573219238067436
2005,11361,0.7643582869598657
2006,11361,0.8885138422614705
2007,11361,0.8677980983285467
2008,11361,0.8539879342410117
2009,11361,0.7896430597883121
2010,11361,0.7834389672418461
2011,11361,0.7600983032309139
2012,11361,0.7411777909855988
2013,11361,0.7821036238875193
2014,11361,0.8847822854217267
2015,11361,0.9104376263516577
2016,11361,0.9873312554443846
2017,11361,1.0772647516909515
1996,11362,
1997,11362,
1998,11362,
1999,11362,
2000,11362,
2001,11362,
2002,11362,
2003,11362,0.6227410628708127
2004,11362,0.6996241705810751
2005,11362,0.8013524842301488
2006,11362,0.9325264239073322
2007,11362,0.8952847880674573
2008,11362,0.8804325454348624
2009,11362,0.8228304407637125
2010,11362,0.8263347274700378
2011,11362,0.8032805449279036
2012,11362,0.8017126362121728
2013,11362,0.8215154833667345
2014,11362,0.8778399801185289
2015,11362,0.9254599685494936
2016,11362,0.9981483620966288
2017,11362,1.0543229605324855
1996,11363,
1997,11363,
1998,11363,
1999,11363,
2000,11363,
2001,11363,
2002,11363,
2003,11363,0.6448628364389234
2004,11363,0.724267968056788
2005,11363,0.8104773612343489
2006,11363,0.9460496154983734
2007,11363,0.9173860667455388
2008,11363,0.9188926476387658
2009,11363,0.8778437099477472
2010,11363,0.8219446293009957
2011,11363,0.7895577615104012
2012,11363,0.8053229443951494
2013,11363,0.8130514887114265
2014,11363,0.8813374987676229
2015,11363,0.9101936064280784
2016,11363,0.9866271689835354
2017,11363,1.0541190661047029
1996,11364,
1997,11364,
1998,11364,
1999,11364,
2000,11364,
2001,11364,
2002,11364,
2003,11364,0.5453703703703704
2004,11364,0.6387345679012345
2005,11364,0.7496913580246914
2006,11364,0.8745370370370371
2007,11364,0.8516975308641975
2008,11364,0.8304012345679013
2009,11364,0.7878086419753086
2010,11364,0.775925925925926
2011,11364,0.7538580246913581
2012,11364,0.7373456790123458
2013,11364,0.76820987654321
2014,11364,0.8415123456790125
2015,11364,0.8817901234567901
2016,11364,0.9553370218086236
2017,11364,1.0090873161935243
1996,11365,
1997,11365,
1998,11365,
1999,11365,
2000,11365,
2001,11365,
2002,11365,
2003,11365,0.5531110680364412
2004,11365,0.6419870535450922
2005,11365,0.7395414145393865
2006,11365,0.8696196020883725
2007,11365,0.8399790423587876
2008,11365,0.8246125562194672
2009,11365,0.7663811184759433
2010,11365,0.7780882705415338
2011,11365,0.7503260169218953
2012,11365,0.7469770369162246
2013,11365,0.7794898865898623
2014,11365,0.8471591686846196
2015,11365,0.9058227975764388
2016,11365,0.996688308306969
2017,11365,1.074972998414367
1996,11366,
1997,11366,
1998,11366,
1999,11366,
2000,11366,
2001,11366,
2002,11366,
2003,11366,0.5697142643254415
2004,11366,0.6608304370734358
2005,11366,0.7728269562435672
2006,11366,0.9031293720024939
2007,11366,0.8516055834000128
2008,11366,0.8105062441399826
2009,11366,0.7468219274691433
2010,11366,0.7777473561401527
2011,11366,0.7680579963772206
2012,11366,0.7538876562057686
2013,11366,0.7832984289017285
2014,11366,0.8479012444917883
2015,11366,0.8985358853964684
2016,11366,0.991572200732083
2017,11366,1.0617109532622195
1996,11367,
1997,11367,
1998,11367,
1999,11367,
2000,11367,
2001,11367,
2002,11367,
2003,11367,0.6335509013298501
2004,11367,0.7112286236836257
2005,11367,0.6980934284427464
2006,11367,0.7838846511579401
2007,11367,0.7488356234027034
2008,11367,0.7432056604179418
2009,11367,0.7206038131105249
2010,11367,0.7539732068075709
2011,11367,0.7218013821890157
2012,11367,0.737155471170285
2013,11367,0.7736920989184825
2014,11367,0.8170251030971176
2015,11367,0.8727209947902307
2016,11367,0.954500550297456
2017,11367,1.0842148778696046
1996,11368,
1997,11368,
1998,11368,
1999,11368,
2000,11368,
2001,11368,
2002,11368,
2003,11368,0.6364845868305298
2004,11368,0.7286601944827028
2005,11368,0.6152092807972366
2006,11368,0.7011307274560816
2007,11368,0.7276970348875994
2008,11368,0.7329651876092976
2009,11368,0.7153087195454528
2010,11368,0.7216234560998037
2011,11368,0.700652621965336
2012,11368,0.679784790809126
2013,11368,0.6998050546013883
2014,11368,0.7965880018207003
2015,11368,0.8790808390262915
2016,11368,0.9858921032507033
2017,11368,1.1236182428582564
1996,11369,
1997,11369,
1998,11369,
1999,11369,
2000,11369,
2001,11369,
2002,11369,
2003,11369,0.551489539114615
2004,11369,0.6489979832738658
2005,11369,0.7582053634808034
2006,11369,0.949671312423315
2007,11369,0.9893277168215643
2008,11369,0.9103923830980486
2009,11369,0.7832168515332291
