ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
11210,Brooklyn,Flatbush,2004,"$1,187,213,000 ","24,766",47937,60077.77902,50492.3,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.156841723,,0.19656429,,,0.093971696,,,,40,133,5,16
11210,Brooklyn,Flatbush,2005,"$1,344,219,000 ","25,470",52777,63968.64904,51558.17,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.167880457,0.167880457,0.203480418,0.203480418,0.18,0.093971696,,,,59,112,24,13
11210,Brooklyn,Flatbush,2006,"$1,520,640,000 ","26,444",57504,67536.85564,51511.42,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.190409255,0.190409255,0.223630397,0.223630397,0.2,0.093971696,,,1445,39,98,37,20
11210,Brooklyn,Flatbush,2007,"$1,640,821,000 ","28,677",57217,65369.43783,49797.85,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.189608812,0.189608812,0.216624805,0.216624805,0.2,0.093971696,,,1397,40,95,23,17
11210,Brooklyn,Flatbush,2008,"$1,601,451,000 ","27,545",58139,63991.14351,51352.73,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.186352761,0.186352761,0.205110619,0.205110619,0.19,0.093971696,,,1445,25,113,22,21
11210,Brooklyn,Flatbush,2009,"$1,628,498,000 ","27,545",59121,65333.32275,51562.06,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.170734067,0.170734067,0.18867448,0.18867448,0.18,0.093971696,,,1344,21,94,19,10
11210,Brooklyn,Flatbush,2010,"$1,617,359,000 ","28,015",57732,62793.67053,51380.91,,,,,,,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.161230636,0.161230636,0.175366581,0.175366581,0.17,0.093971696,,,1337,26,92,7,9
11210,Brooklyn,Flatbush,2011,"$1,694,790,000 ","28,369",59741,62963.96339,50079.86,"$52,895.00 ","$72,345.00 ",$314.00 ,58.10%,5.70%,36.10%,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.162530391,0.162530391,0.171298733,0.171298733,0.16,0.093971696,,,1405,20,99,10,4
11210,Brooklyn,Flatbush,2012,"$1,915,500,000 ","28,500",67211,69379.98231,51398.64,"$54,664.00 ","$73,429.00 ",$314.00 ,57.90%,5.40%,36.70%,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.163703768,0.163703768,0.168986692,0.168986692,0.16,0.093971696,,,1382,19,116,7,4
11210,Brooklyn,Flatbush,2013,"$1,888,103,000 ","29,050",64995,66100.95492,50613.23,"$55,429.00 ","$73,990.00 ",$329.08 ,56.80%,5.40%,37.80%,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.166310805,0.166310805,0.16914075,0.16914075,0.15,0.093971696,0,0,1354,26,105,12,5
11210,Brooklyn,Flatbush,2014,"$2,244,410,000 ","29,550",75953,76028.953,52027.58,"$56,052.00 ","$75,085.00 ",$354.25 ,56.00%,4.80%,39.20%,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.160806749,0.160806749,0.160967556,0.160967556,0.16,0.093971696,1,0,1301,21,123,12,6
11210,Brooklyn,Flatbush,2015,"$2,153,702,000 ","29,890",72054,72054,54092.6,"$57,565.00 ","$77,666.00 ",$395.92 ,56.40%,4.20%,39.40%,N,1,Flatbush Av - Brooklyn College,2,"2, 5",5,0,7.957,1.6,40.628147,-73.946324,"11226, 11203, 11234, 11229, 11230",0.183304956,0.183304956,0.183304956,0.183304956,0.18,0.093971696,2,0,1314,10,141,14,10
11211,Brooklyn,Greenpoint,2001,"$780,563,000 ","25,531",30573,40899.76938,45485.39,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",,,,,,0.044240956,,,,41,188,13,14
11211,Brooklyn,Greenpoint,2002,"$803,108,000 ","25,405",31612,41623.73694,46513.46,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",,,,,,0.041225123,,,,37,206,14,44
11211,Brooklyn,Greenpoint,2004,"$940,311,000 ","31,452",29897,37468.87288,38983.57,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",,,,,,0.044240956,,,,41,209,33,41
11211,Brooklyn,Greenpoint,2005,"$1,089,012,000 ","31,604",34458,41765.00575,39939.89,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0,0.133434111,,0.161729538,0.17,0.044240956,,,,33,235,44,42
11211,Brooklyn,Greenpoint,2006,"$1,224,235,000 ","33,427",36624,43013.87383,40771.57,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0,0.157139189,,0.184555626,0.19,0.041225123,,,1611,46,289,70,42
11211,Brooklyn,Greenpoint,2007,"$1,541,586,000 ","38,536",40004,45703.88155,39624.96,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0,0.161903443,,0.184971897,0.19,0.041225123,,,1445,37,297,88,61
11211,Brooklyn,Greenpoint,2008,"$1,586,605,000 ","36,140",43902,48321.07849,42043.81,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0,0.17072983,,0.187915118,0.19,0.039378746,,,1518,38,370,53,79
11211,Brooklyn,Greenpoint,2009,"$1,663,473,000 ","37,523",44332,48990.32263,42091.32,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0,0.160726425,,0.177615253,0.19,0.044240956,,,1429,35,289,5,7
11211,Brooklyn,Greenpoint,2010,"$1,848,836,000 ","39,009",47395,51550.37094,42577.7,,,,,,,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.241583152,0.241583152,0.262764028,0.262764028,0.2,0.040888296,,,1480,30,261,7,6
11211,Brooklyn,Greenpoint,2011,"$1,430,155,000 ","29,732",48102,50697.05172,42628.44,"$42,610.00 ","$62,098.00 ",$546.42 ,60.10%,4.10%,35.70%,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.240591402,0.240591402,0.253571052,0.253571052,0.19,0.044240956,,,1455,39,274,10,8
11211,Brooklyn,Greenpoint,2012,"$1,596,399,000 ","29,530",54060,55804.58323,44250.16,"$44,173.00 ","$66,805.00 ",$575.42 ,61.30%,4.00%,34.60%,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.255260986,0.255260986,0.263498575,0.263498575,0.2,0.039378746,,,1483,46,287,11,10
11211,Brooklyn,Greenpoint,2013,"$1,791,794,000 ","30,520",58709,59707.99234,45824.71,"$46,848.00 ","$70,753.00 ",$682.67 ,61.70%,4.60%,33.70%,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.303971204,0.303971204,0.309143578,0.309143578,0.22,0.041225123,0,0,1499,41,323,25,26
11211,Brooklyn,Greenpoint,2014,"$2,054,397,000 ","30,950",66378,66444.378,48600.95,"$50,943.00 ","$77,466.00 ",$793.08 ,64.20%,4.60%,31.20%,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.367300203,0.367300203,0.367667503,0.367667503,0.25,0.044240956,18,4,1390,40,352,26,21
11211,Brooklyn,Greenpoint,2015,"$2,239,403,000 ","31,310",71524,71524,52132.8,"$54,406.00 ","$84,221.00 ",$900.50 ,64.90%,4.40%,30.80%,Y,8,"Lorimer St, Hewes St, Marcy Av, Bedford Av, Lorimer St, Graham Av, Grand St, Metropolitan Av",5,"J, M, Z, L, G",50,0,62.284,2.3,40.712597,-73.953098,"11222, 11237, 11206, 11205, 11251, 11378",0.419137497,0.419137497,0.419137497,0.419137497,0.28,0.040888296,24,1,1455,50,372,37,40
11212,Brooklyn,Central Brooklyn,2001,"$720,838,000 ","27,494",26218,35073.76292,41113.28,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",,,,,,0.105050578,,,,18,90,7,31
11212,Brooklyn,Central Brooklyn,2002,"$742,592,000 ","27,311",27190,35801.25925,41714.33,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",,,,,,0.105029647,,,,22,104,4,86
11212,Brooklyn,Central Brooklyn,2004,"$774,981,000 ","31,046",24962,31284.00859,36665.28,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.092871655,,0.116392823,,,0.105050578,,,,51,102,5,46
11212,Brooklyn,Central Brooklyn,2005,"$789,693,000 ","30,906",25551,30969.2281,36487.47,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.113380433,0.113380433,0.137423369,0.137423369,0.14,0.105050578,,,,39,134,3,57
11212,Brooklyn,Central Brooklyn,2006,"$838,375,000 ","32,128",26095,30647.8549,36426.26,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.137988607,0.137988607,0.162063798,0.162063798,0.17,0.105029647,,,4276,28,101,11,66
11212,Brooklyn,Central Brooklyn,2007,"$905,040,000 ","36,982",24472,27958.83885,34045.99,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.145610929,0.145610929,0.166357981,0.166357981,0.17,0.105029647,,,4161,19,136,6,44
11212,Brooklyn,Central Brooklyn,2008,"$941,225,000 ","34,244",27486,30252.68014,36043.68,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.145736714,0.145736714,0.16040625,0.16040625,0.16,0.102690664,,,4530,12,132,9,27
11212,Brooklyn,Central Brooklyn,2009,"$969,151,000 ","34,564",28039,30985.28504,36982.32,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.138011861,0.138011861,0.152513886,0.152513886,0.15,0.105050578,,,4728,15,113,3,4
11212,Brooklyn,Central Brooklyn,2010,"$1,113,882,000 ","36,270",30711,33403.5962,36980.96,,,,,,,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.120877449,0.120877449,0.131475416,0.131475416,0.14,0.102690664,,,4549,9,111,0,5
11212,Brooklyn,Central Brooklyn,2011,"$1,004,941,000 ","36,026",27895,29399.90557,35286.84,"$27,278.00 ","$38,168.00 ",$244.67 ,47.20%,8.20%,44.50%,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.113377135,0.113377135,0.119493711,0.119493711,0.14,0.105050578,,,4725,13,133,1,9
11212,Brooklyn,Central Brooklyn,2012,"$1,011,807,000 ","35,900",28184,29093.53263,35670.75,"$27,901.00 ","$39,500.00 ",$240.08 ,47.10%,7.60%,45.20%,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.110626466,0.110626466,0.114196519,0.114196519,0.13,0.102897346,,,4325,8,112,1,2
11212,Brooklyn,Central Brooklyn,2013,"$1,043,007,000 ","36,910",28258,28738.83813,35412.9,"$28,348.00 ","$39,952.00 ",$248.25 ,46.50%,7.20%,46.20%,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.114762954,0.114762954,0.11671576,0.11671576,0.14,0.105029647,0,0,3866,12,133,11,2
11212,Brooklyn,Central Brooklyn,2014,"$1,102,320,000 ","37,770",29185,29214.185,36459.22,"$28,146.00 ","$40,233.00 ",$251.83 ,46.20%,7.40%,46.30%,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.116400903,0.116400903,0.116517304,0.116517304,0.15,0.105050578,0,0,3812,8,118,6,5
11212,Brooklyn,Central Brooklyn,2015,"$1,170,373,000 ","38,670",30266,30266,38061.8,"$28,207.00 ","$40,177.00 ",$267.25 ,46.10%,7.70%,46.20%,N,4,"Sutter Av, Sutter Av - Rutland Rd, Saratoga Av, Rockaway Av",2,"L, 3",37,0,34.355,1.5,40.662936,-73.913029,"11213, 11233, 11207, 11236, 11203",0.122799366,0.122799366,0.122799366,0.122799366,0.17,0.102690664,1,1,3562,18,253,3,3
11213,Brooklyn,Central Brooklyn,2001,"$590,898,000 ","20,785",28429,38031.58159,39354.11,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",,,,,,0.080483151,,,,30,93,5,6
11213,Brooklyn,Central Brooklyn,2002,"$599,884,000 ","20,599",29122,38345.13689,39961.53,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",,,,,,0.080483151,,,,35,75,10,10
11213,Brooklyn,Central Brooklyn,2004,"$623,554,000 ","23,192",26887,33696.54431,35361.13,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",,,,,,0.080483151,,,,35,94,5,42
11213,Brooklyn,Central Brooklyn,2005,"$648,456,000 ","23,241",27901,33817.55835,35366.32,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0,0.116021152,,0.140624066,0.15,0.080483151,,,,32,127,5,38
11213,Brooklyn,Central Brooklyn,2006,"$699,909,000 ","24,257",28854,33888.224,35631.85,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0,0.142050685,,0.166834596,0.17,0.080483151,,,2607,36,97,9,19
11213,Brooklyn,Central Brooklyn,2007,"$762,026,000 ","27,695",27515,31435.41398,33554.26,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0,0.150146783,,0.171540116,0.18,0.080483151,,,2761,43,100,8,58
11213,Brooklyn,Central Brooklyn,2008,"$790,227,000 ","25,919",30488,33556.85484,35653.61,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0,0.147420902,,0.162259965,0.17,0.080483151,,,2541,10,114,8,10
11213,Brooklyn,Central Brooklyn,2009,"$824,887,000 ","26,198",31487,34795.59435,36363.04,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0,0.134895496,,0.149070059,0.16,0.080483151,,,2373,10,129,5,3
11213,Brooklyn,Central Brooklyn,2010,"$852,792,000 ","27,140",31422,34176.93334,36717.96,,,,,,,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.149306958,0.149306958,0.162397491,0.162397491,0.16,0.080483151,,,2593,8,107,12,3
11213,Brooklyn,Central Brooklyn,2011,"$889,982,000 ","27,797",32017,33744.28309,35519.55,"$34,046.00 ","$45,630.00 ",$270.17 ,51.70%,5.80%,42.40%,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.153154152,0.153154152,0.161416656,0.161416656,0.16,0.080483151,,,2768,14,116,1,1
11213,Brooklyn,Central Brooklyn,2012,"$952,455,000 ","27,570",34547,35661.87453,35778.93,"$35,344.00 ","$47,274.00 ",$288.42 ,52.30%,5.70%,42.00%,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.164083264,0.164083264,0.169378434,0.169378434,0.15,0.080483151,,,2671,18,128,4,3
11213,Brooklyn,Central Brooklyn,2013,"$964,964,000 ","28,280",34122,34702.61995,36617.05,"$34,794.00 ","$46,913.00 ",$328.17 ,51.50%,6.20%,42.30%,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.183388245,0.183388245,0.186508779,0.186508779,0.17,0.080483151,0,0,2702,13,127,5,6
11213,Brooklyn,Central Brooklyn,2014,"$1,056,625,000 ","29,040",36385,36421.385,37878.84,"$34,804.00 ","$47,297.00 ",$351.58 ,51.60%,6.50%,41.80%,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.19375252,0.19375252,0.193946273,0.193946273,0.19,0.080483151,0,0,2439,14,183,6,6
11213,Brooklyn,Central Brooklyn,2015,"$1,136,714,000 ","29,630",38364,38364,40111.6,"$34,701.00 ","$47,669.00 ",$425.00 ,53.20%,6.10%,40.60%,N,,,,,7,0,19.571,1.1,40.671078,-73.936336,"11216, 11233, 11212, 11203, 11225",0.233510388,0.233510388,0.233510388,0.233510388,0.22,0.080483151,0,0,2145,29,217,21,25
11214,Brooklyn,Southwest Brooklyn,2001,"$1,130,306,000 ","26,102",43303,57929.63444,66099.42,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",,,,,,0.092183665,,,,21,172,21,27
11214,Brooklyn,Southwest Brooklyn,2002,"$1,094,665,000 ","25,565",42819,56380.07061,67260.68,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",,,,,,0.092183665,,,,30,178,26,41
11214,Brooklyn,Southwest Brooklyn,2004,"$1,104,938,000 ","32,010",34519,43261.46513,53500.33,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.155746942,,0.195192239,,,0.092183665,,,,42,179,53,60
11214,Brooklyn,Southwest Brooklyn,2005,"$1,167,985,000 ","32,286",36176,43847.31697,53789.2,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.160091664,0.160091664,0.194039969,0.194039969,0.2,0.092183665,,,,38,249,80,67
11214,Brooklyn,Southwest Brooklyn,2006,"$1,278,630,000 ","35,596",35921,42188.2198,52236.71,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.180522689,0.180522689,0.212018899,0.212018899,0.22,0.092183665,,,1349,56,154,68,68
11214,Brooklyn,Southwest Brooklyn,2007,"$1,397,830,000 ","38,909",35926,41044.83673,52379.41,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.171310624,0.171310624,0.19571944,0.19571944,0.21,0.092183665,,,1328,27,233,42,90
11214,Brooklyn,Southwest Brooklyn,2008,"$1,433,381,000 ","36,349",39434,43403.33946,52559.16,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.165824326,0.165824326,0.182515837,0.182515837,0.2,0.092183665,,,1166,31,239,12,16
11214,Brooklyn,Southwest Brooklyn,2009,"$1,406,737,000 ","35,802",39292,43420.72897,53861.78,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.16020018,0.16020018,0.177033712,0.177033712,0.2,0.092183665,,,1108,34,220,11,12
11214,Brooklyn,Southwest Brooklyn,2010,"$1,431,901,000 ","36,294",39453,42912.05369,53111.46,,,,,,,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.165322093,0.165322093,0.179816757,0.179816757,0.2,0.092183665,,,1085,21,227,19,13
11214,Brooklyn,Southwest Brooklyn,2011,"$1,476,012,000 ","37,147",39734,41877.60702,52719.32,"$39,822.00 ","$54,880.00 ",$376.25 ,49.70%,4.00%,46.20%,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.161138219,0.161138219,0.169831454,0.169831454,0.19,0.092183665,,,1036,20,241,6,13
11214,Brooklyn,Southwest Brooklyn,2012,"$1,509,319,000 ","37,860",39866,41152.52525,52749.83,"$41,246.00 ","$56,340.00 ",$377.58 ,49.70%,4.90%,45.40%,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.162243504,0.162243504,0.167479303,0.167479303,0.19,0.092183665,,,1221,27,218,16,9
11214,Brooklyn,Southwest Brooklyn,2013,"$1,563,213,000 ","38,430",40677,41369.15983,52995.69,"$43,398.00 ","$59,810.00 ",$398.33 ,49.90%,5.20%,44.90%,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.17533327,0.17533327,0.178316741,0.178316741,0.2,0.092183665,0,0,1251,28,197,20,19
11214,Brooklyn,Southwest Brooklyn,2014,"$1,651,353,000 ","39,440",41870,41911.87,53306.5,"$45,838.00 ","$62,934.00 ",$427.17 ,51.80%,5.40%,42.80%,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.18718617,0.18718617,0.187373356,0.187373356,0.21,0.092183665,5,2,1300,13,225,17,10
11214,Brooklyn,Southwest Brooklyn,2015,"$1,725,963,000 ","40,520",42595,42595,56204.75,"$49,828.00 ","$66,803.00 ",$460.83 ,54.00%,5.20%,40.80%,Y,6,"79 St, 18 Av, 20 Av, Bay Pkwy, 25 Av, Bay 50 St",1,D,10,0,148.08,2.2,40.599148,-73.99609,"11228, 11204, 11223, 11224",0.20547739,0.20547739,0.20547739,0.20547739,0.22,0.092183665,7,1,1168,16,279,14,12
11215,Brooklyn,Northwest Brooklyn,2001,"$1,835,886,000 ","26,160",70179,93883.65275,56736.15,,,,,,,N,,,,,18,0,542.295,2.2,40.662688,-73.98674,"11231, 11217, 11238, 11225, 11226, 11218, 11232",,,,,,0.040810408,,,,76,333,9,10
11215,Brooklyn,Northwest Brooklyn,2002,"$1,786,670,000 ","25,861",69087,90967.32615,55907.56,,,,,,,N,,,,,18,0,542.295,2.2,40.662688,-73.98674,"11231, 11217, 11238, 11225, 11226, 11218, 11232",,,,,,0.040810408,,,,60,307,14,15
