Zip Code,Filing Year,Job Type,Count
11206,2012,DM,8
11206,2012,NB,23
11206,2013,A1,31
11206,2013,A2,247
11206,2013,DM,11
11206,2013,NB,40
11206,2014,A1,26
11206,2014,A2,253
11206,2014,DM,20
11206,2014,NB,32
11206,2015,A1,27
11206,2015,A2,286
11206,2015,DM,43
11206,2015,NB,72
11206,2016,A1,36
11206,2016,A2,238
11206,2016,DM,23
11206,2016,NB,24
11206,2017,A1,30
11206,2017,A2,252
11206,2017,DM,25
11206,2017,NB,30
11206,1989,A1,0
11206,1989,A2,0
11206,1989,DM,0
11206,1989,NB,0
11207,1990,A1,0
11207,1990,A2,7
11207,1990,DM,9
11207,1990,NB,0
11207,1991,A1,39
11207,1991,A2,83
11207,1991,DM,22
11207,1991,NB,177
11207,1992,A1,41
11207,1992,A2,80
11207,1992,DM,31
11207,1992,NB,5
11207,1993,A1,54
11207,1993,A2,113
11207,1993,DM,17
11207,1993,NB,3
11207,1994,A1,25
11207,1994,A2,109
11207,1994,DM,13
11207,1994,NB,8
11207,1995,A1,22
11207,1995,A2,92
11207,1995,DM,16
11207,1995,NB,6
11207,1996,A1,23
11207,1996,A2,75
11207,1996,DM,17
11207,1996,NB,59
11207,1997,A1,37
11207,1997,A2,120
11207,1997,DM,18
11207,1997,NB,139
11207,1998,A1,27
11207,1998,A2,111
11207,1998,DM,18
11207,1998,NB,109
11207,1999,A1,35
11207,1999,A2,122
11207,1999,DM,64
11207,1999,NB,174
11207,2000,A1,31
11207,2000,A2,138
11207,2000,DM,24
11207,2000,NB,98
11207,2001,A1,43
11207,2001,A2,112
11207,2001,DM,13
11207,2001,NB,185
11207,2002,A1,29
11207,2002,A2,126
11207,2002,DM,7
11207,2002,NB,255
11207,2003,A1,86
11207,2003,A2,137
11207,2003,DM,10
11207,2003,NB,100
11207,2004,A1,42
11207,2004,A2,158
11207,2004,DM,30
11207,2004,NB,150
11207,2005,A1,62
11207,2005,A2,195
11207,2005,DM,21
11207,2005,NB,165
11207,2006,A1,83
11207,2006,A2,182
11207,2006,DM,28
11207,2006,NB,162
11207,2007,A1,52
11207,2007,A2,214
11207,2007,DM,29
11207,2007,NB,73
11207,2008,A1,44
11207,2008,A2,166
11207,2008,DM,23
11207,2008,NB,25
11207,2009,A1,18
11207,2009,A2,164
11207,2009,DM,4
11207,2009,NB,10
11207,2010,A1,14
11207,2010,A2,161
11207,2010,DM,8
11207,2010,NB,17
11207,2011,A1,32
11207,2011,A2,192
11207,2011,DM,3
11207,2011,NB,4
11207,2012,A1,15
11207,2012,A2,145
11207,2012,DM,4
11207,2012,NB,13
11207,2013,A1,17
11207,2013,A2,197
11207,2013,DM,13
11207,2013,NB,26
11207,2014,A1,17
11207,2014,A2,276
11207,2014,DM,6
11207,2014,NB,35
11207,2015,A1,22
11207,2015,A2,320
11207,2015,DM,22
11207,2015,NB,31
11207,2016,A1,25
11207,2016,A2,311
11207,2016,DM,13
11207,2016,NB,19
11207,2017,A1,29
11207,2017,A2,336
11207,2017,DM,19
11207,2017,NB,6
11207,1989,A1,0
11207,1989,A2,0
11207,1989,DM,0
11207,1989,NB,0
11208,1990,A1,0
11208,1990,A2,3
11208,1990,DM,0
11208,1990,NB,0
11208,1991,A1,23
11208,1991,A2,59
11208,1991,DM,12
11208,1991,NB,52
11208,1992,A1,19
11208,1992,A2,42
11208,1992,DM,9
11208,1992,NB,23
11208,1993,A1,21
11208,1993,A2,71
11208,1993,DM,5
11208,1993,NB,1
11208,1994,A1,13
11208,1994,A2,60
11208,1994,DM,2
11208,1994,NB,9
11208,1995,A1,15
11208,1995,A2,80
11208,1995,DM,7
11208,1995,NB,5
11208,1996,A1,25
11208,1996,A2,71
11208,1996,DM,5
11208,1996,NB,28
11208,1997,A1,20
11208,1997,A2,83
11208,1997,DM,3
11208,1997,NB,27
11208,1998,A1,19
11208,1998,A2,76
11208,1998,DM,14
11208,1998,NB,38
11208,1999,A1,24
11208,1999,A2,101
11208,1999,DM,5
11208,1999,NB,66
11208,2000,A1,28
11208,2000,A2,110
11208,2000,DM,11
11208,2000,NB,112
11208,2001,A1,34
11208,2001,A2,113
11208,2001,DM,7
11208,2001,NB,30
11208,2002,A1,21
11208,2002,A2,135
11208,2002,DM,13
11208,2002,NB,136
11208,2003,A1,46
11208,2003,A2,119
11208,2003,DM,9
11208,2003,NB,198
11208,2004,A1,48
11208,2004,A2,129
11208,2004,DM,17
11208,2004,NB,174
11208,2005,A1,57
11208,2005,A2,133
11208,2005,DM,24
11208,2005,NB,203
11208,2006,A1,67
11208,2006,A2,100
11208,2006,DM,38
11208,2006,NB,118
11208,2007,A1,58
11208,2007,A2,145
11208,2007,DM,31
11208,2007,NB,101
11208,2008,A1,27
11208,2008,A2,105
11208,2008,DM,20
11208,2008,NB,66
11208,2009,A1,20
11208,2009,A2,119
11208,2009,DM,5
11208,2009,NB,9
11208,2010,A1,16
11208,2010,A2,90
11208,2010,DM,7
11208,2010,NB,8
11208,2011,A1,14
11208,2011,A2,97
11208,2011,DM,2
11208,2011,NB,5
11208,2012,A1,14
11208,2012,A2,108
11208,2012,DM,5
11208,2012,NB,7
11208,2013,A1,11
11208,2013,A2,117
11208,2013,DM,8
11208,2013,NB,9
11208,2014,A1,10
11208,2014,A2,186
11208,2014,DM,12
11208,2014,NB,26
11208,2015,A1,19
11208,2015,A2,216
11208,2015,DM,4
11208,2015,NB,11
11208,2016,A1,9
11208,2016,A2,227
11208,2016,DM,16
11208,2016,NB,8
11208,2017,A1,21
11208,2017,A2,287
11208,2017,DM,4
11208,2017,NB,13
11208,1989,A1,0
11208,1989,A2,0
11208,1989,DM,0
11208,1989,NB,0
11209,1990,A1,0
11209,1990,A2,14
11209,1990,DM,1
11209,1990,NB,0
11209,1991,A1,20
11209,1991,A2,136
11209,1991,DM,5
11209,1991,NB,1
11209,1992,A1,27
11209,1992,A2,116
11209,1992,DM,0
11209,1992,NB,1
11209,1993,A1,22
11209,1993,A2,166
11209,1993,DM,2
11209,1993,NB,5
11209,1994,A1,24
11209,1994,A2,124
11209,1994,DM,3
11209,1994,NB,2
11209,1995,A1,32
11209,1995,A2,121
11209,1995,DM,7
11209,1995,NB,4
11209,1996,A1,26
11209,1996,A2,140
11209,1996,DM,1
11209,1996,NB,5
11209,1997,A1,21
11209,1997,A2,139
11209,1997,DM,2
11209,1997,NB,5
11209,1998,A1,21
11209,1998,A2,164
11209,1998,DM,9
11209,1998,NB,9
11209,1999,A1,24
11209,1999,A2,176
11209,1999,DM,4
11209,1999,NB,9
11209,2000,A1,32
11209,2000,A2,194
11209,2000,DM,18
11209,2000,NB,9
11209,2001,A1,25
11209,2001,A2,190
11209,2001,DM,12
11209,2001,NB,6
11209,2002,A1,25
11209,2002,A2,216
11209,2002,DM,12
11209,2002,NB,11
11209,2003,A1,25
11209,2003,A2,205
11209,2003,DM,9
11209,2003,NB,5
11209,2004,A1,42
11209,2004,A2,219
11209,2004,DM,20
11209,2004,NB,10
11209,2005,A1,52
11209,2005,A2,197
11209,2005,DM,17
11209,2005,NB,26
11209,2006,A1,36
11209,2006,A2,223
11209,2006,DM,15
11209,2006,NB,7
11209,2007,A1,29
11209,2007,A2,218
11209,2007,DM,17
11209,2007,NB,14
11209,2008,A1,21
11209,2008,A2,237
11209,2008,DM,9
11209,2008,NB,4
11209,2009,A1,20
11209,2009,A2,211
11209,2009,DM,5
11209,2009,NB,0
11209,2010,A1,24
11209,2010,A2,231
11209,2010,DM,5
11209,2010,NB,8
11209,2011,A1,14
11209,2011,A2,268
11209,2011,DM,9
11209,2011,NB,6
11209,2012,A1,16
11209,2012,A2,250
11209,2012,DM,6
11209,2012,NB,5
11209,2013,A1,15
11209,2013,A2,241
11209,2013,DM,9
11209,2013,NB,4
11209,2014,A1,18
11209,2014,A2,241
11209,2014,DM,1
11209,2014,NB,4
11209,2015,A1,22
11209,2015,A2,276
11209,2015,DM,5
11209,2015,NB,5
11209,2016,A1,13
11209,2016,A2,275
11209,2016,DM,9
11209,2016,NB,9
11209,2017,A1,19
11209,2017,A2,260
11209,2017,DM,3
11209,2017,NB,4
11209,1989,A1,0
11209,1989,A2,0
11209,1989,DM,0
11209,1989,NB,0
11210,1990,A1,0
11210,1990,A2,7
11210,1990,DM,1
11210,1990,NB,0
11210,1991,A1,19
11210,1991,A2,58
11210,1991,DM,1
11210,1991,NB,0
11210,1992,A1,29
11210,1992,A2,82
11210,1992,DM,0
11210,1992,NB,0
11210,1993,A1,19
11210,1993,A2,72
11210,1993,DM,9
11210,1993,NB,3
11210,1994,A1,23
11210,1994,A2,71
11210,1994,DM,0
11210,1994,NB,2
11210,1995,A1,22
11210,1995,A2,87
11210,1995,DM,2
11210,1995,NB,3
11210,1996,A1,31
11210,1996,A2,78
11210,1996,DM,6
11210,1996,NB,2
11210,1997,A1,16
11210,1997,A2,91
11210,1997,DM,5
11210,1997,NB,6
11210,1998,A1,33
11210,1998,A2,99
11210,1998,DM,4
11210,1998,NB,4
11210,1999,A1,26
11210,1999,A2,79
11210,1999,DM,8
11210,1999,NB,4
11210,2000,A1,37
11210,2000,A2,83
11210,2000,DM,13
11210,2000,NB,2
11210,2001,A1,26
11210,2001,A2,86
11210,2001,DM,17
11210,2001,NB,7
11210,2002,A1,28
11210,2002,A2,89
11210,2002,DM,15
11210,2002,NB,6
11210,2003,A1,40
11210,2003,A2,110
11210,2003,DM,20
11210,2003,NB,6
11210,2004,A1,40
11210,2004,A2,133
11210,2004,DM,5
11210,2004,NB,16
11210,2005,A1,59
11210,2005,A2,112
11210,2005,DM,24
11210,2005,NB,13
11210,2006,A1,39
11210,2006,A2,98
11210,2006,DM,37
11210,2006,NB,20
11210,2007,A1,40
11210,2007,A2,95
11210,2007,DM,23
11210,2007,NB,17
11210,2008,A1,25
11210,2008,A2,113
11210,2008,DM,22
11210,2008,NB,21
11210,2009,A1,21
11210,2009,A2,94
11210,2009,DM,19
11210,2009,NB,10
11210,2010,A1,26
11210,2010,A2,92
11210,2010,DM,7
11210,2010,NB,9
11210,2011,A1,20
11210,2011,A2,99
11210,2011,DM,10
11210,2011,NB,4
11210,2012,A1,19
11210,2012,A2,116
11210,2012,DM,7
11210,2012,NB,4
11210,2013,A1,26
11210,2013,A2,105
11210,2013,DM,12
11210,2013,NB,5
11210,2014,A1,21
11210,2014,A2,123
11210,2014,DM,12
11210,2014,NB,6
11210,2015,A1,10
11210,2015,A2,141
11210,2015,DM,14
11210,2015,NB,10
11210,2016,A1,11
11210,2016,A2,198
11210,2016,DM,14
11210,2016,NB,6
11210,2017,A1,15
11210,2017,A2,192
11210,2017,DM,23
11210,2017,NB,17
11210,1989,A1,0
11210,1989,A2,0
11210,1989,DM,0
11210,1989,NB,0
11211,1990,A1,0
11211,1990,A2,2
11211,1990,DM,0
11211,1990,NB,0
11211,1991,A1,23
11211,1991,A2,88
11211,1991,DM,3
11211,1991,NB,3
11211,1992,A1,23
11211,1992,A2,65
11211,1992,DM,1
11211,1992,NB,4
11211,1993,A1,32
11211,1993,A2,118
11211,1993,DM,7
11211,1993,NB,7
11211,1994,A1,26
11211,1994,A2,96
11211,1994,DM,11
11211,1994,NB,4
11211,1995,A1,29
11211,1995,A2,123
11211,1995,DM,8
11211,1995,NB,6
11211,1996,A1,27
11211,1996,A2,126
11211,1996,DM,6
11211,1996,NB,3
11211,1997,A1,31
11211,1997,A2,139
11211,1997,DM,16
11211,1997,NB,2
11211,1998,A1,35
11211,1998,A2,142
11211,1998,DM,4
11211,1998,NB,7
11211,1999,A1,47
11211,1999,A2,147
11211,1999,DM,6
11211,1999,NB,8
11211,2000,A1,52
11211,2000,A2,179
11211,2000,DM,13
11211,2000,NB,96
11211,2001,A1,41
11211,2001,A2,188
11211,2001,DM,13
11211,2001,NB,14
11211,2002,A1,37
11211,2002,A2,206
11211,2002,DM,14
11211,2002,NB,44
11211,2003,A1,39
11211,2003,A2,184
11211,2003,DM,23
11211,2003,NB,31
11211,2004,A1,41
11211,2004,A2,209
11211,2004,DM,33
11211,2004,NB,41
11211,2005,A1,33
11211,2005,A2,235
11211,2005,DM,44
11211,2005,NB,42
11211,2006,A1,46
11211,2006,A2,289
11211,2006,DM,70
11211,2006,NB,42
11211,2007,A1,37
11211,2007,A2,297
11211,2007,DM,88
11211,2007,NB,61
11211,2008,A1,38
11211,2008,A2,370
11211,2008,DM,53
11211,2008,NB,79
11211,2009,A1,35
11211,2009,A2,289
11211,2009,DM,5
11211,2009,NB,7
11211,2010,A1,30
11211,2010,A2,261
11211,2010,DM,7
11211,2010,NB,6
11211,2011,A1,39
11211,2011,A2,274
11211,2011,DM,10
11211,2011,NB,8
11211,2012,A1,46
11211,2012,A2,287
11211,2012,DM,11
11211,2012,NB,10
11211,2013,A1,41
11211,2013,A2,323
11211,2013,DM,25
11211,2013,NB,26
11211,2014,A1,40
11211,2014,A2,352
11211,2014,DM,26
11211,2014,NB,21
11211,2015,A1,50
11211,2015,A2,372
11211,2015,DM,37
11211,2015,NB,40
11211,2016,A1,45
11211,2016,A2,375
11211,2016,DM,28
11211,2016,NB,32
11211,2017,A1,35
11211,2017,A2,326
11211,2017,DM,49
11211,2017,NB,22
11211,1989,A1,0
11211,1989,A2,0
11211,1989,DM,0
11211,1989,NB,0
11212,1990,A1,0
11212,1990,A2,6
11212,1990,DM,5
11212,1990,NB,0
11212,1991,A1,19
11212,1991,A2,82
11212,1991,DM,10
11212,1991,NB,0
11212,1992,A1,21
11212,1992,A2,63
11212,1992,DM,6
11212,1992,NB,1
11212,1993,A1,19
11212,1993,A2,68
11212,1993,DM,9
11212,1993,NB,3
11212,1994,A1,25
11212,1994,A2,74
11212,1994,DM,9
11212,1994,NB,0
11212,1995,A1,11
11212,1995,A2,92
11212,1995,DM,4
11212,1995,NB,26
11212,1996,A1,16
11212,1996,A2,104
11212,1996,DM,8
11212,1996,NB,1
11212,1997,A1,37
11212,1997,A2,82
11212,1997,DM,8
11212,1997,NB,20
11212,1998,A1,18
11212,1998,A2,83
11212,1998,DM,2
11212,1998,NB,3
11212,1999,A1,24
11212,1999,A2,145
11212,1999,DM,6
11212,1999,NB,5
11212,2000,A1,19
11212,2000,A2,91
11212,2000,DM,1
11212,2000,NB,10
11212,2001,A1,18
11212,2001,A2,90
11212,2001,DM,7
11212,2001,NB,31
11212,2002,A1,22
11212,2002,A2,104
11212,2002,DM,4
11212,2002,NB,86
11212,2003,A1,21
11212,2003,A2,81
11212,2003,DM,4
11212,2003,NB,29
11212,2004,A1,51
11212,2004,A2,102
11212,2004,DM,5
11212,2004,NB,46
11212,2005,A1,39
11212,2005,A2,134
11212,2005,DM,3
11212,2005,NB,57
11212,2006,A1,28
11212,2006,A2,101
11212,2006,DM,11
11212,2006,NB,66
11212,2007,A1,19
11212,2007,A2,136
11212,2007,DM,6
11212,2007,NB,44
11212,2008,A1,12
11212,2008,A2,132
11212,2008,DM,9
11212,2008,NB,27
11212,2009,A1,15
11212,2009,A2,113
11212,2009,DM,3
11212,2009,NB,4
11212,2010,A1,9
11212,2010,A2,111
11212,2010,DM,0
11212,2010,NB,5
11212,2011,A1,13
11212,2011,A2,133
11212,2011,DM,1
11212,2011,NB,9
11212,2012,A1,8
11212,2012,A2,112
11212,2012,DM,1
11212,2012,NB,2
11212,2013,A1,12
11212,2013,A2,133
11212,2013,DM,11
11212,2013,NB,2
11212,2014,A1,8
11212,2014,A2,118
11212,2014,DM,6
11212,2014,NB,5
11212,2015,A1,18
11212,2015,A2,253
11212,2015,DM,3
11212,2015,NB,3
11212,2016,A1,11
11212,2016,A2,350
11212,2016,DM,1
11212,2016,NB,3
11212,2017,A1,12
11212,2017,A2,219
11212,2017,DM,12
11212,2017,NB,1
11212,1989,A1,0
11212,1989,A2,0
11212,1989,DM,0
11212,1989,NB,0
11213,1990,A1,0
11213,1990,A2,2
11213,1990,DM,3
11213,1990,NB,0
11213,1991,A1,15
11213,1991,A2,50
11213,1991,DM,5
11213,1991,NB,0
11213,1992,A1,18
11213,1992,A2,76
11213,1992,DM,6
11213,1992,NB,0
11213,1993,A1,21
11213,1993,A2,61
11213,1993,DM,3
11213,1993,NB,0
11213,1994,A1,11
11213,1994,A2,90
11213,1994,DM,1
11213,1994,NB,0
11213,1995,A1,12
11213,1995,A2,56
11213,1995,DM,2
11213,1995,NB,2
11213,1996,A1,21
11213,1996,A2,64
11213,1996,DM,6
11213,1996,NB,2
11213,1997,A1,21
11213,1997,A2,77
11213,1997,DM,6
11213,1997,NB,1
11213,1998,A1,23
11213,1998,A2,75
11213,1998,DM,10
11213,1998,NB,1
11213,1999,A1,10
11213,1999,A2,81
11213,1999,DM,7
11213,1999,NB,2
11213,2000,A1,34
11213,2000,A2,66
11213,2000,DM,4
11213,2000,NB,17
11213,2001,A1,30
11213,2001,A2,93
11213,2001,DM,5
11213,2001,NB,6
11213,2002,A1,35
11213,2002,A2,75
11213,2002,DM,10
11213,2002,NB,10
11213,2003,A1,30
11213,2003,A2,113
11213,2003,DM,1
11213,2003,NB,42
11213,2004,A1,35
11213,2004,A2,94
11213,2004,DM,5
11213,2004,NB,42
11213,2005,A1,32
11213,2005,A2,127
11213,2005,DM,5
11213,2005,NB,38
11213,2006,A1,36
11213,2006,A2,97
11213,2006,DM,9
11213,2006,NB,19
11213,2007,A1,43
11213,2007,A2,100
11213,2007,DM,8
11213,2007,NB,58
11213,2008,A1,10
11213,2008,A2,114
11213,2008,DM,8
11213,2008,NB,10
11213,2009,A1,10
11213,2009,A2,129
11213,2009,DM,5
11213,2009,NB,3
11213,2010,A1,8
11213,2010,A2,107
11213,2010,DM,12
11213,2010,NB,3
11213,2011,A1,14
11213,2011,A2,116
11213,2011,DM,1
11213,2011,NB,1
11213,2012,A1,18
11213,2012,A2,128
11213,2012,DM,4
11213,2012,NB,3
11213,2013,A1,13
11213,2013,A2,127
11213,2013,DM,5
11213,2013,NB,6
11213,2014,A1,14
11213,2014,A2,183
11213,2014,DM,6
11213,2014,NB,6
11213,2015,A1,29
11213,2015,A2,217
11213,2015,DM,21
11213,2015,NB,25
11213,2016,A1,23
11213,2016,A2,229
11213,2016,DM,11
11213,2016,NB,3
11213,2017,A1,24
11213,2017,A2,211
11213,2017,DM,5
11213,2017,NB,10
11213,1989,A1,0
11213,1989,A2,0
11213,1989,DM,0
11213,1989,NB,0
11214,1990,A1,1
11214,1990,A2,11
11214,1990,DM,0
11214,1990,NB,0
11214,1991,A1,17
11214,1991,A2,72
11214,1991,DM,5
11214,1991,NB,5
11214,1992,A1,19
11214,1992,A2,74
11214,1992,DM,7
11214,1992,NB,10
11214,1993,A1,29
11214,1993,A2,110
11214,1993,DM,4
11214,1993,NB,18
11214,1994,A1,18
11214,1994,A2,105
11214,1994,DM,5
11214,1994,NB,10
11214,1995,A1,24
11214,1995,A2,103
11214,1995,DM,13
11214,1995,NB,20
11214,1996,A1,20
11214,1996,A2,104
11214,1996,DM,10
11214,1996,NB,16
11214,1997,A1,28
11214,1997,A2,85
11214,1997,DM,11
11214,1997,NB,17
11214,1998,A1,17
11214,1998,A2,116
11214,1998,DM,12
11214,1998,NB,25
11214,1999,A1,30
11214,1999,A2,108
11214,1999,DM,28
11214,1999,NB,24
11214,2000,A1,24
11214,2000,A2,152
11214,2000,DM,74
11214,2000,NB,26
11214,2001,A1,21
11214,2001,A2,172
11214,2001,DM,21
11214,2001,NB,27
11214,2002,A1,30
11214,2002,A2,178
11214,2002,DM,26
11214,2002,NB,41
11214,2003,A1,41
11214,2003,A2,211
11214,2003,DM,33
11214,2003,NB,28
11214,2004,A1,42
11214,2004,A2,179
11214,2004,DM,53
11214,2004,NB,60
11214,2005,A1,38
11214,2005,A2,249
11214,2005,DM,80
11214,2005,NB,67
11214,2006,A1,56
11214,2006,A2,154
11214,2006,DM,68
11214,2006,NB,68
11214,2007,A1,27
11214,2007,A2,233
11214,2007,DM,42
11214,2007,NB,90
11214,2008,A1,31
11214,2008,A2,239
11214,2008,DM,12
11214,2008,NB,16
11214,2009,A1,34
11214,2009,A2,220
11214,2009,DM,11
11214,2009,NB,12
11214,2010,A1,21
11214,2010,A2,227
11214,2010,DM,19
11214,2010,NB,13
11214,2011,A1,20
11214,2011,A2,241
11214,2011,DM,6
11214,2011,NB,13
11214,2012,A1,27
11214,2012,A2,218
11214,2012,DM,16
11214,2012,NB,9
11214,2013,A1,28
11214,2013,A2,197
11214,2013,DM,20
11214,2013,NB,19
11214,2014,A1,13
11214,2014,A2,225
11214,2014,DM,17
11214,2014,NB,10
11214,2015,A1,16
11214,2015,A2,279
11214,2015,DM,14
11214,2015,NB,12
11214,2016,A1,19
11214,2016,A2,250
11214,2016,DM,24
11214,2016,NB,6
11214,2017,A1,18
11214,2017,A2,251
11214,2017,DM,20
11214,2017,NB,15
11214,1989,A1,0
11214,1989,A2,0
11214,1989,DM,0
11214,1989,NB,0
11215,1990,A1,1
11215,1990,A2,9
11215,1990,DM,1
11215,1990,NB,0
11215,1991,A1,11
11215,1991,A2,111
11215,1991,DM,4
11215,1991,NB,2
11215,1992,A1,34
11215,1992,A2,98
11215,1992,DM,3
11215,1992,NB,1
11215,1993,A1,38
11215,1993,A2,117
11215,1993,DM,3
11215,1993,NB,1
11215,1994,A1,31
11215,1994,A2,107
11215,1994,DM,6
11215,1994,NB,4
11215,1995,A1,55
11215,1995,A2,150
11215,1995,DM,1
11215,1995,NB,0
11215,1996,A1,51
11215,1996,A2,172
11215,1996,DM,0
11215,1996,NB,2
11215,1997,A1,41
11215,1997,A2,166
11215,1997,DM,3
11215,1997,NB,1
11215,1998,A1,65
11215,1998,A2,228
11215,1998,DM,6
11215,1998,NB,5
11215,1999,A1,74
11215,1999,A2,280
11215,1999,DM,4
11215,1999,NB,19
11215,2000,A1,59
11215,2000,A2,257
11215,2000,DM,4
11215,2000,NB,14
11215,2001,A1,76
11215,2001,A2,333
11215,2001,DM,9
11215,2001,NB,10
11215,2002,A1,60
11215,2002,A2,307
11215,2002,DM,14
11215,2002,NB,15
11215,2003,A1,49
11215,2003,A2,307
11215,2003,DM,19
11215,2003,NB,20
11215,2004,A1,56
11215,2004,A2,358
11215,2004,DM,21
11215,2004,NB,27
11215,2005,A1,66
11215,2005,A2,395
11215,2005,DM,42
11215,2005,NB,27
11215,2006,A1,69
11215,2006,A2,432
11215,2006,DM,44
11215,2006,NB,18
11215,2007,A1,70
11215,2007,A2,505
11215,2007,DM,37
11215,2007,NB,32
11215,2008,A1,35
11215,2008,A2,467
11215,2008,DM,30
11215,2008,NB,41
11215,2009,A1,35
11215,2009,A2,417
11215,2009,DM,5
11215,2009,NB,3
11215,2010,A1,43
11215,2010,A2,385
11215,2010,DM,1
11215,2010,NB,4
11215,2011,A1,53
11215,2011,A2,398
11215,2011,DM,6
11215,2011,NB,10
11215,2012,A1,54
11215,2012,A2,461
11215,2012,DM,3
11215,2012,NB,6
11215,2013,A1,50
11215,2013,A2,499
11215,2013,DM,6
11215,2013,NB,11
11215,2014,A1,58
11215,2014,A2,484
11215,2014,DM,20
11215,2014,NB,8
11215,2015,A1,58
11215,2015,A2,491
11215,2015,DM,9
11215,2015,NB,11
11215,2016,A1,53
11215,2016,A2,542
11215,2016,DM,64
11215,2016,NB,13
11215,2017,A1,50
11215,2017,A2,519
11215,2017,DM,19
11215,2017,NB,13
11215,1989,A1,0
11215,1989,A2,0
11215,1989,DM,0
11215,1989,NB,0
11216,1990,A1,0
11216,1990,A2,9
11216,1990,DM,0
11216,1990,NB,0
11216,1991,A1,17
11216,1991,A2,83
11216,1991,DM,15
11216,1991,NB,0
11216,1992,A1,28
11216,1992,A2,98
11216,1992,DM,5
11216,1992,NB,0
11216,1993,A1,43
11216,1993,A2,94
11216,1993,DM,14
11216,1993,NB,0
11216,1994,A1,38
11216,1994,A2,114
11216,1994,DM,10
11216,1994,NB,2
11216,1995,A1,21
11216,1995,A2,75
11216,1995,DM,3
11216,1995,NB,0
11216,1996,A1,55
11216,1996,A2,58
11216,1996,DM,8
11216,1996,NB,0
11216,1997,A1,54
11216,1997,A2,67
11216,1997,DM,4
11216,1997,NB,0
11216,1998,A1,48
11216,1998,A2,96
11216,1998,DM,6
11216,1998,NB,1
11216,1999,A1,46
11216,1999,A2,113
11216,1999,DM,5
11216,1999,NB,8
11216,2000,A1,61
11216,2000,A2,105
11216,2000,DM,5
11216,2000,NB,14
11216,2001,A1,87
11216,2001,A2,125
11216,2001,DM,2
11216,2001,NB,35
11216,2002,A1,69
11216,2002,A2,138
11216,2002,DM,3
11216,2002,NB,15
11216,2003,A1,80
11216,2003,A2,125
11216,2003,DM,1
11216,2003,NB,83
11216,2004,A1,69
11216,2004,A2,138
11216,2004,DM,5
11216,2004,NB,35
11216,2005,A1,72
11216,2005,A2,156
11216,2005,DM,11
11216,2005,NB,34
11216,2006,A1,72
11216,2006,A2,159
11216,2006,DM,12
11216,2006,NB,43
11216,2007,A1,53
11216,2007,A2,170
11216,2007,DM,6
11216,2007,NB,18
11216,2008,A1,30
11216,2008,A2,182
11216,2008,DM,14
11216,2008,NB,16
11216,2009,A1,31
11216,2009,A2,168
11216,2009,DM,3
11216,2009,NB,3
11216,2010,A1,25
11216,2010,A2,168
11216,2010,DM,1
11216,2010,NB,4
11216,2011,A1,29
11216,2011,A2,159
11216,2011,DM,1
11216,2011,NB,18
11216,2012,A1,30
11216,2012,A2,192
11216,2012,DM,6
11216,2012,NB,4
11216,2013,A1,44
11216,2013,A2,209
11216,2013,DM,6
11216,2013,NB,19
11216,2014,A1,39
11216,2014,A2,275
11216,2014,DM,7
11216,2014,NB,12
11216,2015,A1,62
11216,2015,A2,353
11216,2015,DM,30
11216,2015,NB,38
11216,2016,A1,73
11216,2016,A2,379
11216,2016,DM,17
11216,2016,NB,19
11216,2017,A1,52
11216,2017,A2,323
11216,2017,DM,10
11216,2017,NB,12
11216,1989,A1,0
11216,1989,A2,0
11216,1989,DM,0
11216,1989,NB,0
11217,1990,A1,0
11217,1990,A2,4
11217,1990,DM,9
11217,1990,NB,0
11217,1991,A1,19
11217,1991,A2,77
11217,1991,DM,6
11217,1991,NB,0
11217,1992,A1,11
11217,1992,A2,94
11217,1992,DM,3
11217,1992,NB,6
11217,1993,A1,20
11217,1993,A2,65
11217,1993,DM,3
11217,1993,NB,2
11217,1994,A1,30
11217,1994,A2,87
11217,1994,DM,4
11217,1994,NB,14
11217,1995,A1,35
11217,1995,A2,116
11217,1995,DM,1
11217,1995,NB,0
11217,1996,A1,32
11217,1996,A2,109
11217,1996,DM,0
11217,1996,NB,6
11217,1997,A1,36
11217,1997,A2,95
11217,1997,DM,1
11217,1997,NB,4
11217,1998,A1,37
11217,1998,A2,130
11217,1998,DM,4
11217,1998,NB,8
11217,1999,A1,49
11217,1999,A2,144
11217,1999,DM,3
11217,1999,NB,10
11217,2000,A1,29
11217,2000,A2,155
11217,2000,DM,7
11217,2000,NB,9
11217,2001,A1,47
11217,2001,A2,182
11217,2001,DM,3
11217,2001,NB,45
11217,2002,A1,42
11217,2002,A2,187
11217,2002,DM,5
11217,2002,NB,12
11217,2003,A1,37
11217,2003,A2,189
11217,2003,DM,2
11217,2003,NB,15
11217,2004,A1,36
11217,2004,A2,204
11217,2004,DM,4
11217,2004,NB,10
11217,2005,A1,44
11217,2005,A2,226
11217,2005,DM,3
11217,2005,NB,13
11217,2006,A1,48
11217,2006,A2,214
11217,2006,DM,24
11217,2006,NB,6
11217,2007,A1,39
11217,2007,A2,277
11217,2007,DM,22
11217,2007,NB,7
11217,2008,A1,32
11217,2008,A2,279
11217,2008,DM,27
11217,2008,NB,13
11217,2009,A1,34
11217,2009,A2,230
11217,2009,DM,2
11217,2009,NB,4
11217,2010,A1,29
11217,2010,A2,256
11217,2010,DM,16
11217,2010,NB,4
