Zip_Code,Job_Type,MONTH,YEAR,f0_
10036,A1,5,2013,2
10036,A1,3,2016,2
10036,A1,4,2016,2
10036,A1,11,2016,2
10036,NB,10,2015,2
10036,DM,6,2015,2
10036,NB,6,2015,2
10036,A1,12,2015,2
10036,A1,1,2014,2
10036,A1,7,2017,2
10036,A1,10,2013,2
10036,A1,7,2013,2
10036,NB,5,2015,2
10036,A1,7,2016,2
10036,A1,1,2016,2
10036,A1,8,2015,2
10036,DM,6,2014,2
10036,NB,9,2016,3
10036,NB,4,2017,3
10036,DM,4,2016,3
10036,A1,6,2016,3
10036,A1,9,2014,3
10036,NB,2,2014,3
10036,A1,2,2017,3
10036,NB,2,2015,3
10036,A1,11,2015,3
10036,A1,8,2013,3
10036,A1,12,2016,3
10036,A1,8,2016,3
10036,A1,4,2017,3
10036,A1,1,2017,3
10036,NB,8,2017,3
10036,A1,11,2013,3
10036,NB,6,2017,3
10036,NB,11,2013,3
10036,NB,5,2017,4
10036,A1,12,2013,4
10036,A1,4,2014,4
10036,A1,10,2015,4
10036,A1,9,2015,4
10036,NB,8,2015,4
10036,NB,7,2015,4
10036,A1,10,2014,4
10036,DM,5,2015,4
10036,A1,9,2016,4
10036,A1,11,2014,4
10036,NB,4,2015,4
10036,DM,8,2016,4
10036,A1,1,2015,4
10036,A1,6,2015,4
10036,DM,5,2016,4
10036,A1,3,2014,5
10036,NB,7,2017,5
10036,A1,6,2017,5
10036,A1,5,2017,5
10036,A1,8,2014,5
10036,NB,8,2016,5
10036,NB,10,2014,5
10036,A1,5,2014,5
10036,DM,1,2017,5
10036,A1,6,2014,6
10036,A1,7,2015,7
10036,A1,12,2014,8
10036,A1,3,2017,8
10036,A1,9,2013,8
10036,A1,5,2015,8
10036,DM,1,2016,10
10036,A2,4,2013,15
10036,A2,9,2017,43
10036,A2,1,2015,44
10036,A2,10,2016,48
10036,A2,11,2015,50
10036,A2,7,2016,52
10036,A2,8,2015,60
10036,A2,12,2016,62
10036,A2,3,2015,63
10036,A2,11,2014,63
10036,A2,2,2015,65
10036,A2,4,2017,66
10036,A2,3,2017,68
10036,A2,4,2016,69
10036,A2,7,2014,69
10036,A2,9,2014,72
10036,A2,12,2015,73
10036,A2,1,2017,73
10036,A2,8,2017,74
10036,A2,9,2016,75
10036,A2,5,2016,76
10036,A2,3,2014,78
10036,A2,1,2014,79
10036,A2,5,2017,79
10036,A2,4,2015,79
10036,A2,5,2015,80
10036,A2,6,2016,82
10036,A2,10,2015,83
10036,A2,9,2015,85
10036,A2,2,2014,85
10036,A2,2,2017,87
10036,A2,2,2016,88
10036,A2,4,2014,93
10036,A2,8,2016,93
10036,A2,1,2016,94
10036,A2,5,2014,94
10036,A2,8,2014,96
10036,A2,6,2014,98
10036,A2,11,2016,98
10036,A2,6,2013,99
10036,A2,3,2016,100
10036,A2,10,2014,103
10036,A2,12,2013,104
10036,A2,7,2015,107
10036,A2,7,2017,108
10036,A2,11,2013,117
10036,A2,6,2015,117
10036,A2,6,2017,119
10036,A2,5,2013,126
10036,A2,9,2013,128
10036,A2,12,2014,144
10036,A2,7,2013,145
10036,A2,10,2013,149
10036,A2,8,2013,152
10037,A1,1,2014,1
10037,A2,1,2015,1
10037,A2,4,2013,1
10037,A1,1,2015,1
10037,A1,11,2014,1
10037,A2,9,2017,1
10037,A2,5,2014,1
10037,A1,11,2013,1
10037,A2,3,2015,1
10037,NB,1,2016,1
10037,A2,1,2016,1
10037,A1,9,2016,1
10037,NB,9,2017,1
10037,NB,12,2014,1
10037,A1,8,2016,1
10037,A1,5,2017,1
10037,A2,10,2016,1
10037,A1,5,2013,1
10037,A2,3,2014,1
10037,NB,8,2015,1
10037,A1,7,2016,1
10037,A2,2,2016,1
10037,A1,7,2014,1
10037,NB,4,2015,1
10037,A1,12,2016,1
10037,A1,8,2013,2
10037,NB,3,2017,2
10037,A1,9,2013,2
10037,A2,8,2016,2
10037,NB,6,2014,2
10037,NB,12,2013,2
10037,NB,5,2015,2
10037,A2,4,2016,2
10037,A2,6,2013,2
10037,DM,2,2017,2
10037,NB,8,2013,2
10037,A1,8,2017,2
10037,A2,7,2014,2
10037,A2,3,2016,2
10037,NB,9,2015,2
10037,A2,12,2015,2
10037,A2,9,2014,2
10037,A2,5,2015,2
10037,A2,11,2016,2
10037,NB,1,2014,3
10037,A2,12,2016,3
10037,A1,3,2017,3
10037,A2,5,2016,3
10037,A2,2,2014,3
10037,A1,11,2016,3
10037,NB,7,2014,3
10037,A2,8,2017,3
10037,A2,6,2017,3
10037,A2,10,2015,3
10037,A2,12,2014,3
10037,A2,11,2014,4
10037,NB,3,2015,4
10037,A2,5,2013,4
10037,A2,11,2015,4
10037,A2,4,2017,4
10037,A2,7,2017,4
10037,A2,12,2013,4
10037,A2,1,2017,4
10037,A2,7,2016,4
10037,A2,2,2015,4
10037,A2,3,2017,5
10037,A2,8,2014,5
10037,A2,6,2015,5
10037,A2,9,2015,5
10037,A2,4,2014,5
10037,A2,8,2015,6
10037,A2,4,2015,6
10037,A2,6,2016,6
10037,A2,6,2014,6
10037,A2,9,2013,7
10037,A2,5,2017,8
10037,A2,9,2016,8
10037,A2,7,2013,9
10037,A2,8,2013,9
10037,A2,2,2017,10
10037,A2,10,2013,10
10037,A2,11,2013,10
10037,A2,10,2014,13
10037,A2,7,2015,14
10037,A2,1,2014,15
10038,NB,5,2013,1
10038,A1,10,2015,1
10038,A1,1,2015,1
10038,NB,12,2014,1
10038,NB,8,2013,1
10038,NB,7,2014,1
10038,NB,11,2013,1
10038,A1,8,2014,1
10038,DM,2,2015,1
10038,DM,3,2014,1
10038,A1,7,2017,1
10038,A1,11,2015,1
10038,NB,6,2016,1
10038,A1,10,2016,1
10038,A1,5,2017,1
10038,A1,9,2013,1
10038,DM,12,2015,1
10038,DM,11,2015,1
10038,DM,8,2015,1
10038,NB,9,2013,1
10038,NB,6,2015,1
10038,A1,12,2013,1
10038,A1,7,2014,1
10038,A1,6,2016,2
10038,NB,3,2014,2
10038,NB,7,2013,2
10038,A1,7,2013,2
10038,NB,6,2014,2
10038,A1,5,2016,2
10038,A1,12,2015,2
10038,DM,6,2015,2
10038,A1,11,2013,2
10038,A1,8,2017,2
10038,NB,12,2015,2
10038,DM,12,2014,2
10038,A1,5,2014,2
10038,A1,11,2014,2
10038,A1,4,2017,2
10038,A1,10,2014,2
10038,A1,7,2015,2
10038,A1,3,2017,2
10038,DM,12,2013,2
10038,NB,4,2014,2
10038,A1,3,2015,2
10038,DM,5,2017,2
10038,A1,6,2015,2
10038,DM,10,2013,2
10038,A1,8,2013,2
10038,A1,2,2014,2
10038,A1,2,2016,2
10038,NB,4,2016,3
10038,NB,9,2015,3
10038,NB,10,2013,3
10038,A1,12,2014,3
10038,A1,3,2014,3
10038,A1,4,2016,3
10038,DM,11,2013,3
10038,A1,6,2014,3
10038,A1,9,2015,3
10038,NB,7,2015,4
10038,NB,9,2014,4
10038,NB,3,2015,4
10038,A1,1,2014,4
10038,A1,10,2013,4
10038,NB,8,2014,5
10038,A1,5,2013,5
10038,NB,5,2014,5
10038,A2,9,2017,7
10038,A1,9,2014,8
10038,A1,7,2016,10
10038,A2,4,2013,12
10038,A2,6,2017,17
10038,A2,1,2015,18
10038,A2,10,2015,19
10038,A2,10,2016,20
10038,A2,12,2016,20
10038,A2,11,2015,21
10038,A2,4,2017,21
10038,A2,11,2016,24
10038,A2,2,2016,24
10038,A2,3,2016,24
10038,A2,4,2016,25
10038,A2,3,2015,26
10038,A2,9,2016,27
10038,A2,1,2017,27
10038,A2,5,2017,28
10038,A2,2,2015,29
10038,A2,5,2016,29
10038,A2,1,2016,29
10038,A2,7,2016,30
10038,A2,10,2014,30
10038,A2,3,2017,30
10038,A2,12,2015,30
10038,A2,7,2017,32
10038,A2,2,2017,32
10038,A2,8,2016,33
10038,A2,7,2015,33
10038,A2,5,2014,33
10038,A2,5,2015,33
10038,A2,8,2017,33
10038,A2,7,2014,34
10038,A2,11,2014,36
10038,A2,8,2015,37
10038,A2,4,2015,37
10038,A2,6,2016,37
10038,A2,6,2014,39
10038,A2,8,2014,40
10038,A2,2,2014,41
10038,A2,12,2014,42
10038,A2,3,2014,42
10038,A2,1,2014,43
10038,A2,7,2013,43
10038,A2,9,2015,46
10038,A2,6,2015,46
10038,A2,12,2013,47
10038,A2,6,2013,49
10038,A2,11,2013,51
10038,A2,4,2014,51
10038,A2,9,2013,57
10038,A2,9,2014,65
10038,A2,5,2013,73
10038,A2,8,2013,77
10038,A2,10,2013,84
10039,NB,1,2014,1
10039,NB,12,2016,1
10039,NB,11,2013,1
10039,A1,11,2013,1
10039,A1,3,2017,1
10039,A2,11,2014,1
10039,A2,12,2016,1
10039,NB,3,2014,1
10039,A1,10,2014,1
10039,NB,6,2014,1
10039,DM,4,2016,1
10039,A1,4,2015,1
10039,A1,11,2014,1
10039,DM,5,2015,1
10039,A1,8,2014,1
10039,NB,8,2017,1
10039,DM,6,2015,1
10039,A2,12,2015,1
10039,NB,5,2014,1
10039,A2,1,2016,1
10039,DM,12,2013,1
10039,NB,2,2014,1
10039,A2,2,2017,1
10039,NB,1,2017,1
10039,A1,3,2015,1
10039,A2,3,2015,2
10039,A2,6,2016,2
10039,A2,10,2016,2
10039,A2,9,2015,2
10039,A2,7,2017,2
10039,A2,1,2015,2
10039,A2,11,2015,2
10039,A2,2,2014,2
10039,NB,12,2014,2
10039,A2,5,2016,2
10039,A2,11,2016,2
10039,A2,1,2017,2
10039,A2,12,2014,2
10039,A2,8,2013,3
10039,A2,2,2016,3
10039,A2,8,2014,3
10039,A2,11,2013,3
10039,A2,7,2013,3
10039,A2,4,2016,4
10039,A2,9,2017,4
10039,A2,8,2015,4
10039,NB,7,2016,4
10039,A2,7,2014,4
10039,A2,5,2017,4
10039,A2,6,2014,4
10039,A2,10,2013,4
10039,A2,6,2017,4
10039,A2,4,2013,4
10039,A2,6,2013,4
10039,A2,7,2016,5
10039,A2,1,2014,5
10039,A2,12,2013,6
10039,A2,10,2015,6
10039,A2,9,2014,6
10039,A2,4,2015,6
10039,A2,3,2014,6
10039,A2,5,2014,7
10039,A2,6,2015,7
10039,A2,4,2014,7
10039,A2,9,2013,7
10039,A2,7,2015,7
10039,NB,12,2013,7
10039,A2,5,2013,7
10039,A2,9,2016,8
10039,A2,8,2016,9
10039,A2,8,2017,11
10039,A2,5,2015,13
10039,A2,10,2014,29
10040,A1,8,2013,1
10040,DM,8,2014,1
10040,NB,4,2014,1
10040,A1,7,2014,1
10040,A1,2,2015,1
10040,DM,5,2014,1
10040,A1,2,2017,1
10040,A1,6,2013,1
10040,A1,2,2016,1
10040,A1,12,2015,1
10040,A1,9,2016,1
10040,NB,11,2014,1
10040,A1,5,2015,1
10040,A1,12,2014,1
10040,A2,12,2014,1
10040,A1,10,2013,1
10040,NB,10,2014,1
10040,A1,6,2016,1
10040,A1,1,2014,1
10040,A2,4,2013,2
10040,NB,9,2014,2
10040,A1,1,2016,2
10040,A2,2,2015,3
10040,A2,3,2017,3
10040,NB,12,2013,3
10040,A2,1,2017,4
10040,A2,11,2016,5
10040,A2,9,2013,5
10040,A2,7,2014,5
10040,A2,3,2014,5
10040,A2,1,2015,5
10040,A2,11,2015,5
10040,A2,6,2015,5
10040,A2,3,2016,6
10040,A2,7,2015,6
10040,A2,9,2014,6
10040,A2,5,2016,7
10040,A2,5,2015,7
10040,A2,5,2014,7
10040,A2,1,2014,7
10040,A2,11,2013,7
10040,A2,2,2014,7
10040,A2,4,2017,8
10040,A2,4,2015,8
10040,A2,7,2017,8
10040,A2,8,2017,8
10040,A2,8,2015,8
10040,A2,11,2014,8
10040,A2,8,2013,8
10040,A2,8,2014,8
10040,A2,10,2016,8
10040,A2,6,2014,9
10040,A2,12,2013,9
10040,A2,6,2016,9
10040,A2,12,2016,9
10040,A2,5,2017,10
10040,A2,9,2017,10
10040,A2,4,2014,10
10040,A2,6,2013,10
10040,A2,12,2015,10
10040,A2,2,2017,11
10040,A2,10,2014,11
10040,A2,5,2013,11
10040,A2,1,2016,11
10040,A2,3,2015,12
10040,A2,2,2016,12
10040,A2,4,2016,12
10040,A2,9,2015,12
10040,A2,7,2016,13
10040,A2,7,2013,13
10040,A2,8,2016,14
10040,A2,9,2016,14
10040,A2,10,2013,14
10040,A2,10,2015,17
10040,A2,6,2017,18
10044,A2,10,2013,1
10044,A2,9,2017,1
10044,A2,2,2017,1
10044,A2,11,2014,1
10044,A2,1,2017,1
10044,A2,7,2017,1
10044,A2,12,2015,1
10044,NB,7,2017,1
10044,A2,8,2015,1
10044,A2,6,2016,1
10044,A2,9,2016,1
10044,A2,2,2015,1
10044,A2,5,2017,1
10044,NB,5,2013,1
10044,A2,11,2015,1
10044,A2,7,2014,1
10044,NB,3,2015,1
10044,A2,12,2013,2
10044,A2,6,2015,2
10044,A2,3,2015,2
10044,A2,7,2015,2
10044,A2,9,2013,2
10044,A2,4,2017,2
10044,A2,5,2015,2
10044,A2,12,2016,2
10044,A2,3,2017,2
10044,A2,8,2017,2
10044,A2,4,2014,2
10044,A2,3,2016,3
10044,A2,5,2013,3
10044,A2,9,2015,3
10044,A2,8,2016,3
10044,NB,9,2014,4
10044,A2,4,2015,4
10044,A2,6,2014,4
10044,A2,11,2013,5
10044,A2,6,2017,5
10044,A2,2,2016,5
10044,A2,1,2014,5
10044,A2,4,2016,5
10044,A2,6,2013,6
10044,A2,5,2016,7
10044,A2,3,2014,8
11580,DM,7,2015,1
11580,NB,12,2015,2
10301,NB,11,2014,1
10301,A1,1,2017,1
10301,DM,3,2015,1
10301,A1,2,2016,1
10301,A1,5,2017,1
10301,A1,4,2014,1
10301,A1,9,2013,1
10301,DM,9,2017,1
10301,DM,9,2016,1
10301,A1,3,2015,1
10301,A1,6,2017,1
10301,NB,8,2016,1
10301,DM,2,2016,1
10301,A2,4,2013,1
10301,DM,11,2015,1
10301,A1,1,2016,1
10301,NB,2,2014,1
10301,A1,6,2016,1
10301,DM,6,2017,1
10301,A1,5,2013,1
10301,NB,12,2013,1
10301,DM,3,2017,1
10301,A1,7,2014,1
10301,DM,10,2014,1
10301,A1,7,2013,1
10301,A1,4,2016,1
10301,A1,2,2014,1
10301,NB,8,2017,1
10301,NB,12,2016,1
10301,NB,6,2013,1
10301,A1,7,2016,1
10301,NB,6,2016,1
10301,DM,8,2015,1
10301,NB,3,2016,1
10301,A1,12,2016,1
10301,DM,6,2014,1
10301,A1,5,2015,1
10301,A1,10,2014,1
10301,DM,3,2014,1
10301,DM,4,2015,1
10301,DM,1,2015,1
10301,A1,9,2017,1
10301,A1,8,2017,1
10301,DM,11,2013,1
10301,DM,10,2015,1
10301,DM,11,2014,1
10301,A1,8,2014,1
10301,A1,11,2013,1
10301,DM,6,2013,1
10301,NB,5,2015,1
10301,NB,5,2013,2
10301,NB,6,2014,2
10301,A1,4,2015,2
10301,NB,10,2016,2
10301,NB,7,2014,2
10301,DM,5,2016,2
10301,A1,8,2015,2
10301,DM,8,2016,2
10301,A1,8,2013,2
10301,NB,8,2014,2
10301,NB,4,2017,2
10301,A1,3,2017,2
10301,A1,10,2015,2
10301,DM,7,2017,2
10301,NB,2,2015,2
10301,NB,4,2015,2
10301,DM,7,2013,2
10301,A1,11,2015,2
10301,A1,3,2014,2
10301,NB,10,2013,3
10301,A1,12,2014,3
10301,NB,1,2014,3
10301,A1,9,2016,3
10301,A1,7,2015,3
10301,DM,10,2013,3
10301,DM,6,2015,3
10301,A1,8,2016,3
10301,A1,2,2017,3
10301,DM,9,2014,3
10301,A1,10,2013,3
10301,A1,9,2014,4
10301,A1,6,2014,4
10301,A1,2,2015,4
10301,DM,5,2014,4
10301,DM,5,2013,4
10301,NB,5,2017,4
10301,NB,9,2015,4
10301,A2,5,2015,5
10301,NB,9,2016,5
10301,NB,5,2014,5
10301,NB,5,2016,5
10301,NB,7,2013,5
10301,A1,11,2014,5
10301,NB,3,2015,6
10301,NB,12,2015,6
10301,NB,12,2014,7
10301,A1,10,2016,7
10301,A2,6,2016,7
10301,A2,1,2015,7
10301,A2,10,2015,8
10301,NB,10,2014,8
10301,A2,1,2014,8
10301,NB,1,2015,8
10301,A2,3,2016,8
10301,A2,5,2016,9
10301,A2,12,2016,9
10301,A2,6,2017,9
10301,A2,4,2015,9
10301,NB,8,2015,10
10301,A2,6,2014,10
10301,A2,3,2015,10
10301,NB,9,2014,10
10301,A2,11,2014,10
10301,A2,2,2014,10
10301,A2,5,2017,10
10301,A2,2,2015,10
10301,A2,11,2016,10
10301,A2,1,2017,11
10301,A2,8,2014,11
10301,A2,2,2017,12
10301,A2,4,2017,12
10301,A2,5,2014,12
10301,A2,1,2016,12
10301,A2,12,2015,12
10301,A2,10,2016,12
10301,A2,9,2014,13
10301,A2,9,2013,13
10301,A2,7,2017,13
10301,A2,8,2015,13
10301,A2,7,2016,13
10301,A2,2,2016,13
10301,A2,11,2015,13
10301,A2,8,2017,13
10301,A2,9,2015,13
10301,A2,3,2017,14
10301,A2,9,2017,14
10301,A2,10,2013,14
10301,A2,4,2014,14
10301,A2,7,2015,15
10301,A2,8,2013,15
10301,A2,10,2014,15
10301,A2,11,2013,16
10301,A2,4,2016,16
10301,A2,6,2015,17
10301,A2,12,2014,17
10301,A2,5,2013,17
10301,A2,6,2013,18
10301,A2,7,2014,18
10301,A2,7,2013,18
10301,A2,12,2013,19
10301,A2,3,2014,19
10301,A2,9,2016,19
10301,A2,8,2016,21
11581,A2,5,2016,1
11581,NB,10,2015,3
10302,NB,6,2013,1
10302,DM,5,2017,1
10302,A1,8,2017,1
10302,NB,2,2017,1
10302,DM,3,2015,1
10302,A1,3,2015,1
10302,A1,5,2014,1
10302,NB,1,2015,1
10302,A1,11,2013,1
10302,NB,3,2016,1
10302,DM,5,2015,1
10302,A1,7,2013,1
10302,DM,4,2015,1
10302,NB,11,2014,1
10302,A1,9,2015,1
10302,A1,12,2014,1
10302,DM,11,2013,1
10302,A1,11,2014,1
10302,NB,8,2016,1
10302,NB,12,2015,1
10302,DM,9,2016,1
10302,DM,7,2013,1
10302,DM,1,2014,1
10302,NB,12,2013,1
10302,NB,2,2016,1
10302,NB,11,2013,1
10302,NB,7,2017,1
10302,A1,1,2017,1
10302,A1,11,2015,1
10302,A1,1,2016,1
10302,A1,2,2017,1
10302,A1,5,2015,1
10302,DM,2,2017,1
10302,A1,7,2014,1
10302,A2,12,2016,1
10302,DM,4,2014,1
10302,DM,8,2014,1
10302,DM,1,2016,1
10302,NB,5,2017,2
10302,NB,5,2014,2
10302,A2,10,2015,2
10302,DM,2,2015,2
10302,A1,12,2013,2
10302,A1,7,2017,2
10302,A2,11,2014,2
10302,DM,1,2017,2
10302,A1,1,2015,2
10302,A2,2,2016,2
10302,DM,8,2016,2
10302,A1,6,2013,2
10302,NB,10,2014,2
10302,DM,6,2013,3
10302,A2,7,2016,3
10302,A2,4,2014,3
10302,A2,6,2015,3
10302,A2,2,2017,3
10302,A2,6,2014,3
10302,NB,5,2015,3
10302,NB,8,2013,3
10302,DM,8,2017,3
10302,A2,9,2017,3
10302,NB,9,2014,3
10302,A2,1,2015,4
10302,NB,8,2017,4
10302,A2,5,2013,4
10302,DM,5,2016,4
10302,A2,1,2017,4
10302,A2,9,2014,4
10302,A2,6,2013,4
10302,A2,3,2016,4
10302,A2,4,2015,4
10302,A2,9,2015,4
10302,A2,9,2016,4
10302,A2,6,2016,4
10302,A1,10,2014,4
10302,A2,1,2016,4
10302,A2,7,2015,4
10302,A2,11,2016,5
10302,A2,8,2016,5
10302,NB,12,2016,5
10302,A2,7,2013,5
10302,A2,3,2015,5
10302,A2,5,2015,6
10302,A2,2,2014,6
10302,A2,12,2015,6
10302,A2,12,2014,6
10302,A2,4,2017,6
10302,A2,11,2013,6
10302,A2,12,2013,7
10302,A2,7,2017,7
10302,A2,4,2016,7
10302,A2,11,2015,7
10302,A2,8,2013,7
10302,A2,1,2014,8
10302,A2,10,2016,8
10302,A2,10,2013,9
10302,A2,7,2014,9
10302,A2,2,2015,9
10302,A2,3,2017,9
10302,A2,3,2014,9
10302,A2,8,2015,11
10302,A2,10,2014,13
10302,A2,5,2017,14
10302,A2,8,2014,16
10302,A2,5,2014,19
10302,A2,6,2017,21
10302,A2,8,2017,28
10303,DM,9,2014,1
10303,A1,8,2017,1
10303,DM,3,2014,1
10303,NB,12,2013,1
10303,DM,6,2017,1
10303,NB,7,2014,1
10303,A1,4,2013,1
10303,NB,9,2017,1
10303,NB,11,2015,1
10303,NB,1,2017,1
10303,NB,1,2014,1
10303,A1,8,2014,1
10303,A1,2,2014,1
10303,NB,11,2016,1
10303,NB,10,2013,1
10303,A1,5,2017,1
10303,A1,10,2016,1
10303,A1,3,2016,1
10303,DM,6,2016,1
10303,DM,2,2015,1
10303,A2,4,2013,1
10303,NB,10,2015,1
10303,DM,1,2014,1
10303,A1,5,2014,1
10303,A1,12,2014,1
10303,A1,6,2016,1
10303,NB,9,2015,1
10303,NB,5,2016,1
10303,DM,9,2017,1
10303,NB,8,2015,1
10303,NB,4,2014,1
10303,A1,12,2013,1
10303,DM,5,2014,1
10303,DM,7,2014,1
10303,NB,5,2015,1
10303,A1,3,2014,1
10303,A1,9,2013,2
10303,A1,2,2016,2
10303,NB,8,2014,2
10303,NB,2,2014,2
10303,DM,11,2014,2
10303,DM,3,2017,2
10303,A2,7,2013,2
10303,A1,5,2015,2
10303,A2,6,2014,2
10303,DM,10,2016,2
10303,NB,3,2015,2
10303,A2,10,2015,2
10303,A1,8,2013,2
10303,DM,7,2017,2
10303,NB,2,2015,2
10303,NB,7,2016,2
10303,A1,1,2016,2
10303,NB,8,2016,2
10303,NB,5,2014,3
10303,A2,4,2015,3
10303,A2,5,2015,3
10303,NB,9,2016,3
10303,A2,7,2015,3
10303,NB,8,2017,3
10303,A2,4,2016,3
10303,A2,1,2015,3
10303,NB,8,2013,3
10303,A1,5,2013,3
10303,A2,12,2016,3
10303,NB,6,2014,3
10303,NB,5,2013,3
10303,A2,11,2015,4
10303,A2,3,2015,4
10303,A2,1,2014,4
10303,A2,1,2016,4
10303,NB,12,2014,4
10303,NB,6,2017,4
10303,A2,3,2017,4
10303,NB,10,2016,4
10303,A2,1,2017,4
10303,NB,7,2015,4
10303,NB,6,2013,4
10303,A2,2,2016,4
10303,A2,6,2016,5
10303,A2,8,2013,5
10303,A1,7,2013,5
10303,A2,5,2014,5
10303,A2,6,2015,5
10303,A2,12,2013,5
10303,A2,8,2015,5
10303,A2,8,2016,5
10303,A2,11,2014,5
10303,A2,5,2016,5
10303,A2,4,2017,5
10303,A2,5,2017,5
10303,A2,9,2014,5
10303,A2,2,2015,6
10303,A2,9,2013,6
10303,NB,5,2017,6
10303,A2,2,2017,6
10303,A2,6,2013,6
10303,A2,10,2016,6
10303,A2,3,2014,6
10303,A2,9,2016,6
10303,A2,9,2017,6
10303,A2,10,2014,6
10303,A2,5,2013,7
10303,A2,9,2015,7
10303,A2,11,2013,7
10303,A2,10,2013,8
10303,A2,7,2016,8
10303,A2,2,2014,9
10303,A2,8,2014,9
10303,A2,7,2014,9
10303,A2,7,2017,10
10303,A2,8,2017,11
10303,A2,6,2017,11
10303,A2,3,2016,12
10303,A2,11,2016,14
10303,A2,12,2014,14
10303,A2,4,2014,30
10304,A1,4,2016,1
10304,NB,10,2014,1
10304,NB,12,2013,1
10304,A1,10,2016,1
10304,A1,6,2017,1
10304,A1,12,2016,1
10304,NB,3,2014,1
10304,NB,9,2017,1
10304,DM,11,2016,1
10304,DM,3,2014,1
10304,NB,11,2016,1
10304,A1,7,2014,1
10304,NB,5,2014,1
10304,A1,8,2016,1
10304,NB,7,2013,1
10304,NB,7,2015,1
10304,A1,5,2014,1
10304,NB,3,2015,1
10304,A1,8,2013,1
10304,DM,4,2014,1
10304,DM,2,2017,1
10304,A1,2,2014,1
10304,NB,9,2014,1
10304,A1,5,2017,1
10304,A1,6,2014,1
10304,DM,9,2016,1
10304,DM,2,2015,1
10304,A1,1,2015,1
10304,A1,12,2014,1
10304,DM,4,2015,1
10304,A1,9,2013,1
10304,A1,3,2017,1
10304,DM,3,2016,1
10304,A1,9,2014,1
10304,DM,6,2015,1
10304,DM,5,2014,1
10304,A1,7,2015,1
10304,DM,1,2016,2
10304,A1,12,2013,2
10304,DM,7,2014,2
10304,A1,10,2015,2
10304,DM,9,2015,2
10304,A1,6,2013,2
10304,NB,6,2015,2
10304,A1,7,2017,2
10304,DM,8,2013,2
10304,DM,9,2014,2
10304,A1,3,2014,2
10304,DM,11,2014,2
10304,DM,5,2015,2
10304,A1,2,2017,2
10304,A1,3,2015,2
10304,A1,7,2016,2
10304,NB,4,2017,2
10304,NB,7,2016,2
10304,DM,10,2015,2
10304,DM,1,2017,2
10304,DM,10,2014,2
10304,A1,6,2016,2
10304,NB,9,2013,2
10304,DM,4,2016,2
10304,DM,10,2016,2
10304,NB,1,2017,2
10304,NB,6,2016,2
10304,A1,4,2017,2
10304,A1,11,2016,2
10304,A1,5,2015,2
10304,A1,8,2015,3
10304,A2,4,2013,3
10304,NB,12,2015,3
10304,A1,5,2013,3
10304,DM,8,2016,3
10304,NB,3,2017,3
10304,A1,2,2016,3
10304,A1,1,2016,3
10304,A1,8,2017,3
10304,NB,8,2017,3
10304,DM,5,2017,3
10304,A1,5,2016,3
10304,NB,12,2014,3
10304,DM,6,2013,3
10304,NB,10,2013,3
10304,DM,7,2013,3
10304,A1,10,2013,3
10304,NB,6,2013,3
10304,DM,12,2013,3
10304,A1,3,2016,3
10304,NB,2,2016,4
10304,DM,2,2016,4
10304,A2,5,2014,4
10304,A1,2,2015,4
10304,NB,4,2013,4
10304,DM,1,2014,4
10304,NB,4,2016,4
10304,NB,11,2015,4
10304,A1,11,2014,5
10304,NB,8,2016,5
10304,A2,5,2017,5
10304,NB,4,2015,5
10304,A2,7,2014,5
10304,NB,8,2014,5
10304,NB,1,2016,5
10304,NB,8,2013,5
10304,A1,7,2013,5
10304,A2,2,2014,5
10304,A2,8,2014,5
10304,A2,4,2014,5
10304,DM,9,2013,6
10304,A2,11,2016,6
10304,NB,4,2014,6
10304,A2,10,2014,6
10304,NB,5,2017,6
10304,A2,1,2016,6
10304,A2,10,2013,6
10304,NB,2,2015,7
10304,A2,7,2015,7
10304,NB,3,2016,7
10304,A1,12,2015,7
10304,A2,12,2016,7
10304,A2,4,2017,7
10304,A1,4,2014,7
10304,A2,1,2015,8
10304,A2,4,2015,8
10304,A2,5,2016,8
10304,NB,12,2016,8
10304,NB,11,2014,8
10304,A2,5,2015,8
10304,A2,6,2015,8
10304,A2,6,2016,8
10304,A2,9,2017,8
10304,A2,11,2014,8
10304,A2,8,2015,9
10304,A2,1,2014,9
10304,A2,10,2016,9
10304,A2,9,2016,9
10304,A2,10,2015,10
10304,A2,9,2015,11
10304,A2,3,2017,11
10304,A2,3,2015,11
10304,NB,8,2015,11
10304,NB,9,2015,11
10304,A2,8,2013,11
10304,A2,2,2017,11
10304,A2,3,2016,11
10304,A2,9,2014,11
10304,A2,8,2017,12
10304,A2,3,2014,12
10304,A2,12,2015,12
10304,A2,2,2016,12
10304,A2,5,2013,13
10304,A2,4,2016,13
10304,A2,7,2016,13
10304,A2,1,2017,13
10304,A2,6,2014,13
10304,A2,11,2013,14
10304,A2,8,2016,14
10304,A2,6,2017,15
10304,A2,12,2014,15
10304,A2,6,2013,15
10304,A2,7,2013,16
10304,A2,2,2015,18
10304,NB,5,2015,18
10304,NB,5,2013,19
10304,A2,7,2017,21
10304,NB,9,2016,21
10304,A2,11,2015,22
10304,A2,9,2013,22
10304,A2,12,2013,22
10304,NB,7,2014,43
10305,A1,4,2014,1
10305,A1,12,2015,1
10305,A1,5,2017,1
10305,A1,5,2015,1
