Zip_Code,MONTH,YEAR,COUNT
10461,3,2011,78
10461,11,2011,93
10461,7,2011,103
10461,5,2011,83
10461,9,2011,93
10461,1,2011,86
10461,2,2011,74
10461,8,2011,99
10461,4,2011,79
10461,10,2011,89
11229,5,2011,94
11229,2,2011,68
11229,4,2011,75
11229,10,2011,92
11229,8,2011,74
11229,6,2011,63
11229,7,2011,95
11229,3,2011,85
11229,9,2011,101
11229,11,2011,80
11229,1,2011,78
11229,12,2011,92
10462,12,2011,162
10462,10,2011,186
10462,9,2011,179
10462,11,2011,170
10462,6,2011,153
10462,7,2011,166
10462,2,2011,156
10462,5,2011,170
10462,3,2011,168
10462,4,2011,165
10462,8,2011,171
10462,1,2011,170
11230,7,2011,75
11230,11,2011,75
11230,1,2011,75
11230,10,2011,88
11230,5,2011,80
11230,6,2011,65
11230,2,2011,67
11230,4,2011,73
11230,8,2011,95
11230,12,2011,94
11230,3,2011,74
11230,9,2011,81
10463,4,2011,112
10463,11,2011,108
10463,5,2011,120
10463,2,2011,77
10463,3,2011,111
10463,7,2011,119
10463,9,2011,100
10463,8,2011,133
10463,1,2011,106
10463,10,2011,105
10463,6,2011,129
10463,12,2011,105
11231,11,2011,63
11231,2,2011,56
11231,7,2011,79
11231,5,2011,81
11231,12,2011,54
11231,6,2011,76
11231,9,2011,81
11231,10,2011,61
11231,8,2011,80
11231,3,2011,70
11231,4,2011,71
11231,1,2011,60
10464,2,2011,2
10464,10,2011,7
10464,4,2011,2
10464,6,2011,18
10464,12,2011,5
10464,5,2011,7
10464,7,2011,14
10464,1,2011,3
10464,3,2011,5
10464,11,2011,2
10464,9,2011,3
10464,8,2011,6
11232,4,2011,39
11232,7,2011,63
11232,10,2011,81
11232,8,2011,53
11232,9,2011,71
11232,2,2011,54
11232,1,2011,56
11232,3,2011,50
11232,12,2011,44
11232,6,2011,56
11232,11,2011,57
11232,5,2011,67
10465,2,2011,48
10465,11,2011,57
10465,3,2011,57
10465,9,2011,70
10465,8,2011,74
10465,1,2011,53
10465,6,2011,83
10465,10,2011,49
10465,5,2011,71
10465,12,2011,42
10465,7,2011,58
10465,4,2011,69
11233,6,2011,343
11233,5,2011,380
11233,10,2011,297
11233,4,2011,333
11233,3,2011,331
11233,1,2011,259
11233,2,2011,280
11233,8,2011,297
11233,11,2011,353
11233,12,2011,272
11233,7,2011,364
11233,9,2011,317
10466,1,2011,147
10466,7,2011,139
10466,4,2011,141
10466,11,2011,143
10466,3,2011,143
10466,12,2011,151
10466,10,2011,116
10466,9,2011,169
10466,8,2011,131
10466,5,2011,146
10466,6,2011,136
10466,2,2011,137
11234,6,2011,137
11234,3,2011,137
11234,8,2011,137
11234,10,2011,146
11234,12,2011,144
11234,4,2011,135
11234,5,2011,136
11234,7,2011,162
11234,9,2011,139
11234,11,2011,148
11234,1,2011,113
11234,2,2011,125
10467,4,2011,307
10467,3,2011,272
10467,11,2011,250
10467,2,2011,239
10467,12,2011,225
10467,7,2011,282
10467,9,2011,288
10467,8,2011,254
10467,1,2011,274
10467,6,2011,298
10467,5,2011,302
10467,10,2011,235
11235,4,2011,110
11235,3,2011,110
11235,10,2011,129
11235,11,2011,113
11235,7,2011,131
11235,1,2011,80
11235,2,2011,108
11235,12,2011,124
11235,5,2011,102
11235,8,2011,110
11235,6,2011,99
11235,9,2011,97
10468,3,2011,296
10468,7,2011,229
10468,4,2011,246
10468,10,2011,203
10468,9,2011,213
10468,5,2011,216
10468,11,2011,199
10468,1,2011,208
10468,8,2011,226
10468,12,2011,197
10468,6,2011,250
10468,2,2011,236
11236,2,2011,161
11236,9,2011,198
11236,12,2011,180
11236,4,2011,196
11236,10,2011,212
11236,8,2011,230
11236,7,2011,214
11236,6,2011,194
11236,3,2011,178
11236,5,2011,244
11236,11,2011,184
11236,1,2011,149
10469,8,2011,155
10469,4,2011,131
10469,3,2011,116
10469,6,2011,130
10469,9,2011,133
10469,5,2011,134
10469,7,2011,148
10469,2,2011,104
10469,11,2011,116
10469,10,2011,146
10469,12,2011,128
10469,1,2011,108
11237,2,2011,110
11237,11,2011,122
11237,12,2011,118
11237,4,2011,105
11237,5,2011,105
11237,6,2011,116
11237,3,2011,124
11237,1,2011,124
11237,10,2011,128
11237,9,2011,120
11237,7,2011,124
11237,8,2011,113
10470,8,2011,33
10470,4,2011,33
10470,9,2011,37
10470,5,2011,40
10470,3,2011,43
10470,12,2011,45
10470,2,2011,24
10470,10,2011,22
10470,1,2011,42
10470,7,2011,26
10470,11,2011,34
10470,6,2011,39
11238,11,2011,141
11238,2,2011,109
11238,1,2011,132
11238,7,2011,163
11238,4,2011,134
11238,10,2011,140
11238,5,2011,116
11238,6,2011,142
11238,12,2011,159
11238,8,2011,147
11238,3,2011,117
11238,9,2011,142
10471,2,2011,16
10471,4,2011,15
10471,5,2011,19
10471,10,2011,23
10471,8,2011,16
10471,6,2011,24
10471,3,2011,12
10471,12,2011,17
10471,1,2011,22
10471,9,2011,23
10471,7,2011,22
10471,11,2011,13
11239,7,2011,23
11239,3,2011,25
11239,9,2011,24
11239,12,2011,25
11239,4,2011,35
11239,2,2011,27
11239,6,2011,29
11239,8,2011,23
11239,10,2011,33
11239,5,2011,32
11239,1,2011,14
11239,11,2011,26
10472,7,2011,238
10472,9,2011,245
10472,12,2011,229
10472,2,2011,255
10472,8,2011,250
10472,1,2011,303
10472,5,2011,295
10472,10,2011,277
10472,3,2011,264
10472,11,2011,247
10472,4,2011,261
10472,6,2011,262
10473,6,2011,217
10473,12,2011,169
10473,1,2011,190
10473,3,2011,186
10473,10,2011,189
10473,11,2011,178
10473,8,2011,209
10473,4,2011,217
10473,5,2011,217
10473,9,2011,175
10473,2,2011,213
10473,7,2011,224
10474,4,2011,68
10474,10,2011,72
10474,7,2011,56
10474,3,2011,54
10474,1,2011,49
10474,6,2011,78
10474,8,2011,84
10474,12,2011,76
10474,2,2011,59
10474,11,2011,65
10474,5,2011,58
10474,9,2011,71
11242,2,2011,2
11242,6,2011,1
11242,4,2011,2
11242,10,2011,1
11242,11,2011,3
11242,1,2011,1
11242,9,2011,1
11242,7,2011,1
10475,12,2011,56
10475,3,2011,62
10475,6,2011,56
10475,7,2011,58
10475,10,2011,52
10475,9,2011,47
10475,1,2011,55
10475,2,2011,55
10475,5,2011,50
10475,8,2011,56
10475,11,2011,44
10475,4,2011,28
11243,8,2011,1
11249,3,2011,28
11249,11,2011,44
11249,7,2011,46
11249,6,2011,49
11249,12,2011,31
11249,1,2011,29
11249,2,2011,21
11249,10,2011,42
11249,5,2011,28
11249,4,2011,37
11249,8,2011,39
11249,9,2011,56
11001,12,2011,3
11001,2,2011,1
11001,10,2011,3
11001,4,2011,2
11001,9,2011,1
11001,5,2011,1
11001,11,2011,7
11001,3,2011,1
11001,6,2011,8
11001,8,2011,2
11004,3,2011,7
11004,11,2011,12
11004,10,2011,8
11004,6,2011,10
11004,7,2011,7
11004,12,2011,13
11004,5,2011,16
11004,8,2011,13
11004,2,2011,8
11004,1,2011,9
11004,4,2011,8
11004,9,2011,8
11005,6,2011,1
11005,10,2011,1
11005,11,2011,1
11005,7,2011,1
11005,8,2011,1
11005,4,2011,1
10001,11,2012,180
10001,10,2012,170
10001,5,2012,167
10001,8,2012,209
10001,12,2012,274
10001,7,2012,169
10001,3,2012,162
10001,6,2012,194
10001,2,2012,152
10001,9,2012,175
10001,1,2012,144
10001,4,2012,203
10002,7,2012,175
10002,3,2012,183
10002,2,2012,184
10002,8,2012,159
10002,9,2012,220
10002,12,2012,197
10002,5,2012,167
10002,10,2012,200
10002,6,2012,156
10002,11,2012,148
10002,1,2012,186
10002,4,2012,184
10003,9,2012,137
10003,8,2012,173
10003,4,2012,156
10003,3,2012,210
10003,5,2012,162
10003,6,2012,172
10003,12,2012,194
10003,7,2012,208
10003,10,2012,180
10003,11,2012,149
10003,2,2012,143
10003,1,2012,145
10004,11,2012,12
10004,7,2012,17
10004,5,2012,16
10004,6,2012,14
10004,10,2012,13
10004,3,2012,14
10004,12,2012,19
10004,1,2012,11
10004,2,2012,10
10004,4,2012,18
10004,8,2012,13
10004,9,2012,17
10005,2,2012,9
10005,10,2012,6
10005,9,2012,11
10005,4,2012,6
10005,7,2012,2
10005,3,2012,8
10005,5,2012,9
10005,11,2012,6
10005,12,2012,11
10005,1,2012,8
10005,6,2012,7
10005,8,2012,9
10006,3,2012,8
10006,8,2012,11
10006,2,2012,6
10006,9,2012,9
10006,10,2012,13
10006,1,2012,2
10006,6,2012,6
10006,12,2012,13
10006,7,2012,10
10006,5,2012,7
10006,4,2012,3
10006,11,2012,5
10007,6,2012,34
10007,10,2012,29
10007,9,2012,30
10007,2,2012,29
10007,11,2012,21
10007,8,2012,18
10007,1,2012,16
10007,5,2012,32
10007,7,2012,25
10007,4,2012,24
10007,3,2012,22
10007,12,2012,26
10009,12,2012,89
10009,8,2012,133
10009,1,2012,135
10009,11,2012,109
10009,3,2012,103
10009,10,2012,105
10009,2,2012,88
10009,9,2012,115
10009,7,2012,127
10009,6,2012,126
10009,4,2012,93
10009,5,2012,112
10010,5,2012,50
10010,3,2012,58
10010,9,2012,55
10010,4,2012,58
10010,2,2012,56
10010,11,2012,64
10010,1,2012,53
10010,6,2012,67
10010,10,2012,68
10010,12,2012,80
10010,8,2012,70
10010,7,2012,61
10011,12,2012,147
10011,11,2012,118
10011,6,2012,124
10011,9,2012,115
10011,7,2012,130
10011,1,2012,119
10011,3,2012,148
10011,4,2012,130
10011,8,2012,139
10011,2,2012,121
10011,5,2012,149
10011,10,2012,143
10012,5,2012,106
10012,2,2012,105
10012,8,2012,100
10012,9,2012,109
10012,11,2012,87
10012,7,2012,112
10012,4,2012,91
10012,6,2012,101
10012,1,2012,91
10012,10,2012,99
10012,3,2012,105
10012,12,2012,93
10013,10,2012,83
10013,4,2012,71
10013,8,2012,79
10013,9,2012,69
10013,5,2012,77
10013,2,2012,78
10013,7,2012,87
10013,3,2012,86
10013,11,2012,62
10013,1,2012,60
10013,12,2012,64
10013,6,2012,80
10014,2,2012,101
10014,8,2012,143
10014,11,2012,97
10014,9,2012,125
10014,7,2012,120
10014,6,2012,119
10014,12,2012,122
10014,3,2012,121
10014,10,2012,102
10014,4,2012,118
10014,5,2012,122
10014,1,2012,109
10016,4,2012,96
10016,11,2012,87
10016,1,2012,104
10016,2,2012,109
10016,10,2012,97
10016,7,2012,121
10016,8,2012,124
10016,5,2012,103
10016,12,2012,102
10016,3,2012,98
10016,6,2012,100
10016,9,2012,101
11040,10,2012,1
11040,11,2012,1
11040,6,2012,5
11040,12,2012,2
11040,4,2012,4
11040,1,2012,3
11040,3,2012,1
11040,7,2012,3
11040,9,2012,1
11040,8,2012,2
10017,1,2012,40
10017,11,2012,52
10017,10,2012,59
10017,7,2012,53
10017,8,2012,57
10017,4,2012,47
10017,5,2012,50
10017,6,2012,48
10017,12,2012,50
10017,9,2012,45
10017,3,2012,50
10017,2,2012,40
10018,7,2012,90
10018,8,2012,84
10018,6,2012,97
10018,11,2012,98
10018,3,2012,91
10018,1,2012,90
10018,9,2012,92
10018,2,2012,72
10018,12,2012,123
10018,10,2012,66
10018,4,2012,109
10018,5,2012,95
10019,6,2012,120
10019,5,2012,120
10019,8,2012,106
10019,12,2012,163
10019,1,2012,117
10019,10,2012,138
10019,7,2012,129
10019,11,2012,137
10019,4,2012,122
10019,2,2012,107
10019,3,2012,123
10019,9,2012,116
10020,1,2012,6
10020,10,2012,5
10020,8,2012,10
10020,2,2012,3
10020,11,2012,6
10020,3,2012,6
10020,12,2012,17
10020,9,2012,9
10020,5,2012,9
10020,7,2012,14
10020,4,2012,5
10020,6,2012,4
10021,11,2012,36
10021,12,2012,30
10021,7,2012,41
10021,1,2012,24
10021,3,2012,35
10021,10,2012,29
10021,8,2012,51
10021,9,2012,44
10021,6,2012,39
10021,2,2012,36
10021,4,2012,28
10021,5,2012,27
11557,1,2012,1
10022,1,2012,77
10022,4,2012,90
10022,6,2012,102
10022,11,2012,114
10022,7,2012,92
10022,8,2012,106
10022,2,2012,79
10022,12,2012,105
10022,5,2012,91
10022,3,2012,95
10022,10,2012,92
10022,9,2012,101
10278,11,2012,1
10023,12,2012,87
10023,5,2012,95
10023,8,2012,86
10023,4,2012,53
10023,11,2012,86
10023,7,2012,67
10023,1,2012,62
10023,3,2012,65
10023,6,2012,78
10023,10,2012,74
10023,9,2012,83
10023,2,2012,51
10279,9,2012,1
10279,12,2012,1
10279,8,2012,1
10024,5,2012,75
10024,1,2012,67
10024,12,2012,62
10024,4,2012,66
10024,8,2012,78
10024,2,2012,60
10024,10,2012,70
10024,3,2012,70
10024,9,2012,55
10024,7,2012,78
10024,6,2012,74
10024,11,2012,56
10280,4,2012,1
10280,9,2012,4
10280,1,2012,1
10280,10,2012,5
10280,3,2012,1
10280,12,2012,2
10280,2,2012,2
10280,6,2012,3
10280,8,2012,1
10280,5,2012,4
10280,11,2012,3
10025,7,2012,154
10025,4,2012,132
10025,11,2012,120
10025,5,2012,151
10025,12,2012,123
10025,8,2012,128
10025,6,2012,162
10025,9,2012,111
10025,10,2012,155
10025,2,2012,116
10025,1,2012,134
10025,3,2012,119
10281,9,2012,2
10026,5,2012,122
10026,11,2012,87
10026,6,2012,118
10026,3,2012,139
10026,2,2012,108
10026,1,2012,137
10026,7,2012,127
10026,10,2012,133
10026,12,2012,79
10026,8,2012,145
10026,9,2012,130
10026,4,2012,108
10282,11,2012,3
10282,8,2012,4
10282,7,2012,1
10282,9,2012,1
10282,4,2012,2
10282,3,2012,2
10282,10,2012,3
10282,12,2012,3
10282,5,2012,6
10282,6,2012,3
10282,2,2012,1
10027,7,2012,217
10027,8,2012,253
10027,1,2012,210
10027,4,2012,202
10027,2,2012,207
10027,11,2012,163
10027,12,2012,164
10027,5,2012,245
10027,10,2012,238
10027,6,2012,243
10027,9,2012,228
10027,3,2012,245
10028,11,2012,52
10028,8,2012,41
10028,12,2012,46
10028,10,2012,41
10028,2,2012,46
10028,9,2012,48
10028,3,2012,36
10028,1,2012,44
10028,7,2012,37
10028,6,2012,45
10028,5,2012,63
10028,4,2012,41
10029,1,2012,208
10029,10,2012,219
10029,9,2012,271
10029,6,2012,263
10029,3,2012,253
10029,2,2012,211
10029,11,2012,218
10029,8,2012,251
10029,4,2012,212
10029,7,2012,250
10029,12,2012,217
10029,5,2012,281
10030,10,2012,69
10030,12,2012,92
10030,7,2012,96
10030,6,2012,102
10030,9,2012,102
10030,1,2012,101
10030,3,2012,85
10030,8,2012,86
10030,4,2012,69
10030,11,2012,75
10030,2,2012,88
10030,5,2012,108
10031,10,2012,209
10031,11,2012,174
10031,4,2012,157
10031,5,2012,204
10031,12,2012,169
10031,6,2012,173
10031,1,2012,189
10031,7,2012,179
10031,8,2012,194
10031,2,2012,131
10031,9,2012,185
10031,3,2012,170
10032,3,2012,112
10032,10,2012,120
10032,6,2012,122
10032,1,2012,86
10032,11,2012,114
10032,12,2012,98
10032,4,2012,112
10032,7,2012,99
10032,9,2012,122
10032,8,2012,113
10032,2,2012,114
10032,5,2012,123
10033,5,2012,96
10033,10,2012,94
10033,12,2012,99
10033,2,2012,101
10033,4,2012,74
10033,3,2012,89
10033,9,2012,83
10033,7,2012,87
10033,8,2012,91
10033,1,2012,89
10033,11,2012,92
10033,6,2012,74
10034,12,2012,67
10034,7,2012,82
10034,1,2012,54
10034,4,2012,76
10034,3,2012,48
10034,6,2012,90
10034,5,2012,90
10034,9,2012,69
10034,2,2012,65
10034,8,2012,80
10034,11,2012,47
10034,10,2012,68
10035,7,2012,256
10035,10,2012,194
10035,4,2012,179
10035,8,2012,207
10035,11,2012,150
10035,3,2012,145
10035,6,2012,181
10035,5,2012,183
10035,12,2012,171
10035,1,2012,176
10035,2,2012,140
10035,9,2012,193
10036,6,2012,200
10036,3,2012,207
10036,4,2012,172
10036,12,2012,284
10036,2,2012,179
10036,8,2012,221
10036,10,2012,195
10036,7,2012,229
10036,1,2012,207
10036,11,2012,231
10036,5,2012,168
10036,9,2012,229
10037,8,2012,73
10037,11,2012,48
10037,6,2012,75
10037,12,2012,40
10037,1,2012,56
10037,5,2012,50
10037,9,2012,57
10037,3,2012,79
10037,7,2012,64
10037,10,2012,49
10037,4,2012,59
10037,2,2012,65
10038,10,2012,57
10038,7,2012,23
10038,1,2012,41
10038,6,2012,41
10038,4,2012,34
10038,8,2012,44
10038,3,2012,19
10038,5,2012,48
10038,9,2012,53
10038,11,2012,31
10038,12,2012,25
10038,2,2012,26
10550,2,2012,1
10550,6,2012,2
10550,7,2012,1
10550,11,2012,2
10550,8,2012,1
10550,9,2012,1
10550,1,2012,1
10039,2,2012,85
10039,3,2012,83
10039,10,2012,63
10039,8,2012,84
10039,1,2012,91
10039,6,2012,66
10039,7,2012,90
10039,5,2012,85
10039,11,2012,43
10039,4,2012,68
10039,12,2012,52
10039,9,2012,80
10040,11,2012,68
10040,10,2012,60
10040,9,2012,46
10040,7,2012,59
10040,1,2012,61
10040,8,2012,60
10040,2,2012,48
10040,4,2012,67
10040,3,2012,64
10040,5,2012,60
10040,6,2012,47
10040,12,2012,66
10041,12,2012,1
10041,7,2012,5
10041,5,2012,1
10041,1,2012,2
10041,6,2012,1
10041,11,2012,1
10041,10,2012,1
10044,12,2012,8
10044,5,2012,5
10044,6,2012,2
10044,10,2012,8
10044,11,2012,5
10044,7,2012,3
10044,4,2012,2
10044,8,2012,4
10044,1,2012,4
10044,3,2012,3
10044,2,2012,3
10044,9,2012,2
11580,10,2012,1
10301,12,2012,86
10301,11,2012,80
10301,7,2012,97
10301,5,2012,101
10301,9,2012,93
10301,6,2012,95
10301,2,2012,100
10301,1,2012,88
10301,8,2012,96
10301,4,2012,105
10301,3,2012,136
10301,10,2012,97
10302,8,2012,45
10302,4,2012,47
10302,5,2012,40
10302,1,2012,49
10302,6,2012,38
10302,12,2012,29
10302,7,2012,41
10302,10,2012,56
10302,9,2012,32
10302,2,2012,72
10302,11,2012,42
10302,3,2012,60
10303,5,2012,68
10303,9,2012,41
10303,10,2012,60
10303,8,2012,59
10303,2,2012,47
10303,1,2012,62
10303,3,2012,48
10303,4,2012,45
10303,6,2012,52
10303,7,2012,41
10303,11,2012,41
10303,12,2012,37
10304,6,2012,107
10304,8,2012,104
10304,5,2012,120
10304,3,2012,111
10304,11,2012,76
10304,4,2012,112
10304,12,2012,92
10304,10,2012,112
10304,1,2012,94
10304,7,2012,123
10304,2,2012,86
10304,9,2012,102
10305,4,2012,55
10305,7,2012,55
10305,5,2012,33
10305,3,2012,56
10305,9,2012,51
10305,11,2012,37
10305,8,2012,58
10305,2,2012,59
10305,6,2012,59
10305,12,2012,41
10305,1,2012,37
10305,10,2012,71
10306,10,2012,61
10306,4,2012,65
10306,3,2012,53
10306,2,2012,51
10306,5,2012,74
10306,7,2012,62
10306,6,2012,63
10306,1,2012,35
10306,11,2012,64
10306,8,2012,57
10306,9,2012,42
10306,12,2012,56
10307,11,2012,4
10307,6,2012,11
10307,4,2012,9
10307,12,2012,4
10307,1,2012,12
10307,8,2012,14
10307,10,2012,20
10307,7,2012,12
10307,5,2012,17
10307,2,2012,15
10307,9,2012,12
10307,3,2012,9
10308,4,2012,10
10308,3,2012,17
10308,11,2012,18
10308,10,2012,14
10308,9,2012,28
10308,7,2012,14
10308,1,2012,15
10308,8,2012,38
10308,5,2012,18
10308,6,2012,19
10308,12,2012,17
10308,2,2012,20
10309,8,2012,32
10309,11,2012,25
10309,3,2012,27
10309,6,2012,15
10309,12,2012,21
10309,9,2012,32
10309,10,2012,22
10309,7,2012,31
10309,4,2012,33
10309,1,2012,22
10309,2,2012,33
10309,5,2012,26
10310,1,2012,45
10310,8,2012,53
10310,7,2012,73
10310,6,2012,62
10310,9,2012,53
10310,4,2012,66
10310,11,2012,64
10310,10,2012,65
10310,12,2012,50
10310,2,2012,54
10310,5,2012,69
10310,3,2012,52
10312,5,2012,46
10312,11,2012,27
10312,12,2012,37
10312,1,2012,34
10312,4,2012,36
10312,9,2012,31
10312,6,2012,26
10312,10,2012,35
10312,2,2012,28
10312,7,2012,28
10312,8,2012,40
10312,3,2012,32
10314,3,2012,88
10314,6,2012,73
10314,1,2012,76
10314,11,2012,60
10314,12,2012,71
10314,4,2012,63
10314,2,2012,72
10314,9,2012,64
10314,5,2012,66
10314,7,2012,99
10314,8,2012,73
10314,10,2012,90
10065,7,2012,52
10065,5,2012,61
10065,10,2012,48
10065,11,2012,65
10065,3,2012,38
10065,2,2012,54
10065,4,2012,40
10065,12,2012,72
10065,6,2012,58
10065,8,2012,50
10065,1,2012,48
10065,9,2012,60
10069,8,2012,4
10069,9,2012,1
10069,4,2012,3
10069,10,2012,5
10069,7,2012,2
10069,3,2012,2
10069,11,2012,3
10069,12,2012,4
10069,6,2012,3
10069,5,2012,7
11354,7,2012,79
11354,3,2012,80
11354,8,2012,82
11354,10,2012,92
11354,1,2012,83
11354,5,2012,89
11354,12,2012,81
11354,6,2012,87
11354,4,2012,79
11354,2,2012,87
11354,11,2012,81
11354,9,2012,81
10075,9,2012,26
10075,3,2012,20
10075,11,2012,21
10075,4,2012,27
10075,8,2012,26
10075,1,2012,21
10075,7,2012,14
10075,12,2012,31
10075,6,2012,29
10075,2,2012,27
10075,5,2012,21
10075,10,2012,22
11355,8,2012,92
11355,2,2012,71
11355,11,2012,83
11355,9,2012,92
11355,10,2012,89
11355,3,2012,71
11355,5,2012,76
11355,6,2012,86
11355,12,2012,60
11355,4,2012,70
11355,7,2012,71
11355,1,2012,73
11356,4,2012,15
11356,6,2012,27
11356,8,2012,24
11356,12,2012,28
11356,7,2012,20
11356,11,2012,19
11356,2,2012,28
11356,3,2012,25
11356,10,2012,21
11356,5,2012,28
11356,9,2012,26
11356,1,2012,35
11101,2,2012,74
11101,7,2012,117
11101,1,2012,97
11101,4,2012,63
11101,9,2012,89
11101,10,2012,102
11101,6,2012,96
11101,8,2012,102
11101,12,2012,76
11101,3,2012,80
11101,5,2012,99
11101,11,2012,92
11357,6,2012,30
11357,5,2012,26
11357,12,2012,17
11357,8,2012,16
11357,7,2012,20
11357,1,2012,26
11357,10,2012,38
11357,4,2012,24
11357,9,2012,23
11357,3,2012,20
11357,11,2012,19
11357,2,2012,24
11102,9,2012,57
11102,4,2012,40
11102,5,2012,34
11102,2,2012,57
11102,7,2012,61
11102,11,2012,35
11102,6,2012,49
11102,12,2012,52
11102,8,2012,58
11102,10,2012,52
11102,3,2012,61
11102,1,2012,38
11358,8,2012,36
11358,5,2012,18
11358,4,2012,31
11358,10,2012,31
11358,7,2012,29
11358,12,2012,29
11358,3,2012,21
11358,1,2012,30
11358,2,2012,20
11358,6,2012,26
11358,9,2012,25
11358,11,2012,27
11103,1,2012,49
11103,5,2012,52
11103,11,2012,42
11103,6,2012,50
11103,10,2012,46
11103,3,2012,45
11103,8,2012,70
11103,9,2012,46
11103,7,2012,55
11103,4,2012,68
11103,2,2012,43
11103,12,2012,48
10080,2,2012,1
11104,1,2012,27
11104,8,2012,23
11104,2,2012,34
11104,6,2012,21
11104,10,2012,24
11104,12,2012,25
11104,9,2012,21
11104,4,2012,22
11104,7,2012,25
11104,3,2012,27
11104,5,2012,24
11104,11,2012,20
11360,8,2012,9
11360,10,2012,11
11360,5,2012,5
11360,2,2012,14
11360,4,2012,11
11360,7,2012,7
11360,11,2012,6
11360,12,2012,7
11360,9,2012,7
11360,1,2012,10
11360,3,2012,9
11360,6,2012,7
11105,10,2012,41
11105,3,2012,49
11105,5,2012,44
11105,12,2012,37
11105,9,2012,26
11105,4,2012,36
11105,1,2012,47
11105,11,2012,34
11105,6,2012,40
11105,7,2012,47
11105,2,2012,43
11105,8,2012,43
11361,10,2012,31
11361,5,2012,28
11361,11,2012,36
11361,2,2012,18
11361,4,2012,32
11361,9,2012,20
11361,3,2012,24
11361,1,2012,29
11361,8,2012,23
11361,6,2012,19
11361,7,2012,15
11361,12,2012,24
11106,5,2012,57
11106,11,2012,48
11106,4,2012,46
11106,10,2012,51
11106,7,2012,44
11106,9,2012,59
11106,8,2012,69
11106,12,2012,57
11106,2,2012,53
11106,3,2012,57
11106,6,2012,65
11106,1,2012,69
11362,6,2012,15
11362,12,2012,21
11362,8,2012,18
11362,2,2012,10
11362,7,2012,6
11362,5,2012,6
11362,9,2012,14
11362,3,2012,15
11362,11,2012,20
11362,10,2012,14
11362,4,2012,11
11362,1,2012,26
11363,7,2012,4
11363,1,2012,3
11363,5,2012,5
11363,3,2012,3
11363,8,2012,2
11363,12,2012,3
11363,4,2012,3
11363,11,2012,6
11363,9,2012,6
11363,2,2012,1
11363,6,2012,3
11363,10,2012,6
11364,3,2012,22
11364,6,2012,22
11364,7,2012,20
11364,2,2012,28
11364,4,2012,25
11364,1,2012,20
11364,8,2012,18
11364,9,2012,23
11364,11,2012,30
11364,10,2012,38
11364,12,2012,27
11364,5,2012,28
11109,6,2012,1
11109,3,2012,1
11109,8,2012,1
11109,12,2012,1
11109,5,2012,2
11109,10,2012,2
11109,7,2012,1
11365,3,2012,24
11365,2,2012,34
11365,12,2012,26
11365,11,2012,37
11365,7,2012,33
11365,5,2012,27
11365,8,2012,26
11365,1,2012,38
11365,6,2012,31
11365,4,2012,41
11365,10,2012,30
11365,9,2012,32
11366,12,2012,12
11366,3,2012,22
11366,8,2012,17
11366,5,2012,14
11366,9,2012,18
11366,6,2012,16
11366,7,2012,10
11366,10,2012,12
11366,1,2012,5
11366,2,2012,8
11366,11,2012,14
11366,4,2012,11
11367,4,2012,44
11367,5,2012,48
11367,10,2012,36
11367,12,2012,36
11367,2,2012,42
11367,3,2012,41
11367,7,2012,37
11367,6,2012,45
11367,11,2012,55
11367,9,2012,46
11367,8,2012,40
11367,1,2012,42
11368,9,2012,176
11368,4,2012,184
11368,11,2012,129
11368,3,2012,164
11368,12,2012,161
11368,8,2012,174
11368,2,2012,171
11368,5,2012,177
11368,6,2012,186
11368,1,2012,157
11368,7,2012,168
11368,10,2012,144
11369,11,2012,52
11369,2,2012,72
11369,10,2012,72
11369,8,2012,82
11369,7,2012,73
11369,1,2012,77
11369,12,2012,72
11369,9,2012,73
11369,3,2012,68
11369,5,2012,96
11369,4,2012,71
11369,6,2012,72
11370,2,2012,35
11370,1,2012,40
11370,8,2012,68
11370,9,2012,61
11370,5,2012,51
11370,3,2012,46
11370,7,2012,73
11370,10,2012,73
11370,12,2012,72
11370,6,2012,68
11370,4,2012,63
11370,11,2012,50
11371,11,2012,3
11371,8,2012,1
11371,9,2012,1
11371,10,2012,3
11371,2,2012,1
11371,12,2012,5
11372,12,2012,119
11372,7,2012,150
11372,4,2012,115
11372,5,2012,104
11372,3,2012,108
11372,11,2012,90
11372,6,2012,127
11372,1,2012,99
11372,10,2012,125
11372,9,2012,93
11372,8,2012,120
11372,2,2012,94
11373,7,2012,138
11373,11,2012,113
11373,1,2012,102
11373,12,2012,132
11373,10,2012,108
11373,2,2012,118
11373,6,2012,101
11373,5,2012,123
11373,9,2012,115
11373,4,2012,99
11373,8,2012,177
11373,3,2012,121
11374,2,2012,32
11374,1,2012,39
11374,6,2012,42
11374,7,2012,36
11374,11,2012,48
11374,10,2012,42
11374,8,2012,39
11374,9,2012,36
11374,4,2012,35
11374,12,2012,48
11374,3,2012,40
11374,5,2012,38
11375,2,2012,61
11375,11,2012,74
11375,6,2012,57
11375,8,2012,41
11375,1,2012,49
11375,10,2012,61
11375,12,2012,60
11375,5,2012,65
11375,9,2012,62
11375,3,2012,68
11375,4,2012,48
11375,7,2012,49
11377,10,2012,101
11377,11,2012,94
11377,6,2012,85
11377,5,2012,91
11377,8,2012,118
11377,9,2012,76
11377,7,2012,79
11377,1,2012,102
11377,4,2012,97
11377,3,2012,90
11377,2,2012,81
11377,12,2012,109
11378,6,2012,49
