Zip_Code,Job_Type,YEAR,f0_
11358,DM,2016,13
11364,DM,2016,13
11365,DM,2016,13
10170,A2,2016,13
11423,NB,2016,13
10018,DM,2016,13
10467,NB,2016,13
11228,A1,2016,13
11354,DM,2016,13
10002,NB,2016,13
11365,NB,2016,13
10028,NB,2016,13
10279,A2,2016,13
10009,A1,2016,13
10461,NB,2016,14
11218,NB,2016,14
11362,A1,2016,14
11103,NB,2016,14
11105,NB,2016,14
10308,A1,2016,14
11230,DM,2016,14
11370,A1,2016,14
11207,DM,2016,14
11436,A1,2016,14
11004,A1,2016,14
11219,DM,2016,14
10055,A2,2016,14
11361,DM,2016,14
11366,A1,2016,15
10173,A2,2016,15
10456,NB,2016,15
10017,A1,2016,15
11433,NB,2016,15
11417,A1,2016,15
10452,DM,2016,15
10017,NB,2016,15
10172,A2,2016,15
10463,A1,2016,15
10006,A1,2016,15
11379,A1,2016,15
11427,A1,2016,15
10301,NB,2016,16
10075,A1,2016,16
10457,A1,2016,16
10304,DM,2016,16
10456,A1,2016,16
11001,A2,2016,16
10010,NB,2016,16
11378,A1,2016,16
10469,NB,2016,16
10029,A1,2016,16
11694,NB,2016,16
10305,DM,2016,16
11435,DM,2016,17
10018,NB,2016,17
11692,A1,2016,17
11237,DM,2016,17
11233,DM,2016,17
10031,A1,2016,17
11435,A1,2016,17
10012,NB,2016,17
11378,NB,2016,17
10158,A2,2016,17
11375,NB,2016,17
11367,A1,2016,17
11433,A1,2016,17
10151,A2,2016,17
11434,NB,2016,17
10026,A1,2016,18
10463,NB,2016,18
11212,NB,2016,18
11369,A1,2016,18
11356,NB,2016,18
11232,DM,2016,18
10469,A1,2016,18
10464,NB,2016,18
11377,DM,2016,18
10458,NB,2016,18
10021,A1,2016,19
11225,A1,2016,19
10301,A1,2016,19
10010,A1,2016,19
10466,A1,2016,19
10314,DM,2016,19
11414,A1,2016,19
11361,NB,2016,19
11210,NB,2016,19
10461,A1,2016,19
10038,A1,2016,20
10455,NB,2016,20
10305,A1,2016,20
10018,A1,2016,20
10312,DM,2016,20
11212,A1,2016,20
11375,A1,2016,20
10128,A1,2016,20
10104,A2,2016,20
11230,NB,2016,20
11361,A1,2016,20
11373,DM,2016,20
10458,A1,2016,20
10106,A2,2016,20
11209,A1,2016,20
10029,A2,2016,276
11234,A1,2016,21
10464,A2,2016,21
11214,DM,2016,21
11426,A1,2016,21
11223,DM,2016,21
10155,A2,2016,21
11235,DM,2016,21
11385,NB,2016,21
10459,NB,2016,21
10304,A1,2016,22
11226,DM,2016,22
11222,DM,2016,22
11214,NB,2016,22
11355,DM,2016,22
11220,NB,2016,22
10460,NB,2016,22
10174,A2,2016,22
11232,NB,2016,22
11208,NB,2016,23
10028,A1,2016,23
11103,A1,2016,23
10105,A2,2016,24
10107,A2,2016,24
11692,NB,2016,24
11357,A1,2016,24
10166,A2,2016,24
11354,A1,2016,24
10065,A1,2016,25
11102,NB,2016,25
11354,NB,2016,25
11365,A1,2016,25
10457,DM,2016,25
10036,DM,2016,25
10036,A1,2016,25
11105,A1,2016,25
11232,A1,2016,25
11224,A1,2016,26
11358,NB,2016,26
11231,NB,2016,26
11377,NB,2016,26
11203,A1,2016,26
10451,NB,2016,26
10314,A1,2016,26
11204,NB,2016,26
10027,NB,2016,26
11363,A2,2016,26
11233,A1,2016,26
11237,NB,2016,26
10065,A2,2016,538
10312,A1,2016,27
10280,A2,2016,27
11413,A1,2016,27
10044,A2,2016,27
11222,NB,2016,27
11235,A1,2016,27
10120,A2,2016,27
10014,NB,2016,27
11368,A1,2016,27
11101,DM,2016,28
11210,A1,2016,28
10121,A2,2016,28
10306,A1,2016,28
11229,NB,2016,29
11432,NB,2016,29
11040,A2,2016,29
11229,A1,2016,29
11435,NB,2016,29
11211,DM,2016,30
11206,DM,2016,30
11215,DM,2016,30
11249,NB,2016,30
11415,A2,2016,31
11373,A1,2016,31
11434,A1,2016,31
10025,A1,2016,31
10011,NB,2016,31
11377,A1,2016,32
10016,A1,2016,32
10457,NB,2016,32
10154,A2,2016,32
11432,A1,2016,32
11693,NB,2016,32
11237,A1,2016,33
10307,NB,2016,33
11218,A1,2016,33
11420,A1,2016,33
10023,A1,2016,33
11223,NB,2016,33
11226,A1,2016,33
11216,NB,2016,34
10001,A1,2016,35
11358,A1,2016,35
10037,A2,2016,35
10153,A2,2016,35
11691,A1,2016,36
11697,NB,2016,36
11215,NB,2016,36
10470,A2,2016,36
11201,NB,2016,36
10027,A1,2016,36
11207,A1,2016,37
11226,NB,2016,37
11249,A1,2016,38
10022,A1,2016,38
11213,A1,2016,38
11691,NB,2016,38
11238,NB,2016,39
10024,A1,2016,39
11204,A1,2016,39
10039,A2,2016,39
10001,NB,2016,39
11236,A1,2016,40
10309,NB,2016,40
10312,NB,2016,40
11230,A1,2016,40
11226,A2,2016,296
10005,A2,2016,296
11235,NB,2016,41
11357,NB,2016,41
10001,DM,2016,41
11219,NB,2016,41
10017,A2,2016,1065
10019,A1,2016,42
11362,A2,2016,42
11385,A1,2016,43
10003,A1,2016,44
11233,NB,2016,44
10282,A2,2016,44
11355,A1,2016,45
10475,A2,2016,45
11373,NB,2016,46
10014,A1,2016,46
10069,A2,2016,46
10111,A2,2016,46
11205,NB,2016,47
10012,A1,2016,47
10302,A2,2016,47
10014,A2,2016,559
11368,NB,2016,48
11221,DM,2016,49
11360,A2,2016,49
10002,A1,2016,49
11205,A1,2016,50
10169,A2,2016,50
11101,A1,2016,51
10305,NB,2016,51
10306,A2,2016,307
11224,NB,2016,52
10011,A1,2016,52
11223,A1,2016,53
11416,A2,2016,53
10013,A1,2016,54
11436,A2,2016,54
11211,NB,2016,54
11207,NB,2016,55
10314,NB,2016,55
10009,A2,2016,311
10165,A2,2016,56
11201,A1,2016,56
11355,NB,2016,56
11366,A2,2016,58
10304,NB,2016,59
11206,NB,2016,61
11219,A1,2016,61
11101,NB,2016,62
10474,A2,2016,62
11239,A2,2016,62
10004,A2,2016,318
11004,A2,2016,63
11222,A1,2016,63
10306,DM,2016,63
11368,DM,2016,64
11217,A1,2016,66
10152,A2,2016,66
10038,A2,2016,322
11238,A2,2016,323
11428,A2,2016,68
11369,A2,2016,68
11216,A2,2016,324
10310,A2,2016,69
11206,A1,2016,70
11211,A1,2016,71
11379,A2,2016,72
11370,A2,2016,73
11239,NB,2016,73
11364,A2,2016,74
10001,A2,2016,842
10303,A2,2016,75
11421,A2,2016,75
11231,A1,2016,75
10473,A2,2016,76
11427,A2,2016,77
10454,A2,2016,78
11215,A1,2016,79
10307,A2,2016,81
11102,A2,2016,82
11216,A1,2016,82
10030,A2,2016,83
11429,A2,2016,83
11423,A2,2016,83
11426,A2,2016,84
11221,NB,2016,85
11220,A1,2016,86
11694,A2,2016,86
11104,A2,2016,86
10465,A2,2016,87
10308,A2,2016,88
11238,A1,2016,88
11367,A2,2016,89
11106,A2,2016,90
10471,A2,2016,91
10306,NB,2016,94
10034,A2,2016,96
11356,A2,2016,96
10452,A2,2016,97
11411,A2,2016,98
10459,A2,2016,100
10080,A2,2016,100
11385,A2,2016,356
11417,A2,2016,101
11217,A2,2016,358
10460,A2,2016,104
11221,A2,2016,360
10023,A2,2016,616
11361,A2,2016,106
10022,A2,2016,1386
10453,A2,2016,107
11221,A1,2016,107
11692,A2,2016,108
11433,A2,2016,109
11365,A2,2016,109
11418,A2,2016,110
10466,A2,2016,112
11412,A2,2016,112
11211,A2,2016,369
11422,A2,2016,115
11378,A2,2016,115
10304,A2,2016,116
10118,A2,2016,117
11103,A2,2016,120
10040,A2,2016,120
10469,A2,2016,121
11220,A2,2016,377
10468,A2,2016,122
11419,A2,2016,124
10456,A2,2016,126
10119,A2,2016,126
11357,A2,2016,128
11435,A2,2016,128
11358,A2,2016,130
11420,A2,2016,130
11374,A2,2016,131
11105,A2,2016,133
10314,A2,2016,389
10019,A2,2016,1160
11691,A2,2016,137
10309,A2,2016,138
11228,A2,2016,138
10455,A2,2016,138
10457,A2,2016,139
10026,A2,2016,144
10467,A2,2016,146
10003,A2,2016,915
11413,A2,2016,148
10020,A2,2016,148
10028,A2,2016,404
11372,A2,2016,149
10301,A2,2016,149
10461,A2,2016,150
10462,A2,2016,152
11414,A2,2016,152
10011,A2,2016,921
10305,A2,2016,155
11203,A2,2016,158
10025,A2,2016,671
10451,A2,2016,161
11223,A2,2016,166
10033,A2,2016,166
11204,A2,2016,169
10463,A2,2016,169
10036,A2,2016,937
11697,A2,2016,170
11693,A2,2016,170
11219,A2,2016,173
10035,A2,2016,173
11355,A2,2016,173
11434,A2,2016,174
11210,A2,2016,176
10128,A2,2016,432
11236,A2,2016,177
11218,A2,2016,178
11213,A2,2016,180
11224,A2,2016,182
10472,A2,2016,183
11375,A2,2016,184
10006,A2,2016,186
11377,A2,2016,186
10013,A2,2016,954
11249,A2,2016,187
11208,A2,2016,187
11432,A2,2016,189
11230,A2,2016,189
11209,A2,2016,190
11229,A2,2016,192
11101,A2,2016,448
10458,A2,2016,193
10007,A2,2016,193
11214,A2,2016,194
11225,A2,2016,195
10010,A2,2016,710
10016,A2,2016,969
11233,A2,2016,204
10012,A2,2016,716
10027,A2,2016,461
11234,A2,2016,213
11354,A2,2016,219
11232,A2,2016,221
10312,A2,2016,222
10075,A2,2016,231
11201,A2,2016,744
11205,A2,2016,234
11368,A2,2016,234
11373,A2,2016,235
11237,A2,2016,237
10018,A2,2016,752
11231,A2,2016,241
10002,A2,2016,498
10021,A2,2016,502
10032,A2,2016,249
11206,A2,2016,251
10031,A2,2016,251
10024,A2,2016,508
11235,A2,2016,253
11215,A2,2016,509
10119,A1,2017,1
10032,DM,2017,1
10177,A1,2017,1
14225,A2,2017,1
10004,DM,2017,1
10017,DM,2017,1
11415,DM,2017,1
10007,DM,2017,1
12534,A2,2017,1
10024,DM,2017,1
11379,DM,2017,1
11213,DM,2017,1
10472,NB,2017,1
10065,NB,2017,1
10025,DM,2017,1
11433,DM,2017,1
10026,DM,2017,1
10307,DM,2017,1
10010,NB,2017,1
11415,NB,2017,1
10464,DM,2017,1
11242,A2,2017,1
10281,A2,2017,1
10009,NB,2017,1
11370,NB,2017,1
10075,NB,2017,1
10455,DM,2017,1
10040,A1,2017,1
10039,A1,2017,1
10010,DM,2017,1
10107,A1,2017,1
10044,NB,2017,1
11411,DM,2017,1
10035,DM,2017,1
11421,NB,2017,1
11359,A2,2017,1
11416,DM,2017,1
11003,A1,2017,1
11366,DM,2017,1
10466,DM,2017,1
11040,NB,2017,1
10009,DM,2017,1
10035,NB,2017,1
11451,A2,2017,1
11236,DM,2017,1
11372,DM,2017,1
10110,A2,2017,1
10472,DM,2017,1
10474,DM,2017,2
11428,NB,2017,2
11416,NB,2017,2
10038,DM,2017,2
10473,DM,2017,2
10029,DM,2017,2
11241,A2,2017,2
11370,DM,2017,2
11220,DM,2017,2
10034,DM,2017,2
10303,A1,2017,2
11415,A1,2017,2
10475,A1,2017,2
10023,DM,2017,2
11360,DM,2017,2
11417,DM,2017,2
11418,DM,2017,2
10021,DM,2017,2
10475,DM,2017,2
10470,DM,2017,2
10282,A1,2017,2
10014,DM,2017,2
12734,A2,2017,2
11412,DM,2017,2
11109,A2,2017,2
11366,NB,2017,2
10037,DM,2017,2
10030,DM,2017,2
10270,A2,2017,2
11367,NB,2017,2
11426,NB,2017,2
10108,A2,2017,2
10307,A1,2017,2
11363,DM,2017,2
11001,DM,2017,2
10279,A2,2017,2
10039,NB,2017,2
11363,A1,2017,2
11426,DM,2017,2
10003,DM,2017,2
10452,DM,2017,2
10464,A1,2017,2
10471,NB,2017,2
10471,A1,2017,3
11216,DM,2017,3
11217,DM,2017,3
11209,DM,2017,3
11436,DM,2017,3
10037,NB,2017,3
11429,DM,2017,3
10033,NB,2017,3
11243,A2,2017,3
10027,DM,2017,3
11001,A1,2017,3
11374,DM,2017,3
11104,NB,2017,3
11104,A1,2017,3
10455,A1,2017,3
10017,A1,2017,3
11363,NB,2017,3
10310,DM,2017,3
10453,A1,2017,3
11228,DM,2017,3
11421,DM,2017,3
11361,DM,2017,3
11004,NB,2017,3
11212,DM,2017,3
11374,NB,2017,4
10462,DM,2017,4
11694,DM,2017,4
11430,A2,2017,4
10465,DM,2017,4
11208,DM,2017,4
11203,DM,2017,4
11040,A1,2017,4
11385,DM,2017,4
10463,DM,2017,4
11364,DM,2017,4
11360,NB,2017,4
10003,NB,2017,4
10017,NB,2017,4
10310,NB,2017,4
10308,NB,2017,4
11003,A2,2017,4
11362,DM,2017,4
10468,A1,2017,4
11004,DM,2017,4
10453,NB,2017,4
10469,DM,2017,4
11370,A1,2017,4
10175,A2,2017,5
11354,DM,2017,5
10016,DM,2017,5
10031,NB,2017,5
11694,NB,2017,5
10032,A1,2017,5
10474,NB,2017,5
11362,NB,2017,5
11411,A1,2017,5
10302,A1,2017,5
10012,NB,2017,5
11413,NB,2017,5
11414,DM,2017,5
10065,A1,2017,5
11691,DM,2017,5
10173,A2,2017,5
10075,DM,2017,5
10301,DM,2017,5
10473,NB,2017,5
10002,DM,2017,5
10468,NB,2017,5
10454,DM,2017,5
11697,DM,2017,5
11369,DM,2017,5
10475,NB,2017,5
10028,DM,2017,5
10452,A1,2017,5
11211,A2,2017,261
11105,DM,2017,6
11228,NB,2017,6
11232,DM,2017,6
11372,NB,2017,6
10472,A1,2017,6
11423,DM,2017,6
10033,A1,2017,6
10107,A2,2017,6
11693,A1,2017,6
10466,NB,2017,6
11436,NB,2017,6
11228,A1,2017,6
11375,DM,2017,6
11412,NB,2017,6
11413,DM,2017,6
10308,DM,2017,6
10104,A2,2017,6
10470,A1,2017,6
10458,DM,2017,6
10464,NB,2017,6
11416,A1,2017,6
10461,DM,2017,6
10452,NB,2017,6
11365,DM,2017,6
10037,A1,2017,6
10004,A1,2017,6
10024,NB,2017,6
11209,NB,2017,6
11417,A1,2017,6
10303,DM,2017,6
10304,DM,2017,6
11224,DM,2017,6
11106,DM,2017,6
10460,DM,2017,6
11106,NB,2017,6
11373,DM,2017,6
10036,DM,2017,7
11237,DM,2017,7
11693,DM,2017,7
11231,DM,2017,7
11419,DM,2017,7
10302,DM,2017,7
11434,DM,2017,7
10018,DM,2017,7
10301,NB,2017,7
11429,A1,2017,7
10121,A2,2017,7
10001,DM,2017,7
10016,NB,2017,7
11697,A1,2017,7
11427,A1,2017,7
10468,DM,2017,7
10309,A1,2017,7
11420,DM,2017,7
11356,DM,2017,7
10005,A1,2017,7
10451,DM,2017,7
11692,DM,2017,7
11379,NB,2017,7
10314,A2,2017,263
11429,NB,2017,8
11360,A1,2017,8
11204,DM,2017,8
10029,A1,2017,8
11356,NB,2017,8
11203,NB,2017,8
11692,A1,2017,8
10454,NB,2017,8
10168,A2,2017,8
11102,DM,2017,8
10459,DM,2017,8
11377,DM,2017,8
10038,A1,2017,8
11421,A1,2017,8
10461,NB,2017,8
11004,A1,2017,8
11206,DM,2017,8
10456,DM,2017,8
10302,NB,2017,8
11428,A1,2017,8
11233,DM,2017,8
11694,A1,2017,8
10462,A1,2017,8
10451,A1,2017,8
11201,DM,2017,8
10463,NB,2017,9
10467,NB,2017,9
10128,NB,2017,9
11436,A1,2017,9
11364,NB,2017,9
11418,A1,2017,9
10459,A1,2017,9
10025,NB,2017,9
11422,NB,2017,9
10469,NB,2017,9
10467,A1,2017,9
10470,NB,2017,9
10011,NB,2017,9
10172,A2,2017,9
10474,A1,2017,9
11102,A1,2017,9
11236,NB,2017,9
10019,NB,2017,9
10462,NB,2017,9
10075,A1,2017,9
10018,NB,2017,9
11433,A1,2017,9
11236,A1,2017,10
10467,DM,2017,10
10018,A1,2017,10
10026,NB,2017,10
10034,A1,2017,10
10458,NB,2017,10
11420,NB,2017,10
10177,A2,2017,10
11439,A2,2017,10
11214,DM,2017,10
11435,DM,2017,10
11218,A1,2017,10
10463,A1,2017,10
11234,DM,2017,10
11365,NB,2017,10
11378,DM,2017,10
11357,DM,2017,10
10301,A1,2017,10
10009,A1,2017,10
11238,DM,2017,10
11215,DM,2017,10
10460,A1,2017,10
10028,NB,2017,10
11385,NB,2017,11
10022,NB,2017,11
11432,DM,2017,11
11358,DM,2017,11
11419,A1,2017,11
11226,DM,2017,11
10027,NB,2017,11
10305,A1,2017,11
10308,A1,2017,11
10029,NB,2017,11
10465,A1,2017,11
11232,NB,2017,11
10169,A2,2017,11
11691,A1,2017,11
10454,A1,2017,11
11205,DM,2017,12
11419,NB,2017,12
11249,DM,2017,12
10167,A2,2017,12
11369,NB,2017,12
10305,DM,2017,12
10010,A1,2017,12
11219,DM,2017,12
11434,NB,2017,12
10122,A2,2017,12
10457,A1,2017,12
10456,A1,2017,12
10312,DM,2017,12
11356,A1,2017,12
10457,NB,2017,12
10469,A1,2017,12
11435,A1,2017,12
10176,A2,2017,12
11215,NB,2017,12
10304,A1,2017,12
11221,A2,2017,268
11414,A1,2017,13
11218,DM,2017,13
11426,A1,2017,13
11231,NB,2017,13
11366,A1,2017,13
10271,A2,2017,13
11418,NB,2017,13
10035,A1,2017,13
10105,A2,2017,13
11237,NB,2017,13
10007,A1,2017,13
11362,A1,2017,13
11213,NB,2017,13
11374,A1,2017,13
11377,NB,2017,13
10155,A2,2017,13
11204,NB,2017,13
10461,A1,2017,13
10305,NB,2017,14
11001,A2,2017,14
10174,A2,2017,14
10282,A2,2017,14
10026,A1,2017,14
11417,NB,2017,14
10456,NB,2017,14
10011,DM,2017,14
11222,DM,2017,14
11212,A1,2017,14
10112,A2,2017,14
10069,A2,2017,14
10314,A1,2017,14
10310,A1,2017,14
11378,A1,2017,14
11209,A1,2017,14
10158,A2,2017,14
10031,A1,2017,14
11211,DM,2017,14
10303,NB,2017,15
11422,A1,2017,15
10455,NB,2017,15
10464,A2,2017,15
10312,A1,2017,15
11368,DM,2017,15
10466,A1,2017,15
11412,A1,2017,15
11101,DM,2017,15
10309,DM,2017,15
11208,A1,2017,15
11361,NB,2017,15
10473,A1,2017,15
10013,NB,2017,15
10022,A1,2017,15
11225,DM,2017,16
11423,A1,2017,16
11103,A1,2017,16
10458,A1,2017,16
10166,A2,2017,16
11103,NB,2017,16
10044,A2,2017,16
10028,A1,2017,16
11369,A1,2017,16
10459,NB,2017,16
11235,A1,2017,16
10014,NB,2017,16
11106,A1,2017,16
10457,DM,2017,16
11239,NB,2017,17
11218,NB,2017,17
10030,A1,2017,17
11216,NB,2017,17
10304,NB,2017,17
10019,A1,2017,17
11379,A1,2017,17
11432,NB,2017,17
11210,A1,2017,17
11373,NB,2017,17
10451,NB,2017,17
10021,A1,2017,18
11358,NB,2017,18
10001,NB,2017,18
11375,NB,2017,18
10055,A2,2017,18
11212,NB,2017,18
11414,NB,2017,18
11691,NB,2017,18
11363,A2,2017,18
10115,A2,2017,18
10152,A2,2017,18
10465,NB,2017,18
11210,DM,2017,18
11435,NB,2017,19
11367,A1,2017,19
10036,NB,2017,19
11433,NB,2017,19
11102,NB,2017,19
11355,DM,2017,19
11229,A1,2017,19
11220,NB,2017,19
11354,NB,2017,19
11224,NB,2017,19
11221,DM,2017,20
11377,A1,2017,20
11203,A1,2017,20
10025,A1,2017,20
11223,DM,2017,20
10024,A1,2017,20
11105,A1,2017,20
10002,A1,2017,20
11423,NB,2017,20
11232,A1,2017,20
11249,NB,2017,20
11201,NB,2017,20
11365,A1,2017,20
11364,A1,2017,21
10314,DM,2017,21
11372,A1,2017,21
11234,NB,2017,21
11234,A1,2017,21
11355,A1,2017,22
11225,A1,2017,22
11358,A1,2017,22
10460,NB,2017,22
11413,A1,2017,22
10151,A2,2017,22
11207,DM,2017,22
10280,A2,2017,22
11415,A2,2017,23
10002,NB,2017,23
11214,A1,2017,23
11205,A1,2017,23
11378,NB,2017,23
11373,A1,2017,23
11249,A1,2017,23
11368,A1,2017,24
11229,NB,2017,24
10307,NB,2017,24
11354,A1,2017,24
11230,NB,2017,24
10306,A1,2017,24
11361,A1,2017,24
11223,NB,2017,24
11238,A2,2017,280
10017,A2,2017,792
11224,A1,2017,25
10170,A2,2017,25
11697,NB,2017,25
11101,A1,2017,25
11217,NB,2017,26
11213,A1,2017,26
11230,DM,2017,26
11105,NB,2017,26
11375,A1,2017,26
11040,A2,2017,26
10023,A1,2017,26
10314,NB,2017,26
10012,A1,2017,26
11214,NB,2017,26
10154,A2,2017,26
11434,A1,2017,26
11355,NB,2017,26
11237,A1,2017,27
10128,A1,2017,27
11238,NB,2017,27
11226,A1,2017,27
11357,A1,2017,28
11385,A1,2017,28
10016,A1,2017,28
10039,A2,2017,28
10165,A2,2017,28
11219,NB,2017,28
10014,A1,2017,28
11229,DM,2017,28
10106,A2,2017,29
11697,A2,2017,29
11368,NB,2017,29
11230,A1,2017,30
11226,NB,2017,30
11360,A2,2017,30
11692,NB,2017,30
11223,A1,2017,31
11432,A1,2017,31
10036,A1,2017,31
11210,NB,2017,31
10013,A1,2017,32
11207,A1,2017,32
11420,A1,2017,32
10001,A1,2017,33
10312,NB,2017,33
11235,DM,2017,33
11205,NB,2017,34
10309,NB,2017,34
11225,NB,2017,34
11235,NB,2017,35
10470,A2,2017,35
11357,NB,2017,35
10003,A1,2017,35
10128,A2,2017,291
11208,NB,2017,36
11238,A1,2017,36
11222,NB,2017,37
11233,A1,2017,37
10153,A2,2017,38
11204,A1,2017,38
11429,A2,2017,40
10027,A1,2017,41
10011,A1,2017,42
10037,A2,2017,42
11426,A2,2017,42
11239,A2,2017,42
11366,A2,2017,43
11233,NB,2017,43
11101,NB,2017,44
11222,A1,2017,44
11692,A2,2017,44
11207,NB,2017,45
11370,A2,2017,45
11206,A1,2017,47
11211,NB,2017,47
11416,A2,2017,47
11217,A1,2017,48
10307,A2,2017,48
11004,A2,2017,49
10030,A2,2017,49
10310,A2,2017,50
10111,A2,2017,50
11362,A2,2017,51
11211,A1,2017,52
10306,DM,2017,52
11411,A2,2017,52
11427,A2,2017,53
11206,NB,2017,54
11231,A1,2017,54
11436,A2,2017,56
10027,A2,2017,312
10474,A2,2017,57
10306,NB,2017,57
11104,A2,2017,57
11216,A1,2017,58
10475,A2,2017,58
11221,A1,2017,59
11215,A1,2017,59
11423,A2,2017,60
11379,A2,2017,60
11219,A1,2017,61
11693,A2,2017,62
10303,A2,2017,62
10118,A2,2017,62
11422,A2,2017,63
11694,A2,2017,63
11421,A2,2017,63
11364,A2,2017,63
11428,A2,2017,64
11201,A1,2017,65
10028,A2,2017,321
11201,A2,2017,577
10308,A2,2017,66
10471,A2,2017,67
11412,A2,2017,67
11417,A2,2017,68
11356,A2,2017,70
11102,A2,2017,72
10472,A2,2017,73
10080,A2,2017,73
10034,A2,2017,75
10459,A2,2017,75
11220,A1,2017,75
10460,A2,2017,76
11365,A2,2017,77
10453,A2,2017,77
11357,A2,2017,77
10002,A2,2017,334
11103,A2,2017,79
10465,A2,2017,80
10468,A2,2017,80
10040,A2,2017,80
10469,A2,2017,86
10466,A2,2017,86
11418,A2,2017,87
10454,A2,2017,87
10305,A2,2017,89
11419,A2,2017,89
11378,A2,2017,89
11221,NB,2017,89
10455,A2,2017,90
11433,A2,2017,90
11369,A2,2017,90
10119,A2,2017,92
10019,A2,2017,860
10463,A2,2017,93
10473,A2,2017,93
11106,A2,2017,94
10302,A2,2017,95
11101,A2,2017,351
11414,A2,2017,96
11693,NB,2017,98
10467,A2,2017,98
10021,A2,2017,354
10022,A2,2017,1122
10452,A2,2017,100
10461,A2,2017,100
11228,A2,2017,102
10304,A2,2017,103
11215,A2,2017,359
10035,A2,2017,104
11374,A2,2017,104
11105,A2,2017,104
10457,A2,2017,105
11358,A2,2017,107
10309,A2,2017,107
10026,A2,2017,108
11372,A2,2017,108
10301,A2,2017,108
10456,A2,2017,109
11361,A2,2017,115
11691,A2,2017,117
11413,A2,2017,119
11367,A2,2017,119
11434,A2,2017,120
11203,A2,2017,121
10018,A2,2017,635
10451,A2,2017,124
10020,A2,2017,126
10007,A2,2017,129
10312,A2,2017,129
11210,A2,2017,131
10462,A2,2017,131
10458,A2,2017,135
11224,A2,2017,137
11420,A2,2017,138
10065,A2,2017,394
11435,A2,2017,141
11213,A2,2017,142
11209,A2,2017,142
11214,A2,2017,144
11230,A2,2017,144
11232,A2,2017,145
11229,A2,2017,145
10006,A2,2017,147
10016,A2,2017,661
11375,A2,2017,150
11223,A2,2017,150
11249,A2,2017,153
10033,A2,2017,154
11212,A2,2017,159
10031,A2,2017,160
11218,A2,2017,160
11219,A2,2017,161
10024,A2,2017,417
10075,A2,2017,162
11373,A2,2017,162
11237,A2,2017,163
11225,A2,2017,164
11377,A2,2017,165
11204,A2,2017,166
11208,A2,2017,166
11432,A2,2017,169
10013,A2,2017,681
11355,A2,2017,171
11368,A2,2017,172
11205,A2,2017,172
11236,A2,2017,180
11231,A2,2017,185
10306,A2,2017,186
10010,A2,2017,442
10011,A2,2017,699
10009,A2,2017,192
11233,A2,2017,192
10012,A2,2017,448
11226,A2,2017,195
10003,A2,2017,711
10029,A2,2017,200
11354,A2,2017,202
10025,A2,2017,458
10005,A2,2017,204
10036,A2,2017,717
11222,A2,2017,206
11235,A2,2017,210
11217,A2,2017,210
11216,A2,2017,212
11234,A2,2017,213
10014,A2,2017,469
10032,A2,2017,220
11206,A2,2017,221
10023,A2,2017,481
10038,A2,2017,227
10001,A2,2017,747
11207,A2,2017,241
11385,A2,2017,241
11220,A2,2017,251
10004,A2,2017,251
