ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
11418,Queens,Southwest Queens,2001,"$452,022,000 ","11,999",37672,50396.62814,52016.67,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",,0.0,0.0,0.0,0.0,0.134186169,,,,34,75,2,5
11418,Queens,Southwest Queens,2002,"$452,956,000 ","11,943",37926,49937.424000000006,52036.91,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",,0.0,0.0,0.0,0.0,0.134186169,,,,33,98,6,8
11418,Queens,Southwest Queens,2004,"$479,158,000 ","14,378",33326,41766.31962,42413.42,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.746133898,0.935103729,0.0,0.0,0.0,0.134186169,,,,30,91,10,16
11418,Queens,Southwest Queens,2005,"$493,916,000 ","14,323",34484,41796.51919,42563.35,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.822102617,0.996433935,0.822102617,0.996433935,0.97,0.134186169,,,,39,104,23,22
11418,Queens,Southwest Queens,2006,"$520,740,000 ","14,797",35192,41332.02949,42392.77,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",1.00208818,1.176924818,1.00208818,1.176924818,1.16,0.139973295,,,740.0,31,119,39,49
11418,Queens,Southwest Queens,2007,"$559,220,000 ","15,865",35249,40271.37589,40796.73,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",1.026117845,1.172321979,1.026117845,1.172321979,1.16,0.139973295,,,746.0,39,127,16,23
11418,Queens,Southwest Queens,2008,"$577,590,000 ","15,572",37092,40825.59891,41657.33,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.957427743,1.053800308,0.957427743,1.053800308,1.04,0.139973295,,,775.0,15,100,5,15
11418,Queens,Southwest Queens,2009,"$583,472,000 ","16,028",36403,40228.15832,41083.12,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.833358673,0.920926425,0.833358673,0.920926425,0.92,0.139973295,,,775.0,21,108,0,6
11418,Queens,Southwest Queens,2010,"$605,015,000 ","16,382",36932,40170.02425,40954.6,,,,,,,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.8127543509999999,0.8840128340000001,0.8127543509999999,0.8840128340000001,0.88,0.139973295,,,735.0,18,98,4,2
11418,Queens,Southwest Queens,2011,"$625,652,000 ","16,531",37847,39888.80538,40741.98,"$57,899.00 ","$70,077.00 ",$271.75 ,61%,7.40%,31.50%,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.798555838,0.8416370759999999,0.798555838,0.8416370759999999,0.82,0.139973295,,,693.0,20,78,1,8
11418,Queens,Southwest Queens,2012,"$641,650,000 ","16,580",38700,39948.89699,40794.33,"$58,965.00 ","$70,373.00 ",$267.00 ,61%,7.70%,31.30%,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.783895503,0.809192783,0.783895503,0.809192783,0.8,0.139973295,,,778.0,14,84,4,2
11418,Queens,Southwest Queens,2013,"$662,242,000 ","16,990",38978,39641.24965,40543.85,"$60,691.00 ","$71,669.00 ",$273.67 ,58.50%,7.90%,33.50%,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.806543185,0.820267324,0.806543185,0.820267324,0.81,0.139973295,0.0,0.0,801.0,13,98,4,0
11418,Queens,Southwest Queens,2014,"$700,057,000 ","17,380",40279,40319.279,41576.37,"$61,472.00 ","$72,887.00 ",$295.67 ,58.90%,7.10%,34%,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.8906901970000001,0.891580887,0.8906901970000001,0.891580887,0.85,0.139973295,1.0,1.0,731.0,10,105,4,4
11418,Queens,Southwest Queens,2015,"$738,721,000 ","17,670",41807,41807.0,43128.33,"$61,480.00 ","$73,486.00 ",$306.00 ,57.90%,6.50%,35.50%,N,4.0,"121 St, 111 St, 104 St, Jamaica - Van Wyck",3.0,"J, Z, E",1,0,0.005,1.6,40.700272,-73.835971,"11385, 11415, 11435, 11419, 11416, 11421",0.950578218,0.950578218,0.950578218,0.950578218,0.89,0.139973295,1.0,0.0,729.0,5,109,10,3
11419,Queens,Southwest Queens,2001,"$495,367,000 ","15,372",32225,43109.7723,49383.93,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",,0.0,0.0,0.0,0.0,0.128210458,,,,77,86,9,11
11419,Queens,Southwest Queens,2002,"$500,528,000 ","15,053",33251,43781.81947,49036.8,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",,0.0,0.0,0.0,0.0,0.128210458,,,,68,121,7,16
11419,Queens,Southwest Queens,2004,"$512,740,000 ","18,013",28465,35674.19696,41191.82,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.7314225990000001,0.916666568,0.0,0.0,0.0,0.128210458,,,,82,109,40,43
11419,Queens,Southwest Queens,2005,"$517,486,000 ","18,043",28681,34762.96158,41045.04,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.870466376,1.055053491,0.870466376,1.055053491,1.01,0.128210458,,,,67,115,42,70
11419,Queens,Southwest Queens,2006,"$545,382,000 ","18,625",29282,34390.89814,40630.4,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",1.069045995,1.255564918,1.069045995,1.255564918,1.2,0.15734430800000002,,,896.0,96,130,50,75
11419,Queens,Southwest Queens,2007,"$589,025,000 ","19,986",29472,33671.2528,38924.16,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",1.122890907,1.282883537,1.122890907,1.282883537,1.22,0.15734430800000002,,,1074.0,59,103,27,51
11419,Queens,Southwest Queens,2008,"$618,684,000 ","19,848",31171,34308.60411,39660.22,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",1.014337455,1.116438426,1.014337455,1.116438426,1.08,0.15734430800000002,,,924.0,39,95,23,24
11419,Queens,Southwest Queens,2009,"$628,435,000 ","20,450",30730,33959.05022,39183.2,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.833107038,0.920648348,0.833107038,0.920648348,0.92,0.15734430800000002,,,888.0,26,76,12,20
11419,Queens,Southwest Queens,2010,"$646,477,000 ","20,852",31003,33721.19739,38976.63,,,,,,,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.808578018,0.87947034,0.808578018,0.87947034,0.88,0.15734430800000002,,,919.0,19,102,8,3
11419,Queens,Southwest Queens,2011,"$726,811,000 ","22,750",31948,33671.56061,38414.75,"$54,829.00 ","$68,729.00 ",$260.33 ,59.10%,5%,35.80%,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.786478583,0.8289082659999999,0.786478583,0.8289082659999999,0.82,0.15734430800000002,,,910.0,28,125,11,4
11419,Queens,Southwest Queens,2012,"$700,771,000 ","22,280",31453,32468.02731,38490.5,"$53,815.00 ","$68,259.00 ",$257.25 ,57.70%,6.30%,36%,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.779459362,0.804613482,0.779459362,0.804613482,0.8,0.15734430800000002,,,922.0,21,119,4,17
11419,Queens,Southwest Queens,2013,"$730,117,000 ","22,960",31800,32341.1088,38206.44,"$56,735.00 ","$70,532.00 ",$263.83 ,56.70%,6.50%,36.80%,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.795590555,0.809128324,0.795590555,0.809128324,0.81,0.15734430800000002,0.0,0.0,983.0,11,101,1,4
11419,Queens,Southwest Queens,2014,"$748,865,000 ","22,680",33019,33052.019,39018.98,"$55,557.00 ","$68,973.00 ",$286.50 ,57%,6.50%,36.50%,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.846977188,0.847824165,0.846977188,0.847824165,0.87,0.15734430800000002,0.0,0.0,836.0,14,145,5,2
11419,Queens,Southwest Queens,2015,"$795,925,000 ","23,200",34307,34307.0,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2.0,"111 St, Ozone Park - Lefferts Blvd",1.0,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.8779232770000001,0.8779232770000001,0.8779232770000001,0.8779232770000001,0.91,0.15734430800000002,0.0,0.0,802.0,11,104,3,2
11420,Queens,Southwest Queens,2001,"$579,490,000 ","15,789",36702,49098.98721,48624.08,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",,0.0,0.0,0.0,0.0,0.132718404,,,,49,77,14,26
11420,Queens,Southwest Queens,2002,"$577,633,000 ","15,438",37416,49265.9035,48528.22,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",,0.0,0.0,0.0,0.0,0.132718404,,,,58,78,18,62
11420,Queens,Southwest Queens,2004,"$606,564,000 ","18,118",33479,41958.06921,40506.79,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.72340649,0.906620257,0.0,0.0,0.0,0.132718404,,,,89,72,31,90
11420,Queens,Southwest Queens,2005,"$622,113,000 ","18,182",34216,41471.68834,40212.97,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.876179701,1.061978358,0.876179701,1.061978358,1.02,0.132718404,,,,101,105,27,74
11420,Queens,Southwest Queens,2006,"$659,832,000 ","18,638",35403,41579.84315,39908.57,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",1.079273871,1.267577275,1.079273871,1.267577275,1.21,0.17033996899999998,,,945.0,124,103,55,96
11420,Queens,Southwest Queens,2007,"$698,111,000 ","20,406",34211,39085.47875,38182.92,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",1.146382077,1.309721794,1.146382077,1.309721794,1.24,0.17033996899999998,,,948.0,71,89,37,66
11420,Queens,Southwest Queens,2008,"$727,980,000 ","19,959",36474,40145.39239,39320.45,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",1.029913702,1.133582544,1.029913702,1.133582544,1.11,0.17033996899999998,,,950.0,40,80,12,29
11420,Queens,Southwest Queens,2009,"$740,450,000 ","20,345",36395,40219.3177,39083.57,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.842223175,0.930722392,0.842223175,0.930722392,0.94,0.17033996899999998,,,850.0,27,66,11,10
11420,Queens,Southwest Queens,2010,"$770,505,000 ","21,141",36446,39641.41406,38653.8,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.8062595920000001,0.876948645,0.8062595920000001,0.876948645,0.88,0.17033996899999998,,,803.0,20,75,9,20
11420,Queens,Southwest Queens,2011,"$774,780,000 ","21,194",36557,38529.21125,38083.65,"$61,587.00 ","$77,274.00 ",$267.25 ,60%,6.10%,33.90%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.771932125,0.813577042,0.771932125,0.813577042,0.81,0.17033996899999998,,,863.0,24,81,5,15
11420,Queens,Southwest Queens,2012,"$804,645,000 ","21,360",37671,38886.68988,37563.58,"$60,603.00 ","$77,513.00 ",$275.08 ,59.50%,6.50%,33.90%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.797094726,0.8228179609999999,0.797094726,0.8228179609999999,0.79,0.17033996899999998,,,914.0,18,85,10,17
11420,Queens,Southwest Queens,2013,"$832,745,000 ","21,780",38234,38884.58974,37391.1,"$59,832.00 ","$77,629.00 ",$281.92 ,58.20%,7.60%,34.20%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.8180393840000001,0.831959142,0.8180393840000001,0.831959142,0.8,0.17033996899999998,0.0,0.0,933.0,13,81,5,18
11420,Queens,Southwest Queens,2014,"$883,761,000 ","22,270",39684,39723.684,38102.56,"$57,784.00 ","$76,420.00 ",$301.00 ,56.80%,7.60%,35.50%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.867629377,0.8684970059999999,0.867629377,0.8684970059999999,0.85,0.17033996899999998,,,861.0,22,86,6,15
11420,Queens,Southwest Queens,2015,"$929,654,000 ","22,930",40543,40543.0,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773000000003,"11417, 11419, 11435, 11436",0.912544955,0.912544955,0.912544955,0.912544955,0.89,0.17033996899999998,,,874.0,24,96,6,21
11421,Queens,Southwest Queens,2001,"$508,368,000 ","13,318",38171,51064.17745,49168.55,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",,0.0,0.0,0.0,0.0,0.125217627,,,,19,65,2,1
11421,Queens,Southwest Queens,2002,"$508,194,000 ","13,142",38669,50915.73719,48816.47,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",,0.0,0.0,0.0,0.0,0.125217627,,,,19,73,6,10
11421,Queens,Southwest Queens,2004,"$533,623,000 ","16,054",33239,41657.28554,40092.37,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.6910719359999999,0.866096482,0.0,0.0,0.0,0.125217627,,,,14,84,6,45
11421,Queens,Southwest Queens,2005,"$555,767,000 ","16,359",33973,41177.15887,40144.49,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.8248371459999999,0.999748336,0.8248371459999999,0.999748336,0.95,0.125217627,,,,20,63,5,6
11421,Queens,Southwest Queens,2006,"$588,330,000 ","16,925",34761,40825.83192,39620.04,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",1.001137449,1.175808211,1.001137449,1.175808211,1.13,0.125217627,,,751.0,16,88,7,11
11421,Queens,Southwest Queens,2007,"$629,681,000 ","18,500",34037,38886.68674,38119.32,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",1.019730682,1.165024755,1.019730682,1.165024755,1.12,0.125217627,,,730.0,11,89,4,7
11421,Queens,Southwest Queens,2008,"$651,459,000 ","18,190",35814,39418.95825,38857.62,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.936124806,1.030353064,0.936124806,1.030353064,1.01,0.125217627,,,739.0,7,77,0,6
11421,Queens,Southwest Queens,2009,"$652,889,000 ","18,327",35624,39367.30248,38309.37,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.786067018,0.868665452,0.786067018,0.868665452,0.89,0.125217627,,,628.0,8,74,0,0
11421,Queens,Southwest Queens,2010,"$670,314,000 ","18,863",35536,38651.62953,38442.43,,,,,,,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.7770161459999999,0.8451412709999999,0.7770161459999999,0.8451412709999999,0.86,0.125217627,,,643.0,3,52,2,2
11421,Queens,Southwest Queens,2011,"$691,448,000 ","19,022",36350,38311.04383,38155.41,"$55,120.00 ","$69,656.00 ",$254.33 ,57.90%,8.40%,33.50%,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.7508631459999999,0.7913714140000001,0.7508631459999999,0.7913714140000001,0.81,0.125217627,,,615.0,3,77,2,0
11421,Queens,Southwest Queens,2012,"$708,154,000 ","19,420",36465,37641.77077,38108.36,"$57,091.00 ","$72,740.00 ",$252.75 ,59.20%,8.50%,32.20%,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.746925073,0.771029271,0.746925073,0.771029271,0.78,0.125217627,,,643.0,5,63,1,0
11421,Queens,Southwest Queens,2013,"$740,488,000 ","19,920",37173,37805.53577,37977.41,"$60,897.00 ","$76,733.00 ",$263.17 ,59.80%,8%,32.10%,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.774711479,0.78789397,0.774711479,0.78789397,0.79,0.125217627,0.0,0.0,688.0,5,64,4,4
11421,Queens,Southwest Queens,2014,"$763,630,000 ","19,900",38373,38411.373,38853.48,"$61,974.00 ","$78,375.00 ",$284.92 ,58.90%,7.60%,33.50%,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.8299911870000001,0.830821178,0.8299911870000001,0.830821178,0.84,0.125217627,0.0,0.0,599.0,7,85,1,4
11421,Queens,Southwest Queens,2015,"$808,117,000 ","20,240",39927,39927.0,40359.67,"$60,996.00 ","$78,211.00 ",$299.50 ,59.80%,6.10%,34.10%,N,3.0,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2.0,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.8964318859999999,0.8964318859999999,0.8964318859999999,0.8964318859999999,0.9,0.125217627,0.0,0.0,568.0,4,83,1,0
11422,Queens,Southeast Queens,2001,"$512,720,000 ","12,123",42293,56578.48254,57363.09,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",,0.0,0.0,0.0,0.0,0.098974355,,,,32,35,14,16
11422,Queens,Southeast Queens,2002,"$514,831,000 ","11,909",43230,56921.23713,57846.22,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",,0.0,0.0,0.0,0.0,0.098974355,,,,51,27,11,29
11422,Queens,Southeast Queens,2004,"$542,324,000 ","13,493",40193,50372.49248,50419.49,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.724567457,0.908075256,0.0,0.0,0.0,0.098974355,,,,71,27,17,38
11422,Queens,Southeast Queens,2005,"$543,696,000 ","13,265",40987,49678.51561,50186.37,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.8545840509999999,1.035803233,0.8545840509999999,1.035803233,1.05,0.098974355,,,,102,27,28,51
11422,Queens,Southeast Queens,2006,"$577,902,000 ","13,645",42353,49742.42569,50131.18,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",1.048093322,1.230956584,1.048093322,1.230956584,1.24,0.246023557,,,547.0,90,39,22,80
11422,Queens,Southeast Queens,2007,"$616,072,000 ","14,765",41725,47670.09444,47728.93,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",1.108432737,1.266365327,1.108432737,1.266365327,1.27,0.246023557,,,492.0,77,49,24,62
11422,Queens,Southeast Queens,2008,"$638,700,000 ","14,431",44259,48714.01332,49181.79,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",1.020117218,1.122799967,1.020117218,1.122799967,1.14,0.246023557,,,508.0,28,43,7,15
11422,Queens,Southeast Queens,2009,"$659,634,000 ","14,823",44501,49177.08083,50256.19,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.88146526,0.974087961,0.88146526,0.974087961,0.99,0.246023557,,,492.0,16,38,9,17
11422,Queens,Southeast Queens,2010,"$680,097,000 ","15,307",44430,48325.41367,49231.99,,,,,,,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.8705288729999999,0.946852755,0.8705288729999999,0.946852755,0.98,0.246023557,,,488.0,15,35,7,5
11422,Queens,Southeast Queens,2011,"$692,049,000 ","15,474",44723,47135.75827,48021.6,"$82,525.00 ","$91,175.00 ",$262.33 ,66.80%,5.20%,27.90%,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.8071351920000001,0.850679277,0.8071351920000001,0.850679277,0.88,0.246023557,,,495.0,17,30,1,9
11422,Queens,Southeast Queens,2012,"$706,057,000 ","15,600",45260,46720.59632,47452.99,"$85,151.00 ","$92,591.00 ",$258.42 ,65.90%,5.50%,28.60%,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.7894143579999999,0.814889738,0.7894143579999999,0.814889738,0.84,0.246023557,,,543.0,17,30,5,5
11422,Queens,Southeast Queens,2013,"$725,787,000 ","15,860",45762,46540.68619,47124.96,"$84,824.00 ","$93,330.00 ",$265.83 ,66.50%,5.40%,28.20%,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.8081621240000001,0.8219138109999999,0.8081621240000001,0.8219138109999999,0.85,0.246023557,0.0,0.0,503.0,17,52,3,0
11422,Queens,Southeast Queens,2014,"$753,867,000 ","16,090",46853,46899.853,47636.09,"$83,631.00 ","$92,001.00 ",$278.42 ,65.10%,4.50%,30.30%,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.83423513,0.835069365,0.83423513,0.835069365,0.87,0.246023557,0.0,0.0,515.0,22,58,2,3
11422,Queens,Southeast Queens,2015,"$796,267,000 ","16,500",48259,48259.0,48965.0,"$84,955.00 ","$92,702.00 ",$283.00 ,65%,4.50%,30.50%,Y,,,,,2,0,2.81,2.0,40.66006,-73.736012,"11413, 11411",0.8749407220000001,0.8749407220000001,0.8749407220000001,0.8749407220000001,0.89,0.246023557,1.0,0.0,496.0,16,63,0,2
11423,Queens,Jamaica,2001,"$469,767,000 ","11,205",41925,56086.18164,62063.52,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",,0.0,0.0,0.0,0.0,0.068028744,,,,30,59,4,21
11423,Queens,Jamaica,2002,"$475,905,000 ","11,174",42590,56078.54474,62101.66,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",,0.0,0.0,0.0,0.0,0.068028744,,,,27,41,3,21
11423,Queens,Jamaica,2004,"$506,832,000 ","13,002",38981,48853.53493,51540.22,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.7012039440000001,0.878794576,0.0,0.0,0.0,0.068028744,,,,40,56,9,37
11423,Queens,Jamaica,2005,"$512,298,000 ","12,827",39939,48408.28152,51542.96,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.8184202140000001,0.991970658,0.8184202140000001,0.991970658,0.99,0.068028744,,,,38,71,24,44
11423,Queens,Jamaica,2006,"$540,554,000 ","13,188",40988,48139.27099,52071.99,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.991106269,1.164026868,0.991106269,1.164026868,1.15,0.193107638,,,611.0,67,76,15,28
11423,Queens,Jamaica,2007,"$583,079,000 ","14,273",40852,46672.70696,50167.13,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",1.029271148,1.175924573,1.029271148,1.175924573,1.14,0.193107638,,,488.0,30,68,26,20
